#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3161//b1272//b3071//b1130//
AlaS-L-alanine	b1818//
AllS-allantoin	b0583//b1024//b4315//
AraC-L-arabinose	b4383//b0583//b3478//b3113//b1818//b2213//b2369//b3367//b3543//b3610//b3579//b0755//b1885//b1591//
ArcA-Phosphorylated	b4239//b0573//b0564//b4004//b4010//b4177//b3722//b4291//b1415//b1337//b2280//b2751//b1888//b3702//b4194//b1475//b1796//b3959//b3356//b2491//b2801//b0615//b3313//b2708//b4172//b2964//b1515//b3413//b3091//b0598//b1010//b3701//b2076//b3005//b0178//b3773//b4171//b2965//b2710//b4153//b2608//b2721//b3942//b4316//b3329//b4287//b1516//b1683//b1301//b4037//b2484//b2311//sroD//b0720//b3728//b0112//b3461//b2342//b2425//b2288//b2975//b4016//b4670//b2079//b1395//b4005//b3971//b4139//b2911//b3161//b0812//b0587//b1781//b2990//b4476//b2763//b3855//b2341//b2560//b1398//b3724//b0365//b0153//b1656//b2723//b2631//b4316//b1211//b3542//b2705//b4397//b2280//b4138//b0080//b2312//b0593//b3260//b0399//b2841//b0166//b3049//b4319//b1160//b1779//b0765//b3452//b3222//b1589//b0048//b3093//b1492//b3265//b4317//b1023//b0112//b2671//b1039//b0778//b2800//b3114//b1002//b1493//b1547//b0575//b2709//b4238//b2995//b2239//b0896//b4288//b1734//b1858//b0776//b2697//b3493//b2996//b0935//b4018//b2579//b0726//b0460//b1322//b1717//b0033//b3460//b3911//b1797//b3133//b2799//b1814//b4139//b1037//b4151//b4287//b3135//b1497//b0553//b2719//b2148//b1888//b0441//b3540//b2200//b3855//b0377//b3231//b2760//b1398//b3707//b1190//b2207//b0039//b3452//b4399//b2206//b3410//b0349//
ArgP-L-arginine	b4319//b3508//b4122//b1779//b3413//b1022//b2994//b3533//b2143//b1882//b3315//b1015//b2368//b4318//b3005//b1852//
ArgR-L-arginine	b1885//b1670//b2553//b0240//b4106//b1891//b4172//b3544//b3750//b0681//b4197//b0596//b4152//b2205//b0061//b4169//b4393//b1988//b1209//b3008//b0895//b1396//b4054//b4401//b0515//b1672//b1482//b2497//b2591//b2422//b4381//b1244//b3403//b2912//b3168//b2393//b2509//b3317//b3479//
AtoC-phosphorylated	b4397//b2712//b1819//b3314//
BaeR-Phosphorylated	b2241//b0933//b2484//b0062//b1516//b2508//b2171//b4663//
BirA-bio-5-AMP	b0814//b2673//b3207//b3925//b0062//
CRP-cAMP	b1396//b3907//b0296//b1190//b2374//b1858//b4139//b1892//b0151//b0183//b2171//b2720//b2709//b1275//b2469//b1296//b3331//b2369//b3904//ilvG_1//b0676//b4097//b0862//b0623//b4105//b3230//b3601//b4249//b2421//b0041//b0377//b3404//b2491//b2195//b3601//b3449//b3405//b2283//b2727//b2078//b0273//b2369//b4036//b2092//b2706//b4376//b3116//yegZ//b2406//b2609//b0937//b2153//b4698//b4075//b2663//b0153//b2311//b2221//b2107//sroD//b4382//b4209//b3939//b2469//b2171//b4003//b4174//b0342//b2666//b3221//b3169//b1392//b1039//b2535//b3072//b2206//b1243//b3751//b1211//b3265//b0623//b3906//b2508//b1387//b3846//b1513//b3334//b1272//b0398//b4093//b2662//b0977//b0590//b1474//b2342//b2759//b0862//b2143//b0973//b2588//b2730//b0777//b3356//b1891//b1613//b3311//b2155//b3169//b3853//b0756//b4059//b2212//b4063//b4160//b3230//b0618//b2094//b3124//b1882//b2366//b3425//b0936//b2503//b3968//b0063//b0189//b3971//b4004//b4003//b4008//b3274//b0929//b2281//b1761//b3753//b1391//b1988//b3702//b1669//b2278//b1475//b0936//b1672//b0827//b1988//b3330//b2916//b3170//b0592//b4008//b1389//b4193//b0377//b4241//b4438//b4010//b2393//b3852//b4196//b0827//b0782//b4242//b2421//b1516//b1608//b4203//b2980//b2371//b3855//b0864//b3207//b4122//b1263//b1622//b4319//b4417//b0733//b3035//b4400//b3276//b1514//b1244//b0166//b0574//b4324//b3071//b4059//b0484//b2666//b0593//b2840//b1252//b2705//b4242//b1798//b3855//b1222//b0584//b0880//b1781//b1882//b2660//b1011//b2279//b4311//b2148//b2706//b2374//b0720//b2365//b2153//b4431//b2094//b4171//b2713//b2243//b1970//b1482//b3605//b2675//b2727//b2208//b4019//b3275//b2697//b2068//b1671//b3320//b1008//b2107//b3008//b3409//b1396//b3579//b3469//b3357//b0683//b2286//b1857//b2719//b4115//b3600//b2371//b0106//b1223//b1516//b0183//b3240//b0936//b1020//b2554//b1016//b3331//b1015//b1392//b4322//b0428//b1272//b0123//b0783//b0430//b3326//b3450//b0872//b2091//b3008//b0907//b3532//b0330//b0451//b1263//b4320//b1734//b0178//b4266//b0763//b0383//b1892//b1398//b0378//b2730//b4119//b0880//b1297//b1241//b3325//b3272//b0341//b2497//b1818//b1518//b3576//b2841//b1011//b4266//b2674//b1265//b2149//b3460//b3478//b2710//b1518//b3583//b1476//b1205//b1209//b0887//b3428//b3912//b1737//b3756//b1389//b2223//b1391//b3568//b2710//b2841//b0205//b1222//b3241//b3601//b3864//b0038//b3133//b3528//b1714//b4198//b3222//b2799//b3414//b2867//b1224//b0588//b2092//b3565//b0042//b3702//b2925//b4200//b2588//b3113//b0040//b3324//b0903//b0296//b2415//b3925//b0605//b3726//b3721//b0038//b4063//b2803//b4309//b0896//b1797//b0106//b2671//b1102//b3846//b3750//b0108//b4032//b3938//b4119//b2283//b0826//b0166//ilvG_1//b4291//b4468//b1009//b1593//b0764//b0814//b4018//b4213//b0183//b0048//b0451//b2591//b3571//b1850//b1540//b3314//b1779//b3939//b2912//b2239//b2195//b4322//b0034//b0367//b0398//b2803//b1609//b1671//b3960//b0945//b3273//b0726//b3959//b2553//b2723//b3225//b3576//b4153//b1617//b4168//b0678//b1654//b3572//b2866//b2221//b2153//b4092//b0348//b2497//b1182//b2417//b4315//b1905//b2905//b2710//b1008//b1398//b3404//b2239//b3533//b1390//b3449//b2979//b0896//b0936//b3414//b2149//b0152//b1782//b2222//b2840//b4132//b0523//b1246//b2580//b3457//b0757//b3133//b1209//b2297//b0935//b4071//b1987//b1745//b2964//efeU_2//b0107//b4326//b4354//b4400//b2994//b2078//b1658//b1222//b4239//b4007//b0516//b4198//b2153//b3870//b2203//b2287//b0154//b0928//b1654//b0179//b4669//b4324//b4567//b0035//b3493//b4094//b1593//b0330//b1287//b2703//b0864//b4118//b2912//b0957//b4099//b2803//b1680//b1546//b3457//b4209//b0596//b0774//b4292//b0841//b3222//b3454//b2818//b4032//b3580//b3851//b1394//b3544//b0042//b3460//b2146//b0189//b3903//b1429//b2751//b3132//b1889//b3511//b0621//b3037//b0042//b2075//b4099//b3025//b3578//b0997//
ChbR-Monoacetylchitobiose-6P	b2206//b3452//b4406//b0019//b2706//b0116//
