#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0350//b3166//b3521//b3864//
AlaS-L-alanine	b2840//
AllS-allantoin	b1205//b0181//b0400//
AraC-L-arabinose	b4567//b4115//b3925//b0116//b0621//b4265//b0312//b4035//b1334//b4292//b0296//b0570//b0953//b4002//
ArcA-Phosphorylated	b1272//b1921//b3478//b2490//b0997//b1780//b2741//b1684//b3132//b2009//b0367//b3845//b0623//b2491//b3452//b0683//b1521//b1338//b1298//b3170//b0621//b1857//b0959//b3854//b0334//b0114//b1780//b0178//b0296//b0335//b1531//b4099//b3934//b2720//b2508//b2215//b3906//b0032//b3942//b1379//b1301//b2913//b0586//b4099//b3438//b2608//b3925//b3829//b3961//b1390//b4441//b1588//b4194//b3508//b2552//b2608//b2764//b3335//b0152//b1732//b2630//b2470//b3126//b0180//b2310//b1886//b1421//b1982//b1671//b2152//b2150//b3759//b1182//b3531//b1888//b1131//b0338//b3854//b3333//b1127//b4119//b0399//b0684//b4104//b0339//b0677//b1384//b0928//b3049//b3395//b0296//b1589//b3367//b2196//b1244//b1779//b3772//b1513//b2718//b3959//b2800//b0198//b1617//b3907//b2152//b4014//b0043//b2206//b4322//b4460//b2163//b4293//b1261//b4013//b1714//b3426//b2597//b4242//b1901//b3902//b3968//b2207//b4122//b3940//b4406//b2484//b0383//b0675//b0894//b0721//b3026//b3364//b2208//b0340//b4450//b3580//b2557//b4401//b0754//b0110//b4238//b3610//b0344//b4071//b1010//b1024//b0683//b0240//b1587//b2732//b2284//b0125//b4002//b0933//b1298//b1043//b0516//b2368//b2092//b0873//b4058//b0684//b2241//b0331//b3605//b1210//b2841//b2741//b4105//b1892//b0872//b1716//b1987//b1474//b4705//b1430//b3968//
ArgP-L-arginine	b3241//b1621//b1679//b3418//b3533//b3544//b4132//b0031//b1747//b0953//b1475//efeU_2//b3959//b3081//b2311//b0889//
ArgR-L-arginine	b4177//b0734//b3939//b0296//b3005//b2208//b3521//b2509//b1302//b4450//b2422//b3828//b4702//b1745//b0728//b1669//b2976//b1622//b0197//b3317//b3431//b3274//b1007//b0598//b1415//b3272//b2287//b0621//b1334//b3957//b0365//b2422//b1679//b0785//b0347//b0313//b3224//b3325//b4129//
AtoC-phosphorylated	b1669//b4132//b0397//b3531//
BaeR-Phosphorylated	b2990//b2715//b2469//b4254//b0675//b4426//b2085//b3359//
BirA-bio-5-AMP	b3853//b1024//b3603//b3214//b0618//
CRP-cAMP	b3274//b1136//b1415//b0398//b3758//b2868//b4105//b0366//b2551//b3672//b0570//b2281//b2716//b0592//b4406//b4198//b2840//b0557//b1907//b2492//b1746//b3727//b2364//b2208//b1016//b1594//b2712//b3405//b3576//b2992//b3725//b2206//b0734//b3926//b1398//b3868//b4160//b2416//b3609//b0451//b4392//b1190//b0777//b2423//b3081//b4067//b2673//b3223//b0522//b2287//b1043//b4289//b3417//b4014//b2150//b2342//b0516//b1243//b1261//b2804//b2235//b0377//b3167//b2801//b2106//b0978//b1022//b2205//b0368//b1223//b0048//b2715//b1852//b1970//b2243//b3927//b0782//b3830//b4032//b3564//b3221//b1512//b2497//b3325//b3277//b3940//b0181//b2306//b1260//b3564//b3960//b2484//b2750//b4202//b2310//b1395//b2148//b2009//b2152//b3243//b3135//b0776//b1706//b3330//b0114//b2500//b1796//b0153//b3617//b2977//b3709//b3709//b3329//b0019//b1901//b2726//b4241//b1385//b1379//b3315//b2904//b1907//b1245//b2171//b1597//b2194//b4016//b0594//b4287//b0368//b4392//b0620//b4314//b2204//b3668//b3236//ilvG_1//b3829//b1888//b0330//b1388//b3335//b3127//b2661//b2481//b4316//b2094//b2509//b2469//b1429//b3428//b3260//b4167//b0977//b0154//b0450//b3095//b0197//b1717//b4104//b1127//b0108//b1256//b0032//b1321//b3125//b2676//b0721//b4397//b4100//b1682//b0729//b2368//b0062//b0180//b2280//b3415//b4167//b1532//b3273//b3275//b4154//b3275//b0783//b1225//b1671//b2280//b4067//b3416//b1246//b1252//b2531//b1388//b2288//b2804//b0273//b2074//b1272//b3314//b1593//b0346//b2199//b4072//b2223//b4173//b3450//b2588//b1737//b2106//b2752//b1670//b3124//b3451//b1857//b3667//b1744//b4138//b1296//b0959//b4406//b1222//b3508//b4095//b1889//b0441//b1334//b1384//b0880//b1781//b3324//b0178//b0996//b3600//b3806//b0617//b0928//b4034//b3599//b2309//efeU_2//b0959//b1429//b4197//b3453//b0368//b3230//b3726//b3438//b1221//b4059//b3971//b0778//b4289//b0887//b2553//b0062//b3394//b2759//b2307//b1589//b0755//b4002//b3852//b4195//b0953//b3359//b2487//b4309//b3756//b4124//b3726//b1818//b2591//b0335//b3700//b4194//b0189//b0336//b2560//b2276//b1656//b2980//b3853//b2800//b0125//b1922//b0590//b2429//b4699//b2481//b4264//b2497//b1160//yegZ//b3241//b4170//b4451//b1857//b3453//b2107//b0043//b3453//b4139//b4105//b3728//b3510//b2669//b0189//b0827//b2236//b3114//b1224//b1396//b2095//b1798//b4009//b4138//b1719//b3227//b2153//b2720//b3451//b4015//b3751//b3942//b3908//b3335//b3449//b2143//b2703//b1518//b2961//b2905//b2297//b4242//b3057//b3726//b2307//b0189//b0032//b4151//b3599//b1745//b2962//b0977//b3395//b3319//b3574//b3221//b3035//b1656//b3430//b4292//b0588//b1263//b1244//b3266//b1264//b0348//b1814//b3172//b1039//b0398//b4671//b0728//b1384//b2676//b0722//b1641//b4073//b3831//b4071//b2234//b2732//b2290//b0566//b1246//b0191//b3213//b0038//b2277//b0934//b0597//b1519//b2288//b0872//b3225//b0873//b0366//b2801//b0344//b3413//b3367//b2723//b3070//b2995//b2803//b0721//b3317//b3395//b4416//b0346//b1385//b2365//b0179//b3617//b0755//b2481//b1020//b4441//b0441//b0733//b0614//b3236//b2464//b0682//b3940//b4476//b0403//b0123//b2163//b2490//b3423//b2483//b1207//b0861//b0572//b0933//b1670//b1814//b3116//b1817//b0451//b3424//b2311//b3324//b4039//b0959//b4201//b3934//b1987//b0109//b2235//b1190//b3508//b3037//b1746//b1714//b1669//b0894//b1517//b2535//b1223//b2242//b4002//b1111//b3025//b3241//b3480//b4201//b2096//b3672//b0431//b4599//b1247//b0156//b3225//b0575//b3454//b2503//b2341//b4120//b0431//b1859//b3325//b0602//b2499//b4439//b4376//b4171//b0365//b1797//b0205//b2155//b1243//b3726//b2406//b4093//b3511//b2313//b1613//b3701//b3213//b3172//b3230//b0462//b0733//b0758//b1336//b4241//b0724//b3576//b3533//b3476//b3617//b3667//b1616//b0167//b4450//b4451//b2660//b2422//b1713//b3521//b4160//b3925//b0929//b2868//b2203//b3317//b1474//b0570//b0337//b3170//b0517//
