#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2224//b3668//b0112//b1712//
AlaS-L-alanine	ilvG_1//
AllS-allantoin	b3860//b0733//b0368//
AraC-L-arabinose	b1132//b0484//b1716//b4124//b3518//b4441//b2236//b3214//b1858//b4169//b4249//b1597//b0720//b4062//
ArcA-Phosphorylated	b0726//b1805//b2364//b1246//b2818//b0388//b1920//b3669//b4000//b0602//b1814//b1888//b3907//b1907//b1208//b1922//b3214//b0463//b3437//b1336//b2725//b3863//b0980//b4194//b0432//b2553//b2868//b2531//b2713//b3572//b3912//b4071//b4238//b0573//b2531//b1656//b2365//b2288//b2993//b0522//b1321//b2531//b2149//b2976//b1276//b2923//b3455//b0340//b3758//b3668//b4063//b1819//b2077//b3567//b4197//b1127//b3325//b3423//b3565//b2507//b3571//b2231//b2341//b2148//b2617//b2094//b4006//b2720//b0517//b3428//b1222//b0953//b2498//b0594//b4173//b4111//b4063//b1336//b2991//b2583//b4355//b1608//b1020//b1245//b4170//b3911//b4237//b3450//b1497//b4125//b1515//b1982//b0205//b2280//b3428//b0781//b0724//b0623//b2535//b0204//b0908//b3479//b0588//b3617//b2374//b1256//b3971//b1890//b1717//b3325//b3314//b1587//b3599//b0861//b0606//b0345//b3509//b0384//b2198//b0781//b3365//b0124//b0484//b0683//b4115//b2752//b2155//b0351//b2571//b3902//b2802//b1681//yegZ//b1245//b2076//b3604//b0765//b3601//b1016//b4160//b2288//b3565//b0974//b1901//b0517//b3170//b3772//b3227//b3423//b2840//b4062//b1260//b2557//b3605//b2476//b4004//b0557//b2417//b4170//b0340//b4318//b4321//b3753//b1901//b2428//b4669//b4637//b0396//b2597//b0161//b4311//b0591//b0037//b0775//b0153//b0366//b2711//
ArgP-L-arginine	b1036//b1658//b3671//b0205//b0202//b4095//b2723//b4705//b3417//b3036//b0777//b3077//b0863//b2155//b2943//b0151//
ArgR-L-arginine	b0191//b1593//b3726//b0116//b1747//b2591//b3771//b3518//b2963//b4567//b1474//b1713//b0904//b2492//b2751//b0827//b1264//b2093//b0037//b1704//b0273//b0048//b1597//b3231//b4175//b0861//b0826//b1987//b3911//b3617//b0078//b1513//b1220//b0207//b0591//b2980//b0199//b3756//b0338//
AtoC-phosphorylated	b2490//b3759//b1547//b1745//
BaeR-Phosphorylated	b3667//b0684//b0778//b0107//b1905//b0077//b4355//b2803//
BirA-bio-5-AMP	b2530//b2979//b2927//b2096//b3432//
CRP-cAMP	b3831//b0819//b1261//b1041//b2710//b3277//b0240//b1388//b3940//b4072//b0863//b1531//b4599//b1022//b3272//b1387//b4213//b0032//b4400//b4006//b2760//b0733//b3608//b0041//b0191//b1302//b0033//b2868//b3728//b3774//b0623//b0189//b3214//b2243//b3081//b3114//b2741//b3961//b2579//b3334//b2485//b1276//b1814//b3830//b1042//b0034//b4502//b0675//b0759//b0907//b2206//b2240//b2205//b0038//b4187//b3311//b4241//b3611//b0861//b2903//b3241//b2572//b4097//b1016//b1530//b1336//b1884//b2465//b1620//b1850//b3904//b0907//b4018//b0812//b3860//b0205//b1798//b0681//b4098//b3571//b0723//b3212//b1846//b0557//b2149//b0606//b2095//b1226//b2373//b2764//b0221//b4054//b1129//b0595//b3667//b3708//b3165//b2990//b2916//b4268//b4506//b0116//b4098//b0204//b4209//b1407//b1492//b4289//b1622//b2285//b0724//b3521//b3114//b3426//b2503//b3243//b4194//b3320//b0575//b3722//b1732//b3860//b4242//b0032//b1037//b3702//b0462//b4417//b4007//b3750//b3165//b0201//b3165//b0038//b3313//b0775//b1209//b1748//b4173//b1672//b3413//b0759//b4669//b4172//b0861//b2987//b3479//b1101//b4120//b0378//b3415//b2153//b4016//b0907//b0574//b3242//b0389//b1246//b3869//b2414//b1297//b4322//b3164//b3005//b0723//b0606//b2312//b1132//b1548//b0995//b2589//b0077//b1499//b2075//b3766//b0720//b1111//b3751//b1821//b0931//b0754//b1129//b2279//b4502//b3461//b1617//b2927//b0036//b2203//b3404//b1846//b1041//b0040//b2509//b2364//b0621//b0684//b1641//b4288//b4098//b1782//b2976//b0863//b0584//b0684//b4035//b3726//b1818//b3758//b4168//b4239//b2422//b1608//b3242//b3450//b2310//b2063//b1160//b1189//b0430//b1717//b2406//b0516//b4104//b2469//b2499//b3273//b1889//b1225//b3418//b3227//b0755//b1384//b2606//b0678//b4637//b2756//b3969//b3126//b2222//b3438//b1658//b1706//b4264//b3579//b4567//b2498//b3275//b3049//b4439//b3036//b2282//b0734//b0722//b4059//b1247//b0352//b3544//b2198//b4417//b4120//efeU_2//b2079//b1226//b1537//b3615//b2703//b0036//b2741//b2291//b2312//b0390//b3025//b2284//b3038//b2713//b1654//b1321//b2213//b3334//b2150//b3126//b4399//b3414//b3326//b2926//b4125//b2155//b1062//b1021//b1008//b0945//b3574//b4416//b0862//b0019//b0872//b2995//b4502//b2286//b2223//b3530//b4506//b3481//b4187//b3509//b1210//b0777//b1497//b3328//b1500//b2095//b3509//b1391//b1221//b4406//b2588//b2980//b1334//b2393//b2372//b3414//b3854//b3666//b0463//b0814//b1036//b0886//b0349//b4059//b1127//b2485//b3571//b0874//b4063//b2077//b2962//b2697//b3330//b4322//b4202//b1036//b4671//b0573//b2291//b1039//b2755//b3275//b3855//b2591//b2283//b0191//b2196//b3424//b3864//b2742//b1886//b2666//b3081//b2425//b0584//b3115//b0583//b3568//b3753//b0928//b1921//b1679//b2223//b4072//b0346//b2286//b3241//b0675//b0729//b3169//b4195//b3036//b1220//b4287//b3395//b4033//b4068//b2925//b2867//b0431//b2373//b3846//b2422//b0180//b0241//b0860//b2994//b3413//b0805//b2079//b0681//b4239//b3081//b2077//b2927//b2609//b0333//b4401//b2559//b1852//b1131//b0908//b1385//b2912//b2213//b2096//b0819//b1297//b1682//b2759//b3168//b0904//b4002//b2291//b0080//b0197//b2925//b1430//b0400//b2239//b1987//b2224//b2559//b1011//b2996//b0622//b0889//b0575//b3757//b2703//b0729//b3317//b1379//b1022//b0517//b3605//b4637//b4035//b2392//b4291//b4015//b4238//b1617//b2281//b3328//b3749//b4019//b1587//b2068//b2231//b0683//b2372//b0776//b2171//b1620//b2194//b2107//b2557//b4092//b1189//b0889//b1744//b0124//b0038//b3453//b3275//b2484//b0872//b0973//b3404//b3903//b2079//b1209//b3325//b1007//b2570//b2093//b1272//b4311//b3368//b0872//b4073//b0179//b2235//b3430//b0313//b0240//b1904//b0904//b0584//b1023//b1779//b3331//b4663//b1680//b3127//b2995//b3481//b3831//b1852//b1493//b0755//b1207//b1498//b0240//b4009//b2370//b3076//b3359//b0389//b0111//b1859//b4070//b3727//b2096//b0033//b4035//b1207//b3166//
ChbR-Monoacetylchitobiose-6P	b4398//b1594//b4268//b1182//b4254//b1015//
CpxR-Phosphorylated	b0441//b2147//b4702//b1241//b2630//b2597//b1010//b0805//b2286//b2588//b2423//b4426//b2476//b3608//b0778//b2195//b1982//b1396//b0591//b2965//b2760//b1748//b4592//b1851//b1475//b2942//b0484//b0863//b1322//b1022//b2903//b1681//b4168//b2742//b0805//b0340//b2232//b0038//b4315//b2287//b0333//b0970//b4169//b0684//b4450//b1474//b2554//b0296//b3272//b0908//b0860//b2673//b2211//b3601//b3320//b2802//b1719//b3071//b3135//b3669//b4016//b0903//b4381//b0586//b1518//b3588//b1002//b0564//b4129//
CreB-Phosphorylated	b1528//b2365//b0758//b2762//b2720//b0978//b4125//b0860//b3477//
CueR-Ag	b3403//b3601//b1780//b1617//b3600//b3454//b2240//
CueR-Cu+	b3752//b3458//b2741//b3316//b3912//b0152//b4007//
CuerR-Au	b2607//b2107//b1301//b2732//b3394//b1920//b0341//
CusR-Pasp	b0683//b3008//b0684//b0397//b3723//b4319//b4506//b4098//b1922//b0953//b4451//b4310//
CynR-Cyanate	b4151//b0107//b0617//b3077//
CysB-N-acetyl-L-serine	b2529//b1656//b2277//b4175//b3751//ilvG_2//b0043//b3567//b1641//b3035//b0334//b3728//b3127//b1779//b4460//b3005//b1516//b3319//b4008//b0959//b3868//b1265//b3568//b3368//b0341//b2203//b1415//b2491//b0181//b2308//
CysB-O-acetyl-L-serine	b1732//b2751//b2802//b2424//b0777//b2507//b3317//b0588//b0826//b2342//b2803//b4073//b3025//b1902//b0042//b2204//b4195//b3405//b4238//b4287//b0784//b3564//b1881//b3318//b0826//b2937//b1023//b2552//b3925//b3008//b3601//
DcuR-Phosphorylated	b0296//b2729//b0460//b2370//b2718//b2093//b3038//b2364//b4669//
DnaA-ATP	b0078//b1588//b3005//b3333//b0764//b3331//b2281//b2153//b2425//b4033//b3415//b3542//
DpiA-Pasp	b4125//b0462//b3081//b1243//b3702//b3458//b2818//b4318//b2509//b1735//b0179//
DsdC-D-serine	b4200//b0368//b3863//
EvgA-Phosphorylated	b2570//b2085//b1858//b4249//b2483//b4071//b0411//b4153//b1324//b0342//b4018//b3904//b0860//b4293//b2903//
FNR-Fe_reduced	b2751//b3222//b4171//b0040//b2925//b1501//b4417//b3957//b1858//b4079//b2163//b4367//b2904//b2554//b2731//b4175//b2470//b4393//b0774//b2965//b3845//b1299//b3851//b3518//b0585//b0429//b3830//b0595//b0161//b2750//b3751//b1608//b0080//b3276//b2421//b2762//b3728//b1421//b3071//b2156//b2923//b3410//b2840//b3081//b1225//yegZ//b1023//b0995//b0957//b1734//b2278//b4013//b1892//b1023//b0109//b3364//b4069//b4265//b0177//b4129//b2718//b1006//b0339//b4289//b4005//b4174//b1922//b0863//b4397//b4324//b4072//b0935//b3600//b3615//b0338//b3334//b2965//b1680//b4195//b0340//b1655//b1387//b3113//b1002//b2499//b2508//b2425//b2669//b0590//b3324//b0597//b0441//b1717//b3451//b3543//b3318//b2710//b4018//b4075//b4054//b4168//b3727//b2278//b4187//b3038//b4174//b1321//b0036//b3925//b0596//b0191//b0880//b3441//b2488//b0681//b3577//b3851//b3541//b0584//b2601//b3049//b0152//b2163//b2722//b0862//b3749//b4355//b0044//b1207//b1746//b1714//b0724//b1476//b3368//b3571//b2286//b2291//b3394//b3904//b1748//b3413//b2416//b0429//b2759//b2925//b2421//b0366//b2911//b3688//b1262//b1796//b3939//b3460//b2286//b4067//b3605//b1535//b3212//b1300//b2499//b3577//b0116//b1127//b3958//b1040//b4119//b1493//b3414//b2579//b3869//b2805//b1482//b1674//b3037//b3599//b1922//b0115//b0827//b3908//b4172//b0153//b1890//b3605//b2029//b2702//b3425//b2236//b2152//b2726//b2143//b3758//b3579//b0339//b1037//b4567//b0150//b1222//b3830//b3367//b0061//b0039//b3025//b3166//b0337//b3903//b3320//b3214//b4468//b4705//b2344//b4319//b3942//b2992//b3576//b4123//b1220//b0118//b1681//b0403//b4426//b4094//b2757//b2148//b3127//b1247//b3455//b2206//b2224//b1062//b3903//b3846//b0204//b0203//b4239//b1127//b4397//b1264//b3960//b1821//b1535//b1810//b0557//b0597//b0775//b1500//b3410//b3903//b2421//b3908//b2702//b2673//b3543//b4037//b4399//b2660//b3166//b2997//b2560//b4073//b3958//b3260//b1519//b1429//b4669//b1826//b3868//b4705//b0896//b2224//b0593//b1272//b4319//b1212//b1038//b2987//b2923//b4030//b2904//b4125//b2606//b4124//b3469//b3904//b2503//b2990//b3049//b0575//b2342//b1209//b2151//b3852//b1415//b3451//b2710//b3457//b4076//b0077//b1796//b0978//b4240//b0733//b2163//b3332//b4095//b2617//
FhlA-Formate	b0368//b0620//b2280//b1537//b2800//b4203//b0820//b3582//b2231//b3166//b3332//b3026//b1904//b1245//b1397//b0167//b4018//b0774//b3725//b1241//b1733//b0677//b2531//b2552//b3113//b4120//b1641//b1988//b4067//b4309//
FucR-L-fuculose-1-phosphate	b1810//b4393//b3212//b2531//b4265//b3167//b2310//
Fur-Fe2+	b0341//b2392//b2660//b1039//b1010//b0997//b1540//b0597//b3408//b1987//b3611//b0861//ilvG_1//b3479//b2029//b4075//b0113//b2758//b0398//b2287//b4702//b3403//b2802//b4240//b2424//b1297//b1207//b2202//b4193//b2407//b1858//b3277//b0781//b3750//b3312//b0873//b0078//b3610//b1826//b3049//b1671//b1211//b0862//b3480//b3957//b4670//b2600//b3904//b2703//b4381//b2231//b4074//b4315//b0189//b3134//b4002//b3541//b0997//b3408//b2992//b3904//b3092//b0336//b1746//b3113//b0389//b0959//b0805//b4451//b0617//b2722//b3753//b3868//b1818//b4151//b1680//b4705//b2617//b3326//b2992//b4068//b0378//b3161//b3564//b1540//b0411//b2759//b1656//b4154//b0441//b0928//b3005//b1796//b0606//b4018//b2804//b2283//b0348//b3758//b2201//b3806//b2489//b2728//b0388//b0970//b1297//b0109//b0733//b2741//b3578//b2487//b1223//b4201//b2096//b4319//b3902//b4008//b2673//b0078//b2927//b2868//b0613//b2509//b3093//b1389//b1891//b2393//b0584//b3521//b0383//b2554//b3212//b1111//b2310//b2509//b4460//b3026//b3276//b1008//b2240//
