#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1041//b1499//b1920//b4502//
AlaS-L-alanine	b3273//
AllS-allantoin	b3318//b2716//b3132//
AraC-L-arabinose	b0150//b3261//b0588//b0430//b1622//b1007//b0150//b0759//b4097//b4013//b1589//b2912//b4438//b2221//
ArcA-Phosphorylated	b0973//b0190//b2867//b3415//b1276//b3722//b2417//b2277//b1679//b0677//b3393//b1712//b3036//b3405//b1493//b3224//b2993//b0040//b0602//b0034//b4099//b2600//b3528//b3934//b2927//b1884//b1211//b1336//b0110//b3037//b0841//b0523//b0516//b4316//b4120//b1207//b2476//b3670//b2673//b1130//b0585//b2708//b4401//b2425//b2095//b1515//b2975//b2487//b2799//b0720//b4172//b3869//b1547//b2422//b4290//b1858//b3752//b0108//b2296//b0036//b4092//b1190//b2414//b2719//b1884//b2804//b0166//b1062//b0515//b0207//b3038//b4237//b0110//b0037//b0451//b3432//b2666//b0678//b2085//b4058//b0758//b2529//b0336//b4314//b4322//b4438//b3564//b3221//b2572//b3456//b3702//b3441//b3320//b0161//b0043//b3260//b3316//b0783//b4193//b3478//b2600//b3567//b0115//b0907//b1016//b0077//b1531//b1385//b3312//b4073//b0517//b2709//b0862//b0041//b4005//b1012//b3172//b3709//b1299//b2241//b0622//b3214//b1706//b0366//b4195//b0937//b2290//b0397//b2429//b4313//b0758//b3392//b4035//b3403//b1818//b1039//b2489//b2841//b2559//b3334//b4175//b4063//b2085//b3541//b2559//b0463//b3853//b3617//b1208//b0931//b3911//b2571//b2742//b1222//b2485//b0995//b0908//b4187//b0125//b1245//b4383//b3569//b0781//b2841//b1682//b2711//ilvG_1//b3417//b0896//b0515//b3314//b2277//b4009//b3430//b4153//b1517//b0957//
ArgP-L-arginine	b1500//b2663//b3852//b3418//b3413//b3321//b1591//b0397//b1482//b2661//b2961//b0759//b1379//b2308//b3829//b1129//
ArgR-L-arginine	b0575//b1891//b4309//b4120//b1810//b0587//b2866//b0721//b1407//b4171//b4092//b0841//b0722//b4201//b1672//b4699//b1611//b4101//b1889//b2554//b4209//b3312//b0929//b1921//b0348//b2430//b0775//b1037//b3771//b0618//b2580//b3424//b0972//b2296//b1517//b2674//b0754//b3668//b2671//
AtoC-phosphorylated	b2075//b2492//b2759//b0151//
BaeR-Phosphorylated	b1537//b3428//b1547//b2742//b0168//b3132//b2718//b3126//
BirA-bio-5-AMP	b0432//b1780//b4202//b3424//b3240//
CRP-cAMP	b0340//b2751//b1658//b3925//b3574//b4173//b0733//b2903//b1245//b2731//b3114//b2571//b1530//b3481//b0724//b0341//b1885//b4096//b2029//b4138//b1501//b2993//b0681//b2231//b3133//b0150//b1884//b0191//b3450//b0863//b2571//b3118//b2705//b1261//b2149//b1113//b3568//b4200//b1015//b4317//b3750//b0044//b3831//b0314//b4324//b3531//b4202//b3541//b0207//b2804//b0880//b2673//b0038//b4175//b1129//b3828//b4177//b1901//b3426//b2631//b0109//b2597//b3531//b0441//b1429//b3167//b2171//b0377//b1982//b1797//b1245//b0594//b3330//b2961//b4009//b3076//b4426//b1780//b4322//b0111//b0202//b2077//b2731//b0957//b0151//b1589//b2508//b1609//b1892//b2553//b3430//b3601//b2993//b0573//b1682//b0040//b0019//b3410//b2483//b2422//b1511//b4054//b2163//b2497//b4154//b4289//b4125//b2802//b0620//b0399//b1482//b3460//b1130//b1398//b0312//b1670//b2156//b4197//b0602//b3851//b2990//b1210//b1040//b2469//b2147//b3749//b1588//b1226//b2571//b2994//b2673//b3609//b0874//b2203//b1209//b4171//b3927//b3330//b1323//b0679//b4397//b2554//b3905//b3431//b0973//b3214//b4079//b0428//b3458//b4233//b0198//b3429//b4072//b3164//b1036//b2979//b2374//b0598//b0573//b3702//b0931//b4264//b3222//b0348//b4239//b2852//b2465//b0150//b0614//b0368//b3769//b0763//b1547//b3758//b3902//b3453//b2309//b0062//b3461//b0388//b2927//b0903//b4102//b3845//b2063//b1590//b0676//b4070//b4018//b0679//b1590//b2660//b2491//b2852//b0978//b3688//b1276//b2194//b0589//b1038//b3164//b2800//b1681//b1334//b3393//b0886//b2995//b1264//b3395//b2758//b2606//b4467//b0189//b3365//b0573//b0620//b0812//b4003//b3580//b1334//b2597//b0462//b4019//b0365//b2197//b1748//b4016//b2415//b2803//b3237//b4096//b3166//b2077//b1335//b2553//b3404//phnE_2//b4006//b1275//b0759//b3332//b2297//b3114//b0758//b3225//b3428//b1535//b2483//b3939//b3393//b1597//b3214//b3971//b1038//b1301//b1511//b1735//b2713//b2977//b4131//b3860//b2392//b0565//b4705//b3938//b0959//b1671//b3236//b0678//b1684//b2078//b0064//b4193//b1904//b4058//b2757//b2508//b1779//b1302//b3493//b3393//b3409//b3961//b2368//b4592//b0733//b0681//b0972//b3450//b2718//b3243//b3533//b0996//b0399//b3266//b4174//b3171//b4033//b1611//b4315//b2372//b3666//b2198//b3927//b1256//b0678//b2707//b0894//b3700//b0616//b0351//b3327//b3265//b3274//b2374//b2554//b4008//b2470//b0151//b4702//b0784//b4138//b0617//b4172//b0515//b4111//b0860//b2905//b2551//b2529//b0894//b0722//b0574//b2866//b2718//b1130//b2725//b0182//b4172//b4013//b3577//b3092//b3769//b0038//b1207//b2484//b0588//b4267//b4197//b4040//b1415//b3902//b4511//b0975//b2208//b1226//b4314//b3223//b2609//b4068//b3278//b0959//b1780//b2492//b3773//b2552//b3566//b0202//b0998//b3454//b3722//b3532//b2079//b1881//b1007//b3454//b1474//b0682//b4037//b4079//b0460//b3541//b0033//b3771//b3408//b2758//b3759//b1272//b4169//b3831//b3169//b2711//b0189//b2148//b0618//b3578//b1245//b0973//b0151//b1210//b0778//b1654//b1547//b3566//b0040//b3327//b2724//b3542//b3726//b3616//b0572//b2708//b2630//b1379//b2307//b1658//b3942//b2278//b0682//b1548//b3392//b2805//b0945//b2373//b0678//b4265//b0722//b1335//b1002//b1475//b2488//b3773//b0080//b3450//b0570//b3845//b1858//b0123//b3806//b0367//b1781//b3363//b2675//b3752//b2492//b0726//b4439//b1615//b0618//b2905//b0575//b1297//b1023//b0764//b0167//b0183//b3168//b1016//b1131//b1621//b1885//b2840//b3227//b1587//b2068//b3432//b2367//b2155//b4138//b3423//b4009//b3906//b1379//b0118//b2096//b4268//b3236//b0450//b2722//b0515//b3727//b2156//b1704//b0584//b2799//b4393//b2732//b3449//b4233//b1883//b0980//b2223//b0575//b0886//b0461//b4671//b2716//b2074//b2727//b0019//b2711//b3424//b0557//b2156//b2559//b1857//b3453//b4010//b1023//b0515//b2204//b1588//b0462//b4076//b3708//b1530//b3213//b3221//b4099//b0553//b3320//b1160//b2731//b1037//b4663//
