#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1757//b3342//
aceF	b1008//b1351//
adiC	b2704//b3200//
araH	b1611//b3983//yliL//
artP	b0750//b2906//
artQ	b2662//ygaQ_2//
atpH	b0632//b1449//b3236//b3598//b1973//b3333//
bcsB	b4142//b1773//
bcsF	b4430//b3400//
betI	b0518//b4126//b1238//
btuE	b4048//b2609//
cadB	b0897//b1083//
ccmE	b1184//b2618//b3119//
ccmH	b0329//b1499//b3944//
chbR	b1709//b4289//
chpR	b0896//b2012//
citF	b1482//b0997//b1140//
cobU	b1194//b3725//b2925//
csgG	b2800//b0923//b2055//b2005//
cueR	b4355//b1878//b0989//
cusF	b4114//b2279//b2849//b3486//
cyoE	b0026//b2037//b1096//b0429//b2873//
dacA	b0763//b3367//
ddpC	b1004//b4407//
ddpF	b1516//b3293//b0522//b0409//
deoD	b1932//b0711//b2849//b2925//
dhaM	b2019//b3693//b3260//
dmsB	b1332//b0011//
dnaK	b2055//b2168//
dppF	b0170//b3628//b4557//b4293//b2104//
edd	b2997//b2729//
efeU	b4128//b0907//
eptA	b2491//b1150//b3395//b2123//b0997//b4270//b2150//b1590//b1074//
eutL	b0642//b1937//
eutT	b1389//b3543//b3603//b1791//b2872//b0739//
fabG	b2256//b0695//
fadB	b3323//b3618//
fdnI	b2531//b3710//
fecE	b1147//b1698//b1334//b2513//b1672//
fepC	b0348//b2572//
fepG	b1988//b4478//
fhuD	yedS//b2893//b3956//b4618//
fimH	b3222//b2108//b3168//b3537//
fimI	b3730//b3361//b0695//
fklB	b3204//b2531//b3026//
flhD	b1154//b0872//
frmR	b1566//b2454//
fruK	b1072//b2522//b4589//
ftsN	b3982//b3990//b3325//
gadX	b1729//b3982//
galT	ybfI//b2287//b2450//b2462//
garR	b4259//b2825//b3792//b0368//b2230//
gatZ	b0783//b1629//b2286//b3780//b1257//b4291//b1195//
gcvT	b2607//b2024//b1946//
glcG	b2893//b3850//b2676//
glgX	b4304//b1646//b3596//b2423//
glnL	b3705//b3771//
glnQ	b3296//b2032//b0533//
glpT	b1390//b2705//b2722//b1093//b2285//b2202//b0896//b1010//
gltB	b1166//b4057//
gltL	b3625//b1199//
glxR	b3983//b3236//
gspB	b0158//b0704//
gspD	b0961//b2019//
gspF	b1716//b1818//
gspM	ybfG//b2261//
hisQ	b0432//b1144//b2491//
holC	b1757//b0977//b2500//b2424//
htpG	b0013//b4153//b4035//
hybC	b1927//b1862//
hybG	b2199//b2342//b1627//
hybO	b1819//b2971//yrhA//
hydN	b3141//b1426//b4127//b1147//b2150//b1910//b3791//b0637//b4302//b0776//b1420//
hyfB	b2456//b4608//b1494//
hyfR	b2941//b0092//b4201//b1152//b3565//
ibpB	b0406//b3297//
ileY	b2235//b2783//
ilvM	b1282//b1924//b2531//yedS//b1476//
ilvN	b1407//b1074//
iscU	b4428//b4054//b3630//b3636//b2216//
iscX	b2333//b1224//b1175//
