#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1509//b4151//
aceF	b2491//b1836//
adiC	b1929//b4151//
araH	b3809//b2272//b0307//
artP	b1148//b3625//
artQ	b3197//b3537//
atpH	b3903//b3229//b4202//b4269//b1494//b1172//
bcsB	b4117//b0027//
bcsF	b2288//b3304//
betI	b0152//b2261//b3979//
btuE	b3194//b1175//
cadB	b2056//b0137//
ccmE	b1791//b3346//b1123//
ccmH	b2365//b3153//b4348//
chbR	b4070//b2142//
chpR	b2715//b3605//
citF	b2234//b0429//b3640//
cobU	b4478//b4539//b3520//
csgG	b1299//b4051//b1954//yrhA//
cueR	b3598//b3482//b4314//
cusF	b1849//b4320//efeU//b2239//
cyoE	b0087//b1992//b0678//b3596//b3395//
dacA	b3136//b3671//
ddpC	b0735//b4187//
ddpF	b0980//b2607//b3225//b2856//
deoD	b0051//b3848//b2607//b0999//
dhaM	b1756//b2756//b2283//
dmsB	b2557//b0094//
dnaK	b0707//b2023//
dppF	b2150//b2145//b2674//b2673//b1004//
edd	b3024//b3918//
efeU	b3098//b1746//
eptA	b0990//b4186//b1444//b1141//b2675//b1361//b0734//b0312//b1930//
eutL	b2021//b1904//
eutT	b3296//b1482//b2525//b0635//b2378//b2825//
fabG	b1263//b2047//
fadB	b1883//b2460//
fdnI	b1862//b0936//
fecE	b0002//b1920//b1530//b2281//b0273//
fepC	b2764//b3540//
fepG	b3623//b0168//
fhuD	b3863//b2724//b2977//b1944//
fimH	b2455//b3129//b0234//b3511//
fimI	b0635//b2451//b3640//
fklB	yjhE//b0195//b0485//
flhD	b0198//b2025//
frmR	b2280//b2202//
fruK	b0990//b4109//b4053//
ftsN	b3630//b4032//b3491//
gadX	b3359//b0592//
galT	b3724//b3625//b4112//b1735//
garR	b3545//b1149//b1199//b4156//b2400//
gatZ	b2491//b3751//b2878//b1651//b2469//b2748//b3329//
gcvT	b3597//b0273//b0050//
glcG	b0637//b2199//b1224//
glgX	b3128//b3849//b0125//b2222//
glnL	b1603//b1955//
glnQ	b0432//b1342//b0137//
glpT	b0536//b2948//b1817//b1944//b2148//b1124//b4245//b2186//
gltB	b2137//b2526//
gltL	b0063//b2287//
glxR	b1931//b3175//
gspB	b0907//b2137//
gspD	b2222//b1228//
gspF	b3829//b1919//
gspM	b0983//b4291//
hisQ	b2341//b1159//b3222//
holC	b0775//b1225//b3074//b1589//
htpG	b4186//b1943//b3141//
hybC	b2841//b3994//
hybG	b2414//b0336//b3344//
hybO	b4070//b2949//b1886//
hydN	b3189//b0722//b0554//b1593//b3223//b3319//b3736//b4239//b3905//b0511//b1931//
hyfB	b2155//b1505//b4006//
hyfR	b3377//b0990//b0772//b3623//b4593//
ibpB	b2888//b0707//
ileY	b3223//b1628//
ilvM	b4099//b1177//b0331//b2044//b3317//
ilvN	b0409//b0505//
iscU	b2756//b2684//b1940//ysaC//b1940//
iscX	b2682//b1888//b0231//
kdsD	b0829//b2109//
ksgA	b3670//b4158//
lacZ	efeU//b2459//b0596//
lar	b4034//b1493//
leuZ	b2506//b2142//b3770//b0983//
lldR	b2280//b3199//b0131//
lpxP	b4329//b0312//b0369//b1683//
lspA	b1175//b3200//b3516//
lsrR	b2207//b2108//b1420//b0232//b2256//b0038//b2125//b2723//
lyx	b2763//b0430//
malQ	b2451//b1198//b1862//b3366//b4102//b2143//b3898//b3117//
manZ	b3536//b0137//b1132//
marR	b2445//b0533//
mcbA	b1393//b3478//
mcrA	b2281//b2049//
mdtJ	b0307//b2971//
menD	b3417//b1919//b2121//
metN	b1287//b3261//
mglC	b1252//b3315//b1036//
mhpB	b2080//b2719//
mhpF	b2461//b1235//
minD	b1293//b3486//
minE	b2276//b4305//
mnmG	b1847//b2526//
moaE	b0120//b1306//b1880//b3791//b0863//
mokB	b2104//b3194//
mpl	b1844//b4238//
mprA	b1247//b0184//b0131//
mraZ	b0989//b2422//b3261//b1078//
mrp	b0344//b3337//
murE	b1993//b1452//
nagB	b1586//b2513//
nanM	b3687//b2748//
napF	b3670//b1038//
napH	b4330//b1885//b4515//b4319//b0121//
narJ	b1750//b4375//b3930//
narZ	b2469//b1420//
nirD	b3457//b2279//b1174//
nrdG	b1890//b2762//
nrdI	b3838//b1832//b2994//b2241//
nrfC	b1159//b3099//b1339//
nuoB	b0247//b3957//
nuoN	b1926//b4353//b1527//b0811//b1889//b2449//b3240//b2093//b3812//b0150//b2665//
oppF	b1155//b0799//b0414//b0896//b3313//
paaI	b1578//b3457//b1174//b1900//b2022//b1945//b2108//b3670//b2196//
pdhR	b1360//b0487//
pdxK	b1506//b3320//b1710//
pflB	b2044//b3544//
pgk	b2022//b3632//b2280//
pheL	b2887//b1518//
phnE	b2995//b3099//
phnL	b2750//b4154//b2674//ygaQ_2//
pntA	b1334//b0473//
polA	b2444//b1102//
potH	b3319//b1881//b2853//b1486//b3829//b3346//b0908//
ppa	b4070//b4428//
ppdD	b2572//b1611//
ppx	b3650//b1094//
proX	b0983//b1287//b2527//
prpD	b1366//b4304//b4376//
pspD	b2335//b4068//b1716//b3366//
pstB	b1335//b3460//
pstS	b0234//b2939//b3530//
