#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1281//b0720//
aceF	b0575//b0183//
adiC	b1007//b2250//
araH	b2914//b3613//b0171//
artP	b1009//b0850//
artQ	b1890//b2868//
atpH	b1207//b0356//b1261//b1396//b1815//b0811//
bcsB	b4230//b0336//
bcsF	b4054//b1513//
betI	b0071//b4355//b3486//
btuE	b2853//b2023//
cadB	b2327//b2905//
ccmE	b3194//b1006//b1646//
ccmH	b0474//b3770//b0997//
chbR	b4131//b1708//
chpR	b1156//b4240//
citF	b2704//b0922//b4027//
cobU	b1048//b0121//b3031//
csgG	b1789//b4414//b1514//b1646//
cueR	b1070//b0616//b1761//
cusF	b0720//b0150//b2476//b0198//
cyoE	b0592//b2853//b3870//b1948//b2486//
dacA	b3595//b3308//
ddpC	b2459//b3536//
ddpF	b3126//b0409//b3640//b3897//
deoD	b2333//b1836//b4270//b1260//
dhaM	b2911//b2241//b2914//
dmsB	b2917//b1665//
dnaK	b3507//b2618//
dppF	b2849//b1717//b2137//b2619//b4032//
edd	b1757//b1638//
efeU	b0936//b2619//
eptA	b3959//b0850//b1580//b1132//b1509//b0616//b2207//b1077//b2840//
eutL	b3845//b2736//
eutT	ygeN//b2125//b3636//b2515//b1744//b1991//
fabG	b2501//b3896//
fadB	b2093//b1991//
fdnI	b2285//b2662//
fecE	b1415//b3783//b3849//b2756//b2544//
fepC	b2272//yliL//
fepG	b2149//b3799//
fhuD	b3705//b2849//b3138//b3898//
fimH	b3125//b3327//b4006//b0753//
fimI	b1920//b3158//b2047//
fklB	b4589//b2659//b1987//
flhD	b1316//b3223//
frmR	b4317//b2529//
fruK	b1504//b2461//b2977//
ftsN	b0756//b3532//b2168//
gadX	b2468//b1709//
galT	b0775//b1306//b1865//b0922//
garR	b1183//b1789//b2443//b3684//b3255//
gatZ	b2090//b1261//ecpB//b1955//b3960//b3314//b4132//
gcvT	b2870//b1188//b3255//
glcG	b3870//b3897//b1988//
glgX	b3565//b1651//b1260//b2284//
glnL	b0984//b0590//
glnQ	b0831//b4051//b3555//
glpT	b0777//b3850//b2607//b2264//b3413//b2715//b3265//b0863//
gltB	b4329//b2142//
gltL	b1927//b0572//
glxR	b1940//b2827//
gspB	b0536//b1760//
gspD	b3728//b2032//
gspF	b1945//b4207//
gspM	b1184//b3138//
hisQ	b1948//b3627//b3240//
holC	b3303//b1257//b3336//b4238//
htpG	b3654//b1883//b3772//
hybC	b2729//b3433//
hybG	b2723//b4511//b1391//
hybO	b4132//b2278//b0253//
hydN	b3455//b0023//b1155//b3482//b4032//b3605//b1633//b2672//b0888//b1884//b4307//
hyfB	b4188//b1526//b3141//
hyfR	b4123//b0296//b1681//b3963//b4328//
ibpB	b3515//b1947//
ileY	b1215//b1467//
ilvM	b1071//b0653//b1599//b1396//b2036//
ilvN	b1444//b2907//
iscU	b1359//b3255//b3905//b3822//b4027//
iscX	b2279//b1564//b1151//
kdsD	b3624//b0720//
ksgA	b3125//b3422//
lacZ	b4117//b3345//b1516//
lar	b2872//b4655//
leuZ	b3810//b1940//b3532//b0114//
lldR	b1672//b0982//b3636//
lpxP	b1228//b2208//b1235//b3661//
lspA	b3361//b1885//b1247//
lsrR	b3197//b3202//b1359//b4655//b0421//b2257//b0804//b2439//
lyx	b4290//b3168//
malQ	b1918//b3031//b2995//b3523//b0982//b0023//b0782//b0245//
manZ	b1993//b0486//b3532//
marR	b3078//b3723//
mcbA	b0331//b1039//
mcrA	b3796//b0344//
mdtJ	b2684//b2400//
menD	b0421//b4329//b3981//
metN	b4201//b2728//
mglC	b3222//b2444//b0348//
mhpB	b2825//b2348//
mhpF	b2207//b4426//
minD	b4230//b1866//
minE	b0348//b3117//
mnmG	b3532//b0534//
moaE	b2908//b0595//b2997//b1991//b0588//
mokB	b0232//b3786//
mpl	b2236//b1246//
mprA	b1339//b0474//b0594//
mraZ	b2872//b1755//b2368//b2906//
mrp	b2036//b2917//
murE	b3508//b2053//
nagB	b3736//b0659//
nanM	b0169//b2021//
napF	b4207//b2278//
napH	b1339//b3932//b4524//b2024//b3315//
narJ	b0186//b2887//b0980//
narZ	b1942//b0534//
nirD	b1252//b0616//b3748//
nrdG	b0513//b3117//
nrdI	b0641//b2850//b2699//b3733//
nrfC	b3116//b2123//b1672//
nuoB	b3197//b2143//
nuoN	b2717//b3990//b0894//b0636//b0253//b4053//b3982//b0812//b2528//b2281//b2230//
oppF	b4279//b1390//b0231//b3994//b0180//
paaI	b1360//b2288//b0764//b1945//b0637//b3654//b0534//b1642//b1247//
pdhR	b0823//b1394//
pdxK	b1207//b2418//b1515//
pflB	b0652//b4511//
pgk	b1044//b2883//b3167//
pheL	b1294//b0977//
phnE	b2866//b3614//
phnL	b3168//b1362//b0357//b1391//
pntA	b2240//b2264//
polA	b2961//b3326//
potH	b1710//b1294//b1757//b3904//b3797//b2014//b3304//
ppa	b1151//b3560//
ppdD	b0365//b3686//
ppx	b4655//b3738//
proX	ypjI//b4375//b0523//
prpD	b3119//b1577//b1580//
pspD	b2342//b1943//b3850//b4443//
pstB	b1901//b0511//
pstS	b4524//b2095//b1717//
purT	b0252//b2597//b2423//b1993//b2036//b3512//b3344//b2255//b0082//b1006//
putP	b0782//b3833//
puuR	b4330//b1258//b1183//b2906//
pyrI	b4071//b0678//b1910//b0091//b3213//b2675//
rbsK	b1198//b2527//b3516//b3770//b3344//
rcsD	b0252//b2055//
recQ	b1292//b1744//
relE	b1358//b1293//
rhaB	b0296//b0168//
ribF	b3329//b0032//b2145//b1165//
rlpB	b2333//b3080//b2439//
rluA	b3486//b2907//
rpmI	b0837//b3740//
rpoN	b3186//b3803//
rseA	b0051//b0976//
rsxB	b1881//b2517//
rtcR	b0143//b2418//
rutG	b0234//b4128//b3123//b2697//b3540//b3229//b0379//
ryhB	b3265//b1098//
sapD	b2729//b1037//b1633//
serC	b1889//b2451//
serT	b2262//b1761//b3656//b3596//
sfmH	b4291//b0337//
slyA	b0051//b3618//
smpB	b4270//b3797//
srlE	b4053//b1155//b0198//b2257//b1124//
sroB	b2727//b2254//
sseB	b2302//b2126//
sspB	b2125//b4621//
ssrS	b3325//b1992//b4099//
sucD	b2257//b3475//b0574//b0313//b1909//b1710//b0943//b2957//b2515//yliL//b3811//b2873//b0989//
sufS	b4303//b0348//b0975//b4015//b0820//b3805//
tatA	b2189//b1361//
tdcG	b1452//b0296//b1832//b2203//b1729//b2905//b0108//
tdh	b3904//b1340//b0864//b1072//b0533//b0059//
tdk	b3117//b4378//
thrC	b2728//b2444//b3927//
thrW	b3735//b1038//b4443//b1953//
tnaC	b0584//b2013//b1923//
tolC	b0301//b4565//b3537//b2313//
tolR	b3812//b3340//b2751//
treC	b2941//b2717//
trmI	b3417//b0182//
trpL	b3896//b3738//b1260//b4414//b1638//
truB	b3205//b3836//
truD	b0498//b3224//b0575//
trxA	b1368//b4187//
trxB	b1506//b4320//
tyrA	b3201//b1259//
tyrB	b0077//b2703//b2674//
tyrU	b0432//b2309//b1526//b2044//b2094//
upp	b1772//b3725//b2737//b3170//b4280//
uraA	b1560//b2013//b3127//
usg	b0184//b4506//
valV	b0850//b2458//b3822//
visC	b1464//b4143//b2368//b2524//
waaU	b1444//b3718//b3324//b4152//b4098//b1684//b0939//b1252//b1503//b3984//b1165//
wbbL	b3480//b2169//b2103//b0617//b2531//b1105//b0810//b3537//b1443//b4254//b1716//b4131//
wcaE	b1628//b2506//
wcaL	ilvG//b1953//b2147//b4290//b0331//
wzxE	b2339//b0804//
xerD	b0905//b3165//
xylA	b0554//b0777//
yaaW	b0451//b3616//
yadM	b4110//b2034//
yaeB	b3166//b0231//
yaeI	b2684//b0856//
yafZ	b0296//b2930//
yajG	b2123//b3563//b0184//b0863//
ybaN	b2971//b0083//b1184//b0003//b4317//
ybbC	b3313//b2262//
ybbW	b0851//b1628//b3012//b1260//b0961//
ybcO	b4618//b4101//
ybdD	b0089//b1483//b3120//b2499//b0727//b2235//b1260//b4469//
ybeA	b0518//b2960//b3183//b2390//b0545//b1120//
ybeZ	b2907//b0337//
ybfC	b0474//b0077//
ybgC	b1264//b2672//
ybgJ	b0739//b3299//
ybgT	b0082//b3480//b0710//ygaQ_2//
ybhC	b2960//b1945//b1010//b1493//
ybiC	b2941//b3960//b0248//b4290//b4238//b3313//b1576//b1340//b0036//b1264//b2186//b1004//b4106//b3113//
ybiH	b2904//b0872//
ybiX	b2424//b3963//b4269//b0169//b1499//b2252//b3294//b2280//b0783//b0865//b1316//b0414//b3212//b4249//b2529//
ybjC	b0087//b0583//
ycbS	b0013//b0169//
ycbT	b3953//b3202//
ycbZ	b1554//b1415//
yccB	b2462//b3387//b0739//b3240//b4378//b2997//b2012//b1797//b1599//b0896//
yccJ	b0180//b3711//
yccM	b0199//b3778//b0094//
yccW	b3618//b1972//b2453//
ycdZ	b3978//b3426//
yceD	b2023//b2737//
yceG	b4187//b3693//b1395//
ycfM	b2447//b3336//b1823//
ycgM	b4183//ysaC//b3153//
ychS	b0707//b3690//b0904//b3797//b4353//b4314//b2264//
yciC	b1910//b1003//
yciH	b0574//b3809//
ycjT	b0865//b1393//
ycjV	b1215//b1467//b2531//
ydaU	b2679//b2456//
ydaV	b2939//b3532//
ydaW	b3192//b4308//
ydcQ	b3741//b2717//
ydcW	b3627//b0421//
yddB	b0672//b1155//
ydeT	b3299//b2661//b0083//
ydeU	b2283//b0914//
ydfE	b1511//b3343//b2469//
ydfV	b1184//b3736//
ydhS	b0085//b3615//
ydiH	b3522//b1778//
ydiR	b2150//b2326//
ydjL	b0865//b2277//b3491//b2672//
yeaC	b2529//b0356//b1281//
yeaK	wbbL//b0358//yncK//
yeaZ	b3507//b1093//b1684//
yebB	b1137//b1778//
yebC	b1761//b1674//b0831//b0198//b0805//b0026//b3035//
yebF	b3711//b3197//
yebG	b4270//b3158//b0312//b1784//b1736//b3516//b1931//b2736//b3541//b2752//b0973//b1499//b1849//b2256//b2239//
yebR	b1514//b1304//b3158//
yebT	b3185//b0083//
yedF	b2003//b2659//
yedI	b2729//b4033//
yedL	b1942//b4568//b3362//b2723//b4559//
yedZ	b3998//b0233//b2703//
yeeE	b0872//b1148//b2051//b1555//b2949//b4006//b2414//b2056//b0059//b1010//b1949//b0018//b2616//b2120//b0865//b3136//b4524//b1048//b2754//b3292//b2137//b1774//b1789//
yeeF	b3001//b0311//b1912//b4375//b3180//b3640//b0430//b4032//b0158//
yehM	b2418//b0812//
yehP	b1476//b0589//b0940//b1882//b1930//b4585//b2029//b2096//b0002//b0487//b3613//b2601//
yehU	b4288//b1312//
yeiS	b0871//b3708//
yejK	b1395//b0451//b1513//b2014//
yfaA	b0724//b3229//
yfaE	b4506//b1938//b1681//
yfaX	b3340//b0343//b2037//
yfaY	b2281//b4067//
yfaZ	b0164//b4053//
yfbM	b1772//b2949//
yfbN	b0575//b0062//
yfcM	b1166//b0058//
yfcP	b3127//b4131//b2390//b3982//b2460//b4407//
yfcV	b1949//b1513//
yffS	b3334//b1292//b2319//b1389//b2282//b0772//b3413//b1361//
yfgM	b0750//b2080//b0976//b2724//b3918//b3772//b3346//
yfjG	b1937//b1360//
ygaF	b1104//b0198//b3069//b2091//b3416//b1012//b0782//b0738//b4013//b4237//b2126//
ygbM	b1089//b0922//b1040//b4557//
ygcI	b0739//b4151//b1184//b2108//
ygcO	b1778//b3721//
ygeA	b3845//b2026//b2038//b0961//b0907//b1922//
ygeN	b3736//b3649//b1062//
ygfB	b3522//b3918//b0072//
ygfM	b2113//b0027//b2888//b3457//b1946//b0151//b3897//b3326//b0753//b1862//b2876//
ygfT	b3513//b0273//
ygfU	b2674//b3329//b2096//
yggF	b4375//b0996//b2108//
yghJ	b2308//b4037//b1864//
yghZ	b3544//b3863//
ygiQ	b3738//b2280//b2597//
ygiT	b3686//b3337//
ygjH	b1509//b1004//b1391//
ygjJ	b3871//b3791//b3597//
ygjK	b0092//b3523//
yhaB	b1088//b3329//
yhaO	b2288//b0306//
yhaV	b3799//b2254//
yhbE	b2675//b2026//
yhbJ	b1709//b3315//
yhbU	b3208//b4585//
yhbV	b1750//b0996//b1850//b3875//b1421//b2120//
yhbY	b3687//b3833//b0245//b4024//b3454//b3933//b4147//b4565//b2146//b2285//b0554//b1600//b3476//b2318//b3931//b2422//b3260//b2189//b1138//b1361//b4203//b3617//b1646//b1391//b0051//b1147//b1777//b4329//b3597//b2243//b1940//b3177//b3100//b3460//b4603//b1243//b1724//b1776//b2699//b4226//b0497//b0042//b1088//b2601//b1526//b2205//b0759//b1924//b3730//b3778//b4035//b3781//b0572//b2378//b2673//b2765//b4188//b2168//b0379//b3959//b3640//b2126//b0575//b1082//
yhcH	b2488//b3822//b1593//b4585//b3342//b2841//
yheL	arpB//b2456//b4310//b3239//
yheO	b3631//b3918//b1245//b3963//b2239//b1767//b1407//b1578//b3324//
yheS	b3177//b2849//
yhfU	b1599//b0753//
yhiI	b4187//b3993//
yhiM	b3962//b4158//b3684//b4113//b3334//b2765//b4311//b2676//b3731//b2736//b3959//b1157//b1665//b1082//b2529//b3390//
yhjE	b1304//b3751//b4005//b3598//b2998//b0632//b2752//b2279//b2050//b0118//b3300//b1184//b1638//b1950//b2029//b2725//b3836//b2230//b3614//b3202//b2194//b3721//b1971//pawZ//b0860//b0036//b1281//b1254//b1215//b0636//pawZ//b3705//b1486//b2024//b3197//b4027//b3265//b0978//
yiaB	b3130//b1844//
yiaK	b2091//b2917//
yibD	b0772//b2450//
yibI	b3251//b2827//
yibJ	b1632//b3780//
yibN	b0776//b4316//b4608//b1784//
yicE	b0234//b3293//
yidP	b1931//b3732//
yidZ	b1082//b3836//
yieK	b3189//b2312//
yigB	b3176//b1864//b3118//b3324//b0026//b1729//b3100//b1761//b1392//b1407//b2457//b2307//b3115//b4067//b3976//b0737//b3321//b2849//
yigL	b3486//b2529//
yigZ	b1140//wbbL//b1787//b0851//b1909//b1138//b2194//b3362//b1281//b2697//b3894//b0978//
yijD	b3229//b2090//
yijF	b4426//b4377//b2348//
yjbR	b0778//b0777//
yjbS	b3377//b0637//
yjcH	b2055//b2205//b0729//
yjdA	b3545//b1245//b3477//efeU//b3735//b1464//b2093//b3977//b0653//b1850//b2992//b3477//b4143//b2925//b2491//b1134//b1600//b2418//b2021//b3366//b2514//b1944//b3991//b0033//b1776//b3822//b0093//b3013//
yjdJ	b1777//b2990//b4291//b2342//
yjdO	b3734//b3628//
yjeO	b1864//b2868//
yjfK	b0590//b4006//
yjfO	b4380//b1070//b1506//
yjfY	b2326//b0013//
yjgI	b0983//efeU//
yjgZ	b3203//b1252//b1174//b2307//
yjhC	b1075//b3115//
yjhX	b0961//b1783//
yjiH	b2137//b2487//b2487//
yjiM	b3202//b4381//
yjiX	b1010//b1929//
yjjI	b3110//b2055//b0812//b4428//b1756//b1817//b1036//b1642//b3703//b1414//
yjjN	b1003//b4053//b4566//b2036//b3325//b3080//b3927//b4070//b4304//b2450//
yjjV	b1514//b1150//
ykfI	b1335//b3422//b4132//b3513//b2425//b0999//b1921//b4068//
ykgB	b0180//b3727//
ykgF	b1847//b2661//
ylbF	b4200//b2096//
yliI	b2424//b0973//
ymdA	b2499//b3629//b3998//b1103//b2524//b3615//b0616//b1866//b1849//b2185//b3417//b4110//b3624//b3736//b3366//b1146//b1105//b0907//b0358//b3337//b3565//b2601//b3631//b1350//b0347//b0983//b4249//b2724//b4589//
ymfE	b4290//b2866//
ymfR	b2253//b2445//
ymfS	b3200//b0772//b2252//b4428//b3670//b2487//
ymfT	b1038//b4143//b3918//b0430//b1351//b1631//b0138//
ymgC	b3738//b4428//b0115//b4069//
ymgI	b3486//b1492//b2763//
ynaJ	b2208//b0596//b0058//b0806//b0273//b1495//b3487//b1633//
ynbB	b1409//b2776//b4033//b0805//b4367//b3323//
ynbC	b3141//b0757//
yncB	b2600//b0804//b2719//b1555//b1426//b0643//b0511//b0199//
yncE	b3640//b1307//
yncK	b2713//b0062//b1512//b0989//b2879//b3413//b0776//
yneJ	b2041//b3180//
yneK	ygaQ_2//b1589//
yneL	b2261//b3456//b2283//b1312//b3651//b1491//b0904//b0485//b0183//
ynfH	b3175//b3367//b4320//b3575//b4096//b0941//b3906//
ynjD	b4621//b3303//b3480//
ynjE	b2167//b2706//b2719//b3430//b2196//
ynjH	b0248//b1184//b1818//b0396//b3035//
yoaD	b2272//b3812//b3771//
yoaG	b2140//b1388//
yobA	b2090//b2713//
yobB	b2883//b2908//b1789//
yobF	b1993//b3984//
yodA	b3168//b3779//b3116//
yodD	b1215//b3861//b2524//b4471//b0414//b1342//b1449//b1819//b1929//
yoeB	b2719//b4280//
yohC	b4358//b3208//
yohF	b4056//b2852//b2838//ilvG//b2150//b3507//b2095//
yohK	b3598//b1818//
ypeC	b0421//b1159//
yphA	b3693//b2230//
yphB	b0758//b1012//
ypjI	b0474//b3686//
yqeC	b2914//b2280//b0643//b2825//
yqeK	b3894//b3785//b3617//b4013//b3620//b4122//b3905//
yqgB	b1950//b2418//b2053//b1297//b0829//b2039//b3520//b3515//b1183//b2450//b2871//b0273//b0137//b3984//b2739//b0334//b0958//b4318//b0333//ybfI//b3306//b2750//b2702//b1492//
yqgD	b0572//b0148//
yqgF	b0678//b2041//
yqhG	b3507//b3153//b1075//
yqiA	b2850//b0861//
yrbA	b1103//b4221//b2049//b3202//b3786//
yrbC	b4311//b2448//
yrbF	b2341//b2764//b1395//
yrbK	b0486//b4109//b1487//b1011//
yrhA	b4259//b2423//
ysaC	b2023//b1563//b1828//b2454//b3894//b1748//b3486//b3898//b3317//b3195//b3833//b2661//
ytfP	b1735//b1172//
ytfT	b3772//b2203//b3932//b3295//b0195//b2104//b2997//b1334//
ythA	b0186//b0198//
ytjA	b1910//b1335//b1443//b3008//b1468//b0652//b1061//b1203//b0895//b0186//b1674//b2893//b2818//b1190//b1926//b3482//b0782//b0737//b1848//b3870//b1156//b4013//b0013//b2455//b2368//b2019//b2738//b2422//b0575//
zntR	b1760//b3367//
