#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3378//b2841//
aceF	b0888//b0232//
adiC	b0976//b0473//
araH	b3736//b2094//b1518//
artP	b1503//b0431//
artQ	b2620//b2283//
atpH	b3515//b2307//b0522//b0003//b2856//b1940//
bcsB	b1744//b2994//
bcsF	b1428//b0989//
betI	b0072//b1787//b0078//
btuE	b1009//b2616//
cadB	b0033//b2720//
ccmE	b0996//b1260//b3781//
ccmH	b1879//b3708//b2302//
chbR	b1530//b0301//
chpR	b4005//b2446//
citF	b1881//b1499//b2800//
cobU	b2312//b4328//b1306//
csgG	b1760//b1841//b3024//b0358//
cueR	b0983//b3074//b2450//
cusF	b2455//b3990//b2767//b2022//
cyoE	b4311//b1519//b3870//b0733//b0598//
dacA	b3779//b2282//
ddpC	b1526//b3967//
ddpF	b0396//b0888//b1480//b0660//
deoD	b3897//b3167//b0368//b3432//
dhaM	b1919//b0695//b3825//
dmsB	b0337//b4618//
dnaK	b2755//b1360//
dppF	b3515//b2782//b3185//b3953//b1259//
edd	b3153//b3297//
efeU	b1094//b3516//
eptA	b0320//b2990//b0572//ecpE//b1339//b3684//b0980//b3307//b3734//
eutL	b1747//b2726//
eutT	b0306//b0351//b3385//b2308//b0428//b0940//
fabG	b0865//b3189//
fadB	b2997//b4348//
fdnI	b2487//b3748//
fecE	b2261//b3627//b0312//b0795//b3540//
fepC	b2752//b3628//
fepG	b4307//b3301//
fhuD	b2939//b2663//b3378//b1174//
fimH	b2868//b1992//b3309//b2414//
fimI	b2608//b0756//b3603//
fklB	b3343//b3892//b2544//
flhD	b3342//b2765//
frmR	b0273//b3781//
fruK	b0120//b4511//b2722//
ftsN	b1633//b2197//b2449//
gadX	b4329//b3413//
galT	b3136//b2523//b0244//b0474//
garR	b1904//b2308//b0785//b0342//b0379//
gatZ	b1560//b3687//b3796//b2440//b4101//b1259//b2248//
gcvT	b4589//b3967//b2893//
glcG	b3931//b2998//b3780//
glgX	b1527//b0296//b3897//b3893//
glnL	wbbL//b2108//
glnQ	b3510//b1085//b0695//
glpT	b0828//b3930//b2284//b4335//b4106//b0083//b1293//b2500//
gltB	b3457//b1906//
gltL	b2725//b0923//
glxR	b2414//b2600//
gspB	b0152//b1247//
gspD	b3119//b2239//
gspF	b1938//b2254//
gspM	b0784//b2462//
hisQ	b2203//b1190//b1342//
holC	b1226//b1360//b1018//b1512//
htpG	b3304//b3129//b1391//
hybC	b0836//b1151//
hybG	b3159//b3201//b2019//
hybO	b1987//b3318//b3994//
hydN	b1511//b0088//b4226//b3604//b1175//b0652//b1103//b1777//b1183//b2501//b3733//
hyfB	b0958//b1884//b0162//
hyfR	b2456//b1260//b1349//b1632//b2068//
ibpB	b1194//b2068//
ileY	b3597//b0914//
ilvM	b1077//b1098//b0125//b2459//b2911//
ilvN	b3305//b2035//
iscU	b2674//b1563//b0750//b1081//b3308//
iscX	b3560//b1742//b0509//
kdsD	b0533//b0865//
ksgA	b2878//b3190//
lacZ	b3304//b2113//b2450//
lar	b3213//b1089//
leuZ	b2818//b1048//b1183//b2308//
lldR	b2744//b3735//b3138//
lpxP	b3330//b3618//b1298//b1674//
lspA	b1531//b0591//b4290//
lsrR	b3005//b3651//b3240//b2205//b2729//b0733//b0311//b1070//
lyx	b4378//b0487//
malQ	b2513//b2818//b2918//b3422//b2423//b0997//b1014//b1175//
manZ	b2727//b2914//b1531//
marR	b2418//b3333//
mcbA	b0941//b0971//
mcrA	b3810//b1449//
mdtJ	b3809//b0955//
menD	b4381//b4655//b4316//
metN	b1932//b3978//
mglC	b3797//b1204//b3893//
mhpB	b2123//b2748//
mhpF	b1096//b2663//
minD	b3204//b2606//
minE	b3308//b0002//
mnmG	b0967//b0091//
moaE	b2342//b4207//b0811//b1154//b1587//
mokB	b1923//b1094//
mpl	b2764//b4189//
mprA	b3619//b3299//b2022//
mraZ	b3183//b0522//b1590//b2048//
mrp	b4127//b1530//
murE	b1300//b1342//
nagB	b4565//b0597//
nanM	b3721//b3731//
napF	b1513//b1014//
napH	b3771//b1709//b4515//b1485//b2544//
narJ	b0733//b2697//b2339//
narZ	b0329//b3205//
nirD	b1938//b1577//b4367//
nrdG	b4603//b4099//
nrdI	b4096//b0301//ecpB//b3742//
nrfC	b3118//b1259//b0678//
nuoB	b1563//b3933//
nuoN	b1077//b0801//b3595//b0596//b4053//b2480//b0736//b2262//b3167//b4512//b2946//
oppF	b0828//b2660//b2608//b0342//b3166//
paaI	b1912//b1395//b2926//b3035//b3732//b3026//b0162//b2722//b2851//
pdhR	b4249//b1085//
pdxK	b2261//b2662//b3507//
pflB	b2461//b2917//
pgk	b3222//b1883//b2090//
pheL	b2609//b1132//
phnE	b2424//b4037//
phnL	b3733//b1151//b1633//b0248//
pntA	b3080//b1924//
polA	b3110//b3770//
potH	b3846//b4013//b0726//b4160//b1887//b1889//b3810//
ppa	b3296//b3240//
ppdD	b0583//b2487//
ppx	b3305//b3021//
proX	b3021//b3005//b0660//
prpD	b4291//b0027//b3513//
pspD	b1149//b4240//b1048//b4320//
pstB	b3189//b2460//
pstS	b4147//b1126//b3972//
purT	b2702//b3645//b2056//b2868//b3903//b3736//b0992//b0114//b3870//b4302//
putP	b1708//b1138//
puuR	b0659//b0369//b1564//b4319//
pyrI	b1883//b3904//b0598//b1748//b3797//b4352//
rbsK	b1746//b0990//b3203//b4201//b1834//
rcsD	b1843//b3543//
recQ	b2206//b1889//
relE	b1189//b3740//
rhaB	b3797//b3625//
ribF	b1685//b1578//b1011//b3478//
rlpB	b2284//b2447//b1074//
rluA	b0837//b2751//
rpmI	b1430//b2762//
rpoN	b0137//b3783//
rseA	b1260//b4076//
rsxB	b3184//b2103//
rtcR	b4226//b4068//
rutG	b3183//b0777//b0777//b2049//b0306//b0094//b0897//
ryhB	b2941//b2619//
sapD	b0164//b2279//b0263//
serC	b4222//b1927//
serT	b0059//b3026//b0071//b0051//
sfmH	b3651//b1174//
slyA	b3300//b1040//
smpB	b2025//b3221//
srlE	b0114//b0812//b1316//b2961//b4147//
sroB	b1599//b2423//
sseB	b2718//b1300//
sspB	b4592//b2930//
ssrS	b3797//b2313//b3476//
sucD	b1152//b2144//b1910//b0112//b3733//b2005//b1554//b2456//b0897//b0865//b4307//b1081//b2825//
sufS	b3511//b2524//b2055//pawZ//b1924//b3361//
tatA	b4006//b2886//
tdcG	b2609//b1611//b2047//b1393//b4375//b3078//b0450//
tdh	b4201//b0414//b2620//b2881//b1072//b3617//
tdk	b0595//b3523//
thrC	b0032//b3317//b1037//
thrW	ecpE//b0632//b1494//b1881//
tnaC	b4024//b4315//b3892//
tolC	b0545//b2867//b2500//b2500//
tolR	b1443//b4254//b3195//
treC	b1708//b3417//
trmI	b0027//b1148//
trpL	b3416//b3718//b4186//b0711//b1257//
truB	b2482//b0584//
truD	b0343//b1638//b2390//
trxA	b2068//b0431//
trxB	b2990//b4238//
tyrA	b3208//b1921//
tyrB	b1189//b4291//b3506//
tyrU	b3221//b4559//b3791//b2755//b1880//
upp	b1478//b1600//b1484//b1306//b2871//
uraA	b3359//b3636//b3330//
usg	b0635//b2038//
valV	b3299//b2035//b2048//
visC	b3740//b4376//b1932//b3385//
waaU	b4478//b1904//b3805//b3616//b1133//b1819//b1395//b3833//b3260//b2619//b4222//
wbbL	b3727//b2756//b3222//b4585//b3432//b0164//b2873//b0756//b1628//b2272//b2040//b3780//
wcaE	b1238//b0921//
wcaL	b1646//b1098//b1815//b3487//b3114//
wzxE	ecpE//b3718//
xerD	b3455//b2048//
xylA	b1832//b1668//
yaaW	b2052//b4466//
yadM	b1368//b4317//
yaeB	b1494//b2676//
yaeI	b3825//b0863//
yafZ	b0983//b1880//
yajG	b3342//b0313//b1154//b1724//
ybaN	b1828//b1577//b3127//yedS//b4034//
ybbC	b0497//b2457//
ybbW	b0895//b0591//b1739//b3208//b2880//
ybcO	b0776//b0585//
ybdD	b2726//b4329//b2032//b1265//b3846//b0782//b3512//b0778//
ybeA	b3625//b3863//b3778//b1930//b3361//b2243//
ybeZ	b0365//b3625//
ybfC	b4149//b2109//
ybgC	b2097//b1134//
ybgJ	b1096//b1884//
ybgT	b3870//b3730//b1673//b2776//
ybhC	b4057//b3317//ypjI//b3189//
ybiC	b2038//b2302//b0487//b0939//b1140//b0653//b3165//b2652//b0592//b4329//b1200//b0756//b1948//b1631//
ybiH	b1949//b2887//
ybiX	b2676//b3506//b0795//ybfI//b1866//b3478//b4371//b1073//b2827//b2972//b4068//b0198//b1668//b1435//b4156//
ybjC	b1281//b0234//
ycbS	b0042//b2339//
ycbT	b2167//b2662//
ycbZ	b3458//b0997//
yccB	b0042//b0436//b1517//b2104//b4147//b3225//b1560//b0979//b3983//b2864//
yccJ	b2976//b3165//
yccM	b0061//b3493//b3784//
yccW	b1987//b1746//b2888//
ycdZ	b2207//b2149//
yceD	b0903//b1776//
yceG	b4315//b3511//b4426//
ycfM	b1599//b1566//b3512//
ycgM	b1474//b2684//b3166//
ychS	b4052//b1866//b0036//b3078//b1633//b1851//b4240//
yciC	b1886//b4135//
yciH	b2241//b2870//
ycjT	b3740//b1701//
ycjV	b2029//b2440//b0592//
ydaU	b0764//b0414//
ydaV	b2002//b1332//
ydaW	b2287//b4287//
ydcQ	b4127//b1708//
ydcW	b2342//b0485//
yddB	b1190//b2378//
ydeT	b2014//b2705//b2327//
ydeU	b0636//b2121//
ydfE	b0884//b4428//b1335//
ydfV	b1368//b1929//
ydhS	b1393//b4328//
ydiH	b4187//b3930//
ydiR	b1491//b1815//
ydjL	b0092//b0590//b1038//b1815//
yeaC	b0337//b4203//b2713//
yeaK	b1297//b2026//b4057//
yeaZ	b3619//b0641//b2876//
yebB	b0809//b2464//
yebC	b0972//b0616//b2523//b2722//b0728//b2729//b4013//
yebF	b0474//b1166//
yebG	b3740//b4329//b3222//b3998//b2652//b2254//b3515//b4033//b0113//yjhE//b2754//b3456//b3904//b0170//b3512//
yebR	b0180//b3365//b3457//
yebT	b2729//b0961//
yedF	b1632//b3627//
yedI	b1890//b0805//
yedL	b4053//b4371//b1166//b1156//b1748//
yedZ	b3172//b3645//b1414//
yeeE	b4109//b1015//b3460//b1258//b3735//b0616//b3344//b0301//b1709//b4598//b1588//b2702//b4329//b4353//b3870//b0763//b1511//b2230//b1435//b2003//b0015//b2150//b1992//
yeeF	b2068//b3984//ilvG//b1359//b3138//b4149//b1885//efeU//b1480//
yehM	b3292//b1938//
yehP	b3390//b3560//b2137//b2476//b0184//b2683//b2005//b2726//b1834//b2051//b1729//b2021//
yehU	b3321//b3783//
yeiS	b0356//b0724//
yejK	arpB//b4068//ybfG//b1103//
yfaA	b3770//b0897//
yfaE	b1037//b1076//b2354//
yfaX	b2661//b3110//b2715//
yfaY	b1349//b3236//
yfaZ	b1177//b2195//
yfbM	b2856//b0073//
yfbN	b0428//b2206//
yfcM	b4367//b3750//
yfcP	b0148//b4317//b1910//b1306//b1075//b2476//
yfcV	b0922//b2261//
yffS	b4221//b3204//b1589//b1126//b2335//b4154//b1682//b0955//
yfgM	b2888//b2236//b4153//b4270//b1919//b2705//b4539//
yfjG	b0350//b3296//
ygaF	b0436//b3326//b3222//b1484//b1098//b3718//b3343//b1586//b2827//b4128//b0148//
ygbM	b2450//b0498//b1294//b2918//
ygcI	b2957//b1157//b2012//b1171//
ygcO	b3982//b3482//
ygeA	b1140//b3008//b2423//b2037//b3769//b2033//
ygeN	b4308//b1515//b1291//
ygfB	b1926//b2248//b1517//
ygfM	b1629//b3352//b3413//b0983//b0170//b3191//b3522//b1779//b4328//b3596//b2544//
ygfT	b2616//b2499//
ygfU	b3896//b0862//b0776//
yggF	b1478//b4153//b1305//
yghJ	b2327//b2068//b1684//
yghZ	b1919//b3341//
ygiQ	b2425//b3310//b0707//
ygiT	b1147//b1783//
ygjH	b3460//b1554//b4068//
ygjJ	b1530//b1819//b2234//
ygjK	b2948//b2763//
yhaB	b3733//b3781//
yhaO	b3726//b4115//
yhaV	b3894//b1953//
yhbE	ygaQ_2//b1155//
yhbJ	b0549//b2050//
yhbU	b4099//b0910//
yhbV	b0809//b4414//b4511//b2703//b0999//b2040//
yhbY	b1350//b1843//b2722//b1797//b0723//b1890//b3170//b4239//b4609//b4154//b1292//b1555//b3994//b1037//b3786//b0026//b2285//b3626//b3212//b1189//b1226//b2738//b1560//b0320//b3731//b1103//b1506//b1157//b0776//b0856//b2149//b2906//b1662//b1039//b0583//b3362//b1177//b1255//b1228//b1079//b1078//b0078//b1684//b1039//b1132//b2092//b1177//b3200//b3993//b1736//b1991//b3322//b2712//b4382//b3240//b4230//b3565//b3725//b3850//b3110//b1150//b2458//b4153//b1698//
yhcH	b2005//b0451//b2168//b2607//b2957//b1036//
yheL	b1883//b1291//b2991//b0026//
yheO	b3231//b3705//b2971//b3724//b3080//b0996//b1708//b3703//b1651//
yheS	b1299//b1468//
yhfU	b3261//b1937//
yhiI	b4231//b3932//
yhiM	b1491//b1729//b4539//b0616//ilvG//b3833//b2856//b1243//b0450//b3656//b1351//b1421//b3378//b2682//b0974//b1175//
yhjE	pawZ//b1823//b0431//b1074//b3654//b3325//b0860//b1352//b2148//b3110//b2918//b1891//b2572//b3190//b3337//b1174//b0862//b1518//b3786//b3626//b3771//b3460//b1449//b2998//b0958//b1486//b3159//b0344//b1263//b3310//b1071//b3737//b2168//b3861//b1886//b0092//b1102//b0351//
yiaB	b3611//b0313//
yiaK	b3845//b3555//
yibD	b0151//b2195//
yibI	b0977//b1716//
yibJ	b2726//b1850//
yibN	b0143//b1930//b1779//b4254//
yicE	b1010//b2459//
yidP	b3615//b3604//
yidZ	b4202//b4032//
yieK	b3078//b3119//
yigB	b2217//b3740//b4610//b0343//b4131//b4188//b2721//b2616//b2994//b4115//b1096//b4585//b3703//b0864//b2683//b1097//b1415//b0704//
yigL	b4311//b1646//
yigZ	b3659//b2756//b2026//b4407//b0072//b4316//b1499//b2278//b0473//b2721//b1094//b0678//
yijD	b3320//b2662//
yijF	b4152//b2531//b1560//
yjbR	b1972//b1744//
yjbS	b3983//b0114//
yjcH	b3346//b3625//b3324//
yjdA	b4559//b4418//b0695//b0765//b1291//b0337//b0118//b1096//b3797//b1646//b2463//b3530//b1140//b3463//b4153//b0036//b1760//b2195//b4013//b3098//b1631//b1426//yncK//yrhA//b0334//b2677//b2422//b2254//
yjdJ	b0534//b2748//b4469//b2883//
yjdO	b1926//b2439//
yjeO	b3259//b4330//
