#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2715//b2450//
aceF	b3739//b3684//
adiC	b3783//b2491//
araH	b3460//b3721//b2704//
artP	b1228//b3543//
artQ	b1757//b1359//
atpH	b0554//b3846//b4598//b2523//b3307//b1530//
bcsB	b1841//b3506//
bcsF	b2606//b1862//
betI	b2194//b3972//b3012//
btuE	b1070//yncK//
cadB	b3978//b0533//
ccmE	b4485//b3542//b3293//
ccmH	b1724//b0356//b2141//
chbR	b0805//b0342//
chpR	b3627//b1007//
citF	b2699//b1746//b0171//
cobU	b1258//b0921//b2476//
csgG	b0778//b1103//b0033//b4609//
cueR	b1942//b4621//b3511//
cusF	b3850//b1972//b0778//b0061//
cyoE	b1576//b1760//b3522//b1847//b2702//
dacA	b4557//b1281//
ddpC	b0428//b0301//
ddpF	b2744//b1151//b2852//b3222//
deoD	b4348//b2678//b0112//b3799//
dhaM	b2840//b2197//b3656//
dmsB	b1495//b1517//
dnaK	b4334//b3897//
dppF	b3563//b3732//b2908//b3295//b0677//
edd	ygeN//b0884//
efeU	b2744//b1673//
eptA	b0062//b0837//b1589//b2273//b2143//b0430//b1941//b3208//b2451//
eutL	b1153//b0366//
eutT	b2024//b1760//b2418//b2672//b2423//b1133//
fabG	b2056//b4464//
fadB	b2998//b4156//
fdnI	yrhA//b1133//
fecE	b0945//b3781//b3513//b1988//b2400//
fepC	b1351//b3222//
fepG	b2500//b1662//
fhuD	b0574//b1082//b4098//b3292//
fimH	b1368//b4202//b3962//b2093//
fimI	b4375//b1004//b3138//
fklB	b3732//b2185//b4603//
flhD	b2879//b2856//
frmR	b1105//b1629//
fruK	b0643//b3711//b2169//
ftsN	b2783//b3311//b3129//
gadX	b4443//b1080//
galT	b3024//b2850//b1630//b1224//
garR	ygeN//b3785//b3508//b3493//b2286//
gatZ	b0753//b4099//b3477//b1499//b2717//b2841//b2451//
gcvT	b2327//b3637//b2961//
glcG	b3334//b2055//b2145//
glgX	b3525//b3615//b1948//b1947//
glnL	b4203//b3231//
glnQ	b0733//b2977//b3222//
glpT	b3780//b2766//b3906//b2109//b4515//b3482//b3345//b3530//
gltB	b0350//b4376//
gltL	b0737//b0636//
glxR	b1097//b2451//
gspB	b3620//b1744//
gspD	b4135//b2730//
gspF	b3260//b3510//
gspM	b2253//b1716//
hisQ	b1103//b1892//b2491//
holC	b2104//b2230//b0727//b4589//
htpG	b1165//b1281//b1389//
hybC	b2463//b2756//
hybG	b0726//b1748//b2763//
hybO	b4277//b2704//b3803//
