#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3810//b1492//
aceF	b2162//b0726//
adiC	b2517//b3325//
araH	b0148//b1679//b1847//
artP	ygeN//b4566//
artQ	b3400//b2387//
atpH	b2528//b4593//b0750//b1701//b4603//b2335//
bcsB	b0061//b2240//
bcsF	b2277//b0233//
betI	b1141//b3976//b4371//
btuE	b1881//b2048//
cadB	b1593//b4335//
ccmE	b2513//b2144//b3836//
ccmH	b4033//b0051//b3690//
chbR	b4104//b2609//
chpR	b0365//b1254//
citF	b1904//b4098//b0139//
cobU	b0823//b4380//ygeN//
csgG	b1259//b3159//b0636//b0498//
cueR	b2144//b4460//b3223//
cusF	b4110//b1504//b3533//b3175//
cyoE	b2721//b4070//b0036//b0928//b3740//
dacA	b2020//b4358//
ddpC	b2727//b1410//
ddpF	b1756//b0164//b1651//b1184//
deoD	b1207//b2044//b2203//b4307//
dhaM	b4593//b0873//b3124//
dmsB	b1079//b4149//
dnaK	b3385//b4096//
dppF	b3705//b3956//b3008//b3613//b3637//
edd	b4112//b1504//
efeU	b1843//b2199//
eptA	b0273//b2017//b1097//b2137//b2723//b4430//b2573//b0777//b1393//
eutL	b3799//b2713//
eutT	b4466//b4288//b2717//b1238//b1519//b0333//
fabG	b2727//b4464//
fadB	b3079//b3307//
fdnI	b1555//b3429//
fecE	b1351//b3770//b1828//b0978//b4079//
fepC	b3197//b1931//
fepG	b1630//b2447//
fhuD	b2020//b1834//b2005//b0351//
fimH	b1147//b4068//b3711//b1891//
fimI	b1304//b1079//b2557//
fklB	b2488//b4451//b0911//
flhD	b3213//b1767//
frmR	b0379//b1297//
fruK	b4426//b1235//b1778//
ftsN	b1014//b4526//b4110//
gadX	b3202//b1349//
galT	b0059//b3520//b4539//b1564//
garR	b4199//b4079//b4099//b2894//b1841//
gatZ	b1487//b1150//b2448//b1708//b3195//b2040//b0033//
gcvT	b3343//b1492//b1449//
glcG	b1630//b1150//b4369//
glgX	b0695//b1948//b0972//b2120//
glnL	b2029//b4013//
glnQ	b2620//b3130//b3333//
glpT	b2048//b4189//b2529//b1159//b1642//b0085//b4245//b2051//
gltB	b3119//b2207//
gltL	ecpB//b0908//
glxR	b2949//b3543//
gspB	b1560//b2948//
gspD	b2248//b3616//
gspF	b3560//b2524//
gspM	b3136//b1841//
hisQ	b2717//b1350//b4067//
holC	b1037//b2723//b2764//b3846//
htpG	b1993//b4127//b0331//
hybC	b2468//b3323//
hybG	b3333//b1504//b0368//
hybO	b1343//b1098//b2423//
hydN	b3936//b3870//b0660//b0955//b1919//b2476//b3191//b2003//b3904//b0967//b4603//
hyfB	b3337//b1586//b1394//
hyfR	b1864//b1823//b2104//b2887//b3671//
ibpB	b0856//b3153//
ileY	b3779//b1632//
ilvM	b0736//b4056//b0183//b2445//b2673//
ilvN	b2990//b2620//
iscU	b3078//b3718//b1037//b1203//b3628//
iscX	b0704//b3894//b1823//
kdsD	b3125//b0955//
ksgA	b2003//b0723//
lacZ	b0356//b3659//b3718//
lar	b3686//b0085//
leuZ	b0329//b1750//b2283//b2933//
lldR	b2033//b0641//b1665//
lpxP	b2050//b2019//b2673//b1261//
lspA	b3403//b2719//b3327//
lsrR	b2319//b1757//b0198//b1243//b3377//b3670//b2620//b0051//
lyx	b4290//b3319//
malQ	b2092//b1097//b1254//b2302//b1332//b2135//b0485//b1815//
manZ	b1906//b4418//b3119//
marR	b2162//b1155//
mcbA	b3334//b4418//
mcrA	b3175//b3629//
mdtJ	b0738//b0707//
menD	yrhA//b3123//b2450//
metN	b0955//b0635//
mglC	b0777//b2718//b3080//
mhpB	b1736//b0026//
mhpF	b2283//b1674//
minD	b3687//b2354//
minE	b4054//b2677//
mnmG	ygaQ_2//b1773//
moaE	b1184//b2776//b3126//b2745//b2422//
mokB	b0549//b1194//
mpl	b2663//b3982//
mprA	b2525//b0854//b2764//
mraZ	b1426//b1300//b0928//b1358//
mrp	b2529//b3313//
murE	b2205//b2697//
nagB	b4149//b3429//
nanM	b1443//b0027//
napF	b1390//b3190//
napH	b1294//b2286//b1430//b2282//b0366//
narJ	b4114//b2930//b2526//
narZ	b1633//b0337//
nirD	b2208//b1778//b1509//
nrdG	b1464//b2447//
nrdI	b4015//b2147//b2425//b1394//
nrfC	b1215//b1931//b1085//
nuoB	b0334//b4269//
nuoN	b3177//b4153//b1849//b1449//b3671//b3730//b3352//b2674//b3417//b3337//b3894//
oppF	b0914//b2800//b2456//b2476//b3460//
paaI	b1133//b0450//b3661//b4154//b3190//b3541//b1555//b1922//b0908//
pdhR	b0733//b3741//
pdxK	b1646//b0636//b1494//
pflB	b0728//b3871//
pgk	b0365//b3295//b2729//
pheL	b0973//b2827//
phnE	b1394//b0928//
phnL	b3523//b2276//b3613//b0723//
pntA	b1506//b4131//
polA	b3475//b0972//
potH	b1922//b0151//b0572//b1672//b2052//b0775//b3031//
ppa	b1514//b0334//
ppdD	b3611//b3811//
ppx	b3300//b3454//
proX	b0085//b3532//b0583//
prpD	b3126//b0085//b1603//
pspD	b4376//b3784//b1468//b1746//
pstB	b0806//b2464//
pstS	b0511//b0586//b1739//
purT	b1410//b1159//b3493//b1791//b3482//b0018//b3021//b1395//b4593//b3514//
putP	b0961//b0945//
puuR	b2457//b0765//b4115//b4152//
pyrI	b4237//b1495//b0273//b3565//b3336//b4207//
rbsK	b3625//b1080//b2870//b1772//b3738//
rcsD	b3228//b2750//
recQ	b0615//b2676//
relE	b2451//b2673//
rhaB	b1491//b2903//
ribF	b3797//b1483//b3180//b2250//
rlpB	b4110//b0436//b1392//
rluA	b1844//b0695//
rpmI	b2738//b2825//
rpoN	b3316//b0958//
rseA	b4311//b4302//
rsxB	b3341//b2930//
rtcR	b3543//b1784//
rutG	b3618//yrhA//b2717//b1774//b1633//b2447//b4608//
ryhB	b3080//b3454//
sapD	b4076//b4330//b0955//
serC	b0356//b3829//
serT	b0085//b3312//b3803//b2243//
sfmH	b4237//b0910//
slyA	b0778//b1081//
smpB	ybfG//b0855//
srlE	b3964//b3624//b1847//b0831//b3903//
sroB	b3783//b2883//
sseB	b0536//b1504//
sspB	b2282//b2755//
ssrS	b1207//b1717//b1761//
sucD	b3079//b1709//b0637//b2113//b1483//b2976//b0366//b1819//b1105//b2308//b3228//b0312//b1599//
sufS	b3836//b1165//b1953//b4013//b1254//b1879//
tatA	b3293//b1304//
tdcG	b3735//b2616//b0473//b3517//ilvG//b1665//b2414//
tdh	b2248//b0431//b1071//b3933//b1593//b1435//
tdk	b2033//b1589//
thrC	b3963//b2683//b1141//
thrW	b1674//b0575//b3334//b3727//
tnaC	b4051//b1358//b3326//
tolC	b3725//b3308//b4302//b1204//
tolR	b1487//b2103//b1586//
treC	b3617//b0923//
trmI	b4128//b2698//
trpL	b0903//b1680//b4430//b1698//b1748//
truB	b4428//b1603//
truD	b1102//b1506//b2287//
trxA	b1085//b3597//
trxB	b1144//b2250//
tyrA	b3120//b4478//
tyrB	b3944//b3992//b0672//
tyrU	b1678//b1987//b1464//b1044//b1154//
upp	b3751//b0863//b3416//b1435//b4238//
uraA	b2168//b2096//b1955//
usg	b0094//b0855//
valV	b1226//b0087//b3385//
visC	b2673//b3637//b0003//b2169//
waaU	b3295//b0982//b2881//b1018//b1171//b1000//b2659//b3265//b1514//b1900//b3265//
wbbL	b1120//b4469//b3545//b1518//b1334//b4317//b0637//b1080//b1864//b0653//b2216//b1478//
wcaE	b2724//b3229//
wcaL	b1224//b0162//b0751//b1563//b1665//
wzxE	b3316//b2476//
xerD	b1174//b3613//
xylA	b1878//b1887//
yaaW	b2418//b2024//
yadM	b2463//b1088//
yaeB	b1698//b0296//
yaeI	b0595//b2763//
yafZ	b1678//b1409//
yajG	b0637//b3897//b0396//b1074//
ybaN	b1832//b1588//b0168//b2234//b2783//
ybbC	b0072//b3822//
ybbW	b4426//b3307//b1292//b3984//b2348//
ybcO	b4384//b3193//
ybdD	b1937//b2276//b2894//b3006//b1073//b3302//b1505//b0729//
ybeA	b3654//b3319//b0710//b3905//b2939//b1228//
ybeZ	b1926//b0575//
ybfC	b4053//b2853//
ybgC	b2748//b2868//
ybgJ	b3783//b1294//
ybgT	b2068//b1953//efeU//b0014//
ybhC	b0783//b1198//b4317//b1776//
ybiC	b3432//b0590//b1155//b4249//b4051//b2976//b1530//b4200//b3294//b2049//b1944//b4067//b0121//b3012//
ybiH	b3078//b2033//
ybiX	b1876//b1004//b3803//b2764//b4381//b1674//b2013//b1710//b3537//b3897//b3604//b2255//b3896//b2620//b1088//
ybjC	b1883//b2454//
ycbS	b2728//b0711//
ycbT	b1464//b2894//
ycbZ	b0406//b2049//
yccB	b2276//b1393//b2342//b3507//b2049//b3455//b0162//b4127//b0085//b4115//
yccJ	b0778//b4348//
yccM	b4334//b0036//b4291//
yccW	b4280//b2462//b3863//
ycdZ	b2199//b3165//
yceD	b3476//b4329//
yceG	b4109//b3433//b4068//
ycfM	b1586//b1946//b1443//
ycgM	b0940//b4249//b1924//
ychS	b2463//b3118//b3222//b1815//b1203//b0967//b4100//
yciC	b2414//b1565//
yciH	b3596//b3487//
ycjT	b2543//b0805//
ycjV	b2026//b1299//b0809//
ydaU	b4460//b3120//
ydaV	b2876//b2456//
ydaW	b0778//b3544//
ydcQ	b3193//b2961//
ydcW	b4414//b0244//
yddB	b1332//b3417//
ydeT	b4383//b3614//b3780//
ydeU	b4311//b1828//
ydfE	b1190//b1132//b1062//
ydfV	b2526//b2490//
ydhS	b1517//b0505//
ydiH	b3751//b3772//
ydiR	b1184//b3517//
ydjL	b1578//b4269//b1834//b0498//
yeaC	b4051//yliL//b1744//
yeaK	b1531//b0148//b1257//
yeaZ	b3846//b0473//b2783//
yebB	b3725//b0574//
yebC	b2888//b2241//b3203//b1088//b3480//b0004//b3981//
yebF	b1931//b2056//
yebG	b1306//b0233//b1744//b1746//b3297//b0873//b2168//b3191//b2745//b2339//b1685//b3894//b1512//b3299//b2339//
yebR	b1073//b4524//b0087//
yebT	b0595//b1444//
yedF	b3805//b1773//
yedI	b1958//b2883//
yedL	b2354//b0350//b3309//b2014//b3732//
yedZ	b3251//b1085//b4203//
yeeE	b1638//b1264//b3240//b1262//b3486//b2198//b1600//b3897//b3378//b4384//b3316//b3992//b1085//b0961//b0137//b2468//b3978//b2036//b2287//b1630//b3069//b3826//b2531//
yeeF	b4048//b1004//b0871//b2239//b1747//b2421//b3658//b1824//b2095//
yehM	b3738//b4609//
yehP	b0939//b0518//b4609//b0018//b4621//b2348//b0137//b3905//b2461//b3430//b0588//b3167//
yehU	b1504//b1126//
yeiS	b1166//b2476//
yejK	b0431//b0778//b3822//b4006//
yfaA	b0180//b1483//
yfaE	b3978//b2235//b3310//
yfaX	b3098//b2531//b1189//
yfaY	b3640//b3626//
yfaZ	b0945//b1297//
yfbM	b2679//b3310//
yfbN	b1036//b1097//
yfcM	b2230//b1632//
yfcP	b0554//b0888//b3933//b0588//b3319//b3189//
yfcV	b4071//b2003//
yffS	b4249//b4426//b0977//b0015//b1194//b3195//b2024//b1105//
