#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3301//b2712//
aceF	b3180//b3008//
adiC	b1438//b2327//
araH	b3126//b3417//b1366//
artP	b4568//b3239//
artQ	b2699//b0342//
atpH	yrhA//b0432//b1238//b1204//b0851//b3730//
bcsB	b1012//b2342//
bcsF	b2736//b3723//
betI	b0182//b2126//b3523//
btuE	b3231//b4270//
cadB	b1681//b3802//
ccmE	b2705//b2459//b2907//
ccmH	b3229//b2527//b4207//
chbR	b2032//b4293//
chpR	yrhA//b2144//
citF	b3523//b1350//b4113//
cobU	b2368//b2683//b2253//
csgG	b3540//b0756//b4451//b3725//
cueR	b1922//b2335//b2026//
cusF	b1878//b2333//b1701//b1368//
cyoE	b3990//b1395//b1555//b3627//b2501//
dacA	b0369//b2946//
ddpC	b2767//b0536//
ddpF	b3983//b2234//b1407//b2093//
deoD	b2528//b4053//b3021//b1008//
dhaM	b3118//b1044//b2024//
dmsB	b3329//b0757//
dnaK	b1674//b0451//
dppF	b3926//b2765//b3318//b2697//b4143//
edd	b2262//b2673//
efeU	b0908//b3319//
eptA	b1361//b2450//b2724//b2254//b4222//b1264//b3130//b4430//b1681//
eutL	b1849//b3906//
eutT	b3845//b0337//b2840//b3229//b3194//b1154//
fabG	b2052//b2683//
fadB	b0805//b4142//
fdnI	b2050//b3110//
fecE	b2866//b1342//b3544//b0759//b2029//
fepC	b1194//b3625//
fepG	b3138//yedS//
fhuD	b0114//b2277//b0784//b2867//
fimH	b3251//b1255//b1906//b1554//
fimI	b2619//ybfI//b0406//
fklB	b3985//b0979//b1891//
flhD	b1828//b2500//
frmR	b3977//b1678//
fruK	b3417//b2712//b0307//
ftsN	b0721//b1578//b0058//
gadX	b1298//b1200//
galT	b2727//b1299//b3304//b3194//
garR	b4618//b1514//b0195//b2048//b4328//
gatZ	b1937//b2873//b2662//b1972//b3080//b2005//b0143//
gcvT	b3080//b1761//b2818//
glcG	b0695//b0984//b4464//
glgX	b0785//b2706//b4355//b1393//
glnL	b4244//b2242//
glnQ	b3977//b2037//b2715//
glpT	b4199//b2957//b0170//b1593//b0943//b3637//b2313//b2531//
gltB	b0014//b2729//
gltL	b1910//b1973//
glxR	b3456//b2302//
gspB	b2208//b2123//
gspD	b3728//b0804//
gspF	b2500//b2517//
gspM	b3708//b1588//
hisQ	b4106//b4033//b1880//
holC	b4076//b2250//b4034//b3848//
htpG	b3536//b3930//b1391//
hybC	b2946//b1797//
hybG	b3403//b4303//b3430//
hybO	b1351//b2440//b1255//
hydN	b0850//b3738//b3530//b3114//b1945//b3186//b1148//b2480//b0351//b1847//b1910//
hyfB	b3792//b0772//b2284//
hyfR	b0764//b2620//b1684//b1194//b0721//
ibpB	b3803//b3299//
ileY	b2333//b0062//
ilvM	b2498//b3727//b0978//b2023//b0598//
ilvN	b0522//b2243//
iscU	b3334//b1443//b2782//b1171//b2281//
iscX	b3964//b3205//b4230//
kdsD	b3931//b3690//
ksgA	b1678//b0073//
lacZ	b2368//b2033//b1226//
lar	b1141//b2463//
leuZ	b1492//b0184//b1682//b0428//
lldR	b4464//b4609//b2097//
lpxP	b3507//b4443//b4143//b0333//
lspA	b3190//b0896//b2051//
lsrR	b2195//b3932//b4305//b1184//b0756//b1710//b3517//b0678//
lyx	b3312//b1080//
malQ	b0027//b2423//b3400//b1499//b2186//b0735//b3294//b3193//
manZ	b4096//b1125//b0823//
marR	b3340//b3487//
mcbA	b3640//b0436//
mcrA	b0980//b1600//
mdtJ	b4464//b3294//
menD	b3240//b1051//b0801//
metN	b0831//b0108//
mglC	b2782//b2150//b1879//
mhpB	b2071//b0350//
mhpF	b0523//b1258//
minD	b0336//b2033//
minE	b2189//b2277//
mnmG	b0026//b1958//
moaE	b3212//b3008//b1631//b3204//b1159//
mokB	b0795//b0727//
mpl	b1777//b2706//
mprA	b1767//b3625//b3687//
mraZ	b2728//b3125//b3805//b2597//
mrp	b3294//b0823//
murE	b1515//b4147//
nagB	b1171//b2871//
nanM	b3643//b1847//
napF	b3617//b2277//
napH	b1012//b0809//b3707//b3197//b0333//
narJ	b4318//b1014//b1421//
narZ	b1680//b1428//
nirD	b4539//b2903//yedS//
nrdG	b0091//b3463//
nrdI	b3400//b3136//b1478//b1866//
nrfC	b1823//b3810//b1291//
nuoB	b3213//b1939//
nuoN	b1294//b3964//b4352//b2917//b1512//b1044//b1588//b2618//b2754//b2287//b0148//
oppF	b4310//b3869//b1987//b3779//b2205//
paaI	b1483//b3963//b1495//b0636//ybfG//b1887//b3978//b1887//b2995//
pdhR	b4183//b2683//
pdxK	b2751//b2068//b2737//
pflB	b3326//b2094//
pgk	b3325//b3686//b3141//
pheL	b4352//b1438//
phnE	b2456//b1910//
phnL	b3523//b3231//b1254//b0723//
pntA	b1134//b4610//
polA	yliL//b4270//
potH	b2252//b3212//b2729//b1474//b2949//b2243//b2957//
ppa	b1167//b2230//
ppdD	b1104//b2339//
ppx	b0972//b0641//
proX	b1836//b4013//b3202//
prpD	b3705//b1096//b3309//
pspD	b1499//b1003//b2977//b0707//
pstB	b1992//b2871//
pstS	b2240//b2727//b3295//
purT	b3981//b1484//b1850//b3347//b3904//b3984//b3345//b3265//ecpE//b2490//
putP	b2754//b1988//
puuR	b2143//b4303//b3079//b3686//
pyrI	b3172//b2663//b1155//b0897//b0823//b2144//
rbsK	b3805//b4154//b0058//b1948//b1126//
rcsD	b1514//b0861//
recQ	b0617//b1203//
relE	b3962//b2597//
rhaB	b1884//b4024//
ribF	b0721//b2851//b1235//b0677//
rlpB	b0312//b3318//b3687//
rluA	b0888//b1923//
rpmI	b3520//b0311//
rpoN	b2886//b1011//
rseA	b2203//b2443//
rsxB	b3723//b2706//
rtcR	b0753//b2782//
rutG	b4152//b2995//b2748//b2022//b2013//b3810//b2037//
ryhB	b1564//b1263//
sapD	b0804//b0733//b2525//
serC	b2318//b4068//
serT	b1847//b1778//b4593//b2677//
sfmH	b0707//b1081//
slyA	b2423//b3334//
smpB	b2313//b2250//
srlE	b3613//b2526//b3362//b4013//b3260//
sroB	b2249//b2893//
sseB	b1735//b4512//
sspB	b2026//b1884//
ssrS	b3932//b2750//ybfI//
sucD	b0637//b1843//b0989//b2024//b0428//b1904//b1349//b1094//b0830//b2425//b2145//b4371//b2464//
sufS	ygaQ_2//b1414//b2012//b1680//b2446//b0861//
tatA	b0738//b1415//
tdcG	b1490//b4589//b0042//b1778//b4291//b1148//b2236//
tdh	b3293//b1678//b2285//b0722//b0307//b2738//
tdk	b0432//b1165//
thrC	b0081//b1165//b3704//
thrW	b1358//b2278//b2941//b1097//
tnaC	b2852//b3792//b3400//
tolC	b1414//b3426//b0078//b3545//
tolR	b0071//b4618//b1339//
treC	b1009//b0148//
trmI	b0796//b1312//
trpL	b1773//b2453//b1195//b2501//b2024//
truB	b4056//b4593//
truD	b2726//b0765//b1565//
trxA	b2097//b3520//
trxB	b0765//b1156//
tyrA	b3225//b3195//
tyrB	b0711//b0586//b0347//
tyrU	b1312//b0677//b3433//b2459//b1746//
upp	b1818//b1038//b0497//b3336//b1144//
uraA	b0704//b2659//b1072//
usg	b3783//b1947//
valV	b1791//b2034//b3126//
visC	b1925//b2216//b2933//b1701//
waaU	b2090//b3125//b2719//b1484//b2600//b2663//b2683//b4470//b4598//b0860//b2849//
wbbL	b1828//b4353//b1004//b4106//b2765//b2277//b1514//b3224//b0865//b1882//b0143//b1177//
wcaE	b1944//b2991//
wcaL	b3788//b3386//b0003//b2499//b3684//
wzxE	b1204//b3315//
xerD	b3433//b4201//
xylA	b3926//b2094//
yaaW	b2665//b4259//
yadM	b1083//b2035//
yaeB	b0062//b4568//
yaeI	b0379//b3991//
yafZ	b2162//b0081//
yajG	b1078//b4376//b0015//b1929//
ybaN	b3426//b1184//b2126//b3261//b0809//
ybbC	b1207//b2287//
ybbW	b0972//b0941//b2044//b2660//b4048//
ybcO	b0799//b3138//
ybdD	b4320//b1515//b4112//b2606//b1890//b3336//b1287//b3661//
ybeA	b0365//b4460//b1828//b2499//b0513//b1140//
ybeZ	b0823//b4382//
ybfC	b3212//b3727//
ybgC	b1392//b1435//
ybgJ	b3670//b2168//
ybgT	b2886//b2242//b4113//b0137//
ybhC	b2659//b1000//b1120//b2455//
ybiC	b2752//b2168//b3741//b0805//b0120//b3748//b1167//b3191//b1083//b4200//b3336//b3158//b1735//b2661//
ybiH	b2443//b0087//
ybiX	b3728//b2776//b2378//b3982//b1452//b2264//b4515//b3751//b3168//b4098//b3533//b0862//b1563//b2720//b3721//
ybjC	b4109//b2840//
ycbS	b0003//b0379//
ycbT	b2698//b1885//
ycbZ	b2543//b1552//
yccB	b1955//b1887//b2990//b1165//b0989//b1392//b2498//b2155//b0855//b1467//
yccJ	b4290//b2675//
yccM	b0763//b3022//b2121//
yccW	b2672//b0536//b3704//
ycdZ	b1199//b4069//
yceD	b3506//b0806//
yceG	b1493//b3953//b4114//
ycfM	b2047//b4081//b2482//
ycgM	b3026//b0729//b1709//
ychS	b3956//b0615//b2827//b2090//b3320//b2257//b2850//
yciC	b1724//b3532//
yciH	b2240//b4559//
ycjT	b3493//b3098//
ycjV	b0033//b2838//b2725//
ydaU	b2319//b0871//
ydaV	b3204//b3598//
ydaW	b4123//ysaC//
ydcQ	b1492//b3212//
ydcW	b1103//b0862//
yddB	b3259//b3456//
ydeT	b1673//b3201//yjhE//
ydeU	b2941//b1503//
ydfE	b2903//b3972//b2302//
ydfV	b4249//b0723//
ydhS	b0896//b1003//
ydiH	b3125//b2661//
ydiR	b1262//b2250//
ydjL	b4334//b4593//b1476//b4367//
yeaC	b0593//b3327//b2049//
yeaK	b1036//b0873//b1512//
yeaZ	arpB//b3327//b1415//
yebB	b2871//b3993//
yebC	b1104//b2309//b2144//b4317//b2012//b1970//b2490//
yebF	b3324//b2498//
yebG	b3297//b2683//b3318//b3479//b3750//b2422//b0171//b2148//b3166//b1773//b2052//b2302//b3797//b3896//b0596//
yebR	b1428//b3317//yncK//
yebT	b3781//b0168//
yedF	b3123//b4231//
yedI	b1368//b3213//
yedL	b1010//b2150//ecpB//b0641//b1945//
yedZ	b1949//b1672//b2682//
yeeE	b0943//b1260//b0851//b1565//b0183//b2418//b1603//b1388//b3723//b3477//b1904//b3159//b3125//b3432//b0311//b4355//b0636//b3628//b2765//b1125//b0936//b0025//b1885//
