#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4070//b4376//
aceF	b1444//b0974//
adiC	b1642//b1955//
araH	b1716//b3962//b0979//
artP	b1072//b1368//
artQ	b1342//b0513//
atpH	b0980//b3359//b3736//b0921//b2256//b0131//
bcsB	b0978//b3231//
bcsF	b0342//b0184//
betI	b2048//b1015//b3022//
btuE	b3309//b2906//
cadB	b3661//b4201//
ccmE	b2423//b4287//b1449//
ccmH	b3347//b3542//b3822//
chbR	b0198//b1189//
chpR	b1499//b3482//
citF	b2445//b2440//b1104//
cobU	b3784//b2971//b0863//
csgG	b3514//b3926//b3786//b0344//
cueR	b2724//b3708//b2272//
cusF	b1701//b0637//b0856//b4156//
cyoE	b4106//b0756//b0336//b0911//b2878//
dacA	b3981//b3208//
ddpC	b2197//b3960//
ddpF	b2618//b3990//b0660//b2601//
deoD	b3771//b4126//b0365//b0356//
dhaM	b2230//b1708//b2724//
dmsB	b2342//b1077//
dnaK	b2930//b1149//
dppF	b1105//b0414//b2162//b0169//b1263//
edd	b3098//b0586//
efeU	b0087//b1756//
eptA	b3212//b1588//b1566//b3186//b3159//b1683//b0511//b4132//b2097//
eutL	b0108//b2960//
eutT	b2264//b4451//b2914//b0252//b0428//b1009//
fabG	b1420//b1709//
fadB	b3422//b2756//
fdnI	b2524//b1931//
fecE	b4221//b1483//b2782//b1516//b1864//
fepC	b0836//b0811//
fepG	b2287//b0348//
fhuD	b1499//b4203//b2828//b1599//
fimH	b1452//b1937//b3624//b2764//
fimI	b4240//b0351//b0710//
fklB	b2266//b0806//b3395//
flhD	b0775//b0989//
frmR	b0735//b0707//
fruK	b3523//b0711//b4328//
ftsN	b2506//b2162//b1386//
gadX	b2092//b1255//
galT	b3251//b2918//b1226//b3684//
garR	b3896//b4188//b0253//b3936//b3540//
gatZ	b4254//b3659//b3896//b4566//b3565//b1943//b2684//
gcvT	b1876//b1499//b4515//
glcG	b2141//b1034//b2056//
glgX	b3690//b2235//b2150//b2197//
glnL	b3613//b3113//
glnQ	b4239//b1304//b2997//
glpT	b1226//b1071//b1415//b3311//b1166//b1970//b3788//b4237//
gltB	b0660//b3959//
gltL	b2020//b2800//
glxR	b2609//b1518//
gspB	b0497//b4559//
gspD	b2717//b3509//
gspF	b0186//b1307//
gspM	b4353//b3329//
hisQ	b0860//b0711//b0184//
holC	b1332//b1631//b1756//b1847//
htpG	b0050//b2048//b2278//
hybC	b4052//b2425//
hybG	b3788//b2652//b2597//
hybO	b3293//b0799//b3656//
hydN	b3619//b3659//b0615//b1490//b1235//b2261//b1945//b1244//b3803//b2526//b1724//
hyfB	b2335//b1421//b0863//
hyfR	b4183//b3957//b3627//b0736//b0972//
ibpB	b4033//b0973//
ileY	b2976//b2783//
ilvM	b0781//b1203//b3316//b1527//b0313//
ilvN	b4353//b4466//
iscU	b3811//b3365//b3833//b1987//b3307//
iscX	b4288//b1166//b1832//
kdsD	b2121//b0772//
ksgA	b0617//b0757//
lacZ	b0038//b1515//b0997//
lar	b3906//b1000//
leuZ	b3779//b1973//b1848//b4559//
lldR	b1680//b3772//b1774//
lpxP	b0533//b0728//b1190//b1235//
lspA	b1757//b3979//b2368//
lsrR	b1819//b2135//b2712//b0059//b2676//b0358//b2684//b1261//
lyx	b0778//b3005//
malQ	b4154//b2506//b3736//b2035//b0783//b1926//b2248//b3458//
manZ	b3959//b1392//b0574//
marR	b3236//b2744//
mcbA	b1165//b4202//
mcrA	b3870//b1228//
