#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4352//b0888//
aceF	ypjI//b1490//
adiC	b0032//b3432//
araH	b3541//b0180//b1729//
artP	b2243//b1264//
artQ	b0997//b3944//
atpH	b3417//b0436//b1576//b3962//b2277//b4201//
bcsB	b3711//b3366//
bcsF	b3512//b2071//
betI	b1393//b1189//b3306//
btuE	b4464//b3340//
cadB	b2206//b3403//
ccmE	b3994//b4117//b2909//
ccmH	b1126//b1352//b3930//
chbR	b1180//b2446//
chpR	b3229//b4117//
citF	b2907//b3788//b2462//
cobU	b3321//b4099//b3728//
csgG	b3126//b4317//b1468//b3193//
cueR	b4270//b3693//b3302//
cusF	b1409//b2455//b3739//b1125//
cyoE	b1037//b4330//b0928//b1576//b2091//
dacA	b4618//b1287//
ddpC	b1824//b0830//
ddpF	b2387//b3516//b2368//b2526//
deoD	b2302//b4369//b2446//b4006//
dhaM	b1555//b3341//b3255//
dmsB	yliL//b2893//
dnaK	b3836//b1089//
dppF	b2752//b2095//b1261//b3334//b2468//
edd	b4305//b0062//
efeU	b0450//b4317//
eptA	b2676//b0595//b0672//b0810//b1261//b3006//b4381//b2468//b2281//
eutL	b0184//b2677//
eutT	b0343//b1777//b2663//b3199//b1073//b0450//
fabG	b3463//b1392//
fadB	b2280//b2249//
fdnI	b3322//b1300//
fecE	b3845//b1796//b2447//b1177//b2825//
fepC	b1932//b2498//
fepG	b3703//b3344//
fhuD	b1000//b1578//b3976//b4201//
fimH	b1243//b0093//b4154//b0635//
fimI	b2720//b1146//b2147//
fklB	b3197//b3802//b2990//
flhD	b3654//b1716//
frmR	b1789//b2023//
fruK	b0777//b2121//b2557//
ftsN	b2619//b0245//b4460//
gadX	b1349//b4014//
galT	b0677//b3785//b3618//b1077//
garR	b3770//b2739//b3022//b0344//b2189//
gatZ	b3629//b1392//b3721//b2307//b4096//b3127//b2684//
gcvT	b0984//b0042//b1817//
glcG	b0497//b1565//b0861//
glgX	b1071//b3822//ypjI//b0088//
glnL	b2052//b4068//
glnQ	b2754//b0836//b1038//
glpT	b4114//b1076//b2458//b0125//b3197//b2203//b1468//b3129//
