#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1767//b0523//
aceF	b3619//b1887//
adiC	b3359//b0143//
araH	b3177//b0990//b1797//
artP	b0087//b1593//
artQ	b4381//b4304//
atpH	b3740//b0864//b0653//b4589//b0121//b1189//
bcsB	b0168//b1312//
bcsF	b2618//b3604//
betI	b1484//b0168//b1708//
btuE	b0301//b2256//
cadB	b3236//ysaC//
ccmE	b1887//b1297//b0583//
ccmH	b1673//b0574//b3208//
chbR	b3321//b1900//
chpR	b2491//b1818//
citF	b3236//b3115//b4201//
cobU	b0497//b0313//b0333//
csgG	b1097//b4466//b3772//b2906//
cueR	b2763//b4122//b1235//
cusF	b4303//b4478//b2949//b3710//
cyoE	b4202//b3846//b2501//b3259//b3994//
dacA	b1756//b0150//
ddpC	b2925//b3656//
ddpF	b3993//b2149//b0063//b1818//
deoD	b0831//b2148//b1407//b3476//
dhaM	b0753//b0083//ilvG//
dmsB	b3001//b2035//
dnaK	b0081//b0002//
dppF	b3190//b2400//b2252//b3963//b1886//
edd	b2254//b1876//
efeU	b2257//b3069//
eptA	b1362//b1708//b3627//b2439//b0923//b2991//b3304//b3730//b0616//
eutL	b0505//b3941//
eutT	b2724//b1938//b1449//b3343//b3236//b3310//
fabG	b3138//b1420//
fadB	b1920//b1018//
fdnI	b3778//b1729//
fecE	b4459//b2748//b3964//b3385//b2729//
fepC	b0905//b1415//
fepG	b0115//b0344//
fhuD	b2444//b1988//b4053//b0063//
fimH	b3898//b1531//b4568//b2284//
fimI	b1486//b3629//b4245//
fklB	b0974//b3725//b2866//
flhD	b2992//b1415//
frmR	b2526//b4203//
fruK	b3477//b0974//b3430//
ftsN	b2071//b3113//b2021//
gadX	b4068//b1566//
galT	b3001//b1051//b4655//b4539//
garR	b2284//b3486//b0082//b1684//b1102//
gatZ	b3732//b4330//b1183//b0984//b3395//b1156//b2169//
gcvT	b2241//b0895//b3486//
glcG	b1972//b0180//b2155//
glgX	b0575//b1349//b3618//b0036//
glnL	b3805//b0072//
glnQ	b0477//b3035//b3693//
glpT	b2055//b2137//b3543//b1736//b3099//b0451//b1176//b2739//
gltB	b2930//yrhA//
gltL	b2261//b2765//
glxR	b2782//b2949//
gspB	b2490//b4231//
gspD	b2876//b2513//
gspF	b1493//b0642//
gspM	b1783//b3297//
hisQ	b4249//b2400//b1642//
holC	b1071//b0765//b2440//b3200//
htpG	b2903//b2721//b1484//
hybC	b0855//b2872//
hybG	b4287//b0011//b0072//
hybO	b3136//b3637//b1673//
hydN	b0038//b2036//b4151//b2335//b2453//b3811//b2930//b1126//b3991//b2068//b3645//
hyfB	b2234//b1340//b2878//
hyfR	b3627//b2199//b2618//b2445//b0908//
ibpB	b3941//b0704//
ileY	b0856//b2488//
ilvM	b2095//b2531//b3345//b4418//b2679//
ilvN	b3605//b0979//
iscU	b1878//b0162//b3671//b0307//b3176//
iscX	b1834//b1841//b0837//
kdsD	b1077//b0809//
ksgA	b3359//b2720//
lacZ	pawZ//b2856//b4470//
lar	b2524//b4152//
leuZ	b2262//b1638//b3780//b0983//
lldR	b1316//b4068//b2879//
lpxP	b4158//b1151//b4466//b3791//
lspA	b4565//b4006//b0677//
lsrR	b0554//b2368//b0198//b4187//b2202//b4377//b3779//b1881//
lyx	yliL//b1430//
malQ	b1175//b4033//b1512//b2155//b2374//b2335//b0125//b0635//
manZ	b4478//b2287//b4245//
marR	b4068//b1480//
mcbA	b3005//b0357//
mcrA	b1955//b1748//
mdtJ	b2676//b1449//
menD	b2573//b0379//b2230//
metN	b3365//b3508//
mglC	b3960//b2677//b1147//
mhpB	b2462//b1954//
mhpF	b2142//b1164//
minD	b2960//b1352//
minE	b3299//b2598//
mnmG	b3296//b0759//
moaE	b0320//b2249//b1011//b3778//b4037//
mokB	b4158//b3013//
mpl	b4240//b2880//
mprA	b1175//b2719//b2003//
mraZ	b2056//b3991//b1238//b2150//
mrp	b1075//b2665//
murE	b3772//b2887//
nagB	b2239//b0765//
nanM	b0941//b2661//
napF	b1881//b0586//
napH	b2573//b2867//b0333//b1048//b1593//
narJ	b2906//b4024//b2204//
narZ	b2873//b3457//
nirD	b1588//b3805//b2461//
nrdG	b2997//b3511//
nrdI	b1159//b1008//b1342//b3259//
nrfC	b1761//b1291//b3127//
nuoB	b1203//b3327//
nuoN	b3123//b3184//b3629//b0366//b3810//b4317//b3205//b2499//b3021//b1819//b1925//
oppF	b2047//b0545//b0806//b2608//b0536//
paaI	b2665//b3705//b0233//b0429//b1038//b2702//b0635//b1673//b4115//
pdhR	b0059//b0199//
pdxK	b3026//b1580//b3978//
pflB	b3731//b0897//
pgk	b0704//b3337//b1492//
pheL	b4352//b2029//
phnE	b3906//b0014//
phnL	b3892//b2276//b0050//b4203//
pntA	b0739//b3802//
polA	b2017//b0958//
potH	b3809//b0180//b1164//b3977//b3598//b4126//b3711//
ppa	b0922//b2946//
ppdD	b1306//b0729//
ppx	b3630//b2424//
proX	b0939//b3930//b1238//
prpD	b2021//b1395//b0799//
pspD	b0072//b3803//b2855//b3991//
pstB	b0711//b1499//
pstS	b2454//b0296//b1264//
purT	b0738//b2762//b2620//b1485//b0574//b3514//b1590//b2725//b0779//b0873//
putP	b1305//b4568//
puuR	b4101//ilvG//b3786//b4335//
pyrI	b2737//b0028//b3223//b3457//b2424//b3822//
rbsK	b0726//b0973//b2135//b0636//b0083//
rcsD	b1761//b3826//
recQ	b2092//b1252//
relE	b1953//b3031//
rhaB	b0777//b3514//
ribF	b1747//b0617//b2463//b0799//
rlpB	b3982//b0584//b3724//
rluA	b3222//b3522//
rpmI	b0061//b1316//
rpoN	b4199//b1252//
rseA	b3542//b1716//
rsxB	b2126//b2765//
rtcR	b0273//b3707//
rutG	b0785//b1987//b1701//b2737//b3416//b0591//b1195//
ryhB	b1171//b1884//
sapD	b3894//b0782//b1761//
serC	b0062//b2754//
serT	b2705//b0941//b4330//b4186//
sfmH	b2048//b4470//
slyA	b0091//b4259//
smpB	b3158//b3514//
srlE	b3300//b0643//b3403//b0598//b4383//
sroB	b0143//b4470//
sseB	b4320//b3984//
sspB	b1746//b3687//
ssrS	b1360//b2908//b3739//
sucD	b3605//b3202//pawZ//b3656//b4291//b2990//b4310//b1044//b3708//b3812//b3008//b1195//b0781//
sufS	b3684//b2841//b0092//b3176//b0013//b3958//
tatA	b2745//b4512//
tdcG	b2528//b0168//b3208//b2992//b1312//b3772//b0356//
tdh	b1955//b0764//b3997//b1155//b4355//b3195//
tdk	b2108//b2313//
thrC	b2476//b3892//b1198//
thrW	b2864//b2726//b2123//b3752//
tnaC	b1007//b2282//b3194//
tolC	b4335//b2705//b3769//b0707//
tolR	b0248//b4511//b1486//
treC	b3651//b2036//
trmI	b0313//b3650//
trpL	b3565//b1554//b3313//b0820//b3661//
