#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1070//b0897//
aceF	b1864//b3964//
adiC	b3153//b3476//
araH	b3944//b0114//b1038//
artP	b2197//b0050//
artQ	b2463//b3670//
atpH	b0158//b2712//b1901//b3630//b0904//b3960//
bcsB	b1948//b4277//
bcsF	b2706//b2281//
betI	b2195//b1517//b3307//
btuE	b1074//b0735//
cadB	b1003//b1817//
ccmE	b2414//b3809//b2319//
ccmH	yrhC//b1778//b3575//
chbR	b3333//b2123//
chpR	yrhC//b3520//
citF	b3941//b0357//b3413//
cobU	b2014//b1953//b2104//
csgG	b2500//b1075//b1307//b0089//
cueR	b1151//b2446//b3771//
cusF	b3400//b3632//b1443//b0781//
cyoE	b3222//b4334//b0198//b1148//b2715//
dacA	b4142//b2195//
ddpC	b4199//b0137//
ddpF	b3315//b0971//b2841//b3507//
deoD	b3190//b1015//b1807//b2126//
dhaM	b3222//b0632//b0409//
dmsB	b3632//b2137//
dnaK	b0077//b3460//
dppF	b1132//b4384//b0596//b1468//b1927//
edd	b3300//b2748//
efeU	b2600//b3792//
eptA	b1243//b0865//b4100//b0729//b2723//b3977//b2500//b3728//b2250//
eutL	b3430//b4382//
eutT	b3416//b4231//b2451//b3898//b2699//b2185//
fabG	b2713//b3126//
fadB	b0660//b2348//
fdnI	yncK//ypjI//
fecE	b3323//b2838//b0421//b2976//b1243//
fepC	b1631//b0810//
fepG	b2887//b2284//
fhuD	b4156//b3189//b2277//b2348//
fimH	b3320//b4315//b1004//b2276//
fimI	b3314//b3603//b1089//
fklB	b1228//b2706//b4302//
flhD	b3314//b2253//
frmR	b1879//b0704//
fruK	b0307//b2841//b2995//
ftsN	b2878//b1919//b0923//
gadX	b3430//b1627//
galT	b1486//b0014//b1776//b1175//
garR	b4464//b3613//b3580//b2020//b1468//
gatZ	b0776//b2002//b3981//b1037//b0032//b1438//b4585//
gcvT	b0996//b3523//b0082//
glcG	b0162//b3516//b2713//
glgX	b0809//b3304//b1410//b4367//
glnL	b3517//b3294//
glnQ	b4469//b2365//b1955//
glpT	b0594//b3347//b3212//b3542//b3615//b1152//b2026//b1851//
gltB	b2276//b2756//
gltL	b3200//b3325//
glxR	b2319//b1238//
gspB	b1293//b1948//
gspD	b3738//b0051//
gspF	b0811//b4027//
gspM	b0468//b2976//
hisQ	b3540//b1262//b1174//
holC	b2674//b1146//b2886//yrhA//
htpG	b3400//b3457//b0431//
hybC	b0903//b2676//
hybG	b4037//b1944//b2096//
hybO	b1359//b3849//b3158//
hydN	b1167//b2121//b1746//b1483//b1235//b2256//b3189//b0903//b3024//b0726//b1495//
hyfB	b2715//b1039//b3125//
hyfR	b3598//b3390//b1153//b1750//b0750//
ibpB	b0033//b3645//
ileY	b1079//b2767//
ilvM	b1884//b0170//b1004//b4027//b0038//
ilvN	b0831//b3255//
iscU	b0406//b3125//b1937//b3184//b4238//
iscX	b3153//b0984//b1407//
kdsD	b1832//b3329//
ksgA	b1097//b0334//
lacZ	b1174//b0980//b0975//
lar	b3026//b1395//
leuZ	b2706//b1708//b3430//b1925//
lldR	b3869//b1709//b2957//
lpxP	b0075//b2888//b3555//b1051//
lspA	b2448//b3325//b2205//
lsrR	b1098//b0642//b3825//b3541//b2500//b1126//b2526//b0428//
lyx	b3099//b3236//
malQ	b2143//b0775//b0992//b1077//b2469//b4375//b3316//b0784//
manZ	b1993//b3771//b2767//
marR	b2234//b4353//
mcbA	b4032//b2904//
mcrA	b0643//b3869//
mdtJ	b2256//b1157//
menD	b1177//b2036//b1093//
metN	b4221//b2198//
mglC	b1817//b1071//b3927//
mhpB	b2422//b0137//
mhpF	b2004//b0143//
minD	b3307//b4231//
minE	b3114//b3718//
mnmG	b1796//b0585//
moaE	b2253//b3517//b4123//b0356//b1074//
mokB	b1078//b2199//
mpl	b0120//b3520//
mprA	b4254//b1409//b3770//
mraZ	b3204//b4036//b0961//b1746//
mrp	b3387//b2490//
murE	b2530//b1297//
nagB	b0350//b2914//
nanM	b1777//b3721//
napF	b1516//b4069//
napH	b0429//b0252//b1061//b0801//b4070//
narJ	b3311//b3429//b1739//
narZ	b1931//b2196//
nirD	ysaC//b0094//b2766//
nrdG	b4593//b1878//
nrdI	b3956//b3803//b2995//b0025//
nrfC	b2150//b1332//b4152//
nuoB	b0085//b1097//
nuoN	b2451//b0836//b1783//b1360//b2866//b0505//b3123//b1698//b1003//b1396//b2522//
oppF	b1774//b0050//b0733//b3555//b2333//
paaI	b0809//b1735//b1105//b3302//b2992//b2914//b3994//b3604//b2318//
pdhR	b2196//b3861//
pdxK	b2748//b0763//b0077//
pflB	efeU//b1729//
pgk	b4320//b2480//b1736//
pheL	b4230//b2444//
phnE	b4186//b2750//
phnL	b1890//b4568//b3560//b4222//
pntA	b2522//b1073//
polA	b1203//b2113//
potH	b4443//b0806//b3772//b3344//b0468//b3008//b1476//
ppa	b0183//b1359//
ppdD	b1513//b1555//
ppx	b4151//b2872//
proX	b4069//b3850//b2374//
prpD	b2573//b3342//b4102//
pspD	b1120//b1177//b2365//b1514//
