#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2829//b2539//b2297//b3395//
go_0000025_7	b2741//
go_0000027_7	b4382//b3326//b2674//b3422//b3843//b4191//b1611//b3140//b3299//b2753//b0785//b1327//b1410//
go_0000028_7	b4123//b2330//b0551//b4169//b4485//b1184//b1314//b2416//b1769//
go_0000032_8	b3624//
go_0000041_8	b3360//
go_0000050_5	b1449//b0054//b3376//b3879//b1391//b3196//b4242//
go_0000053_5	b1876//
go_0000096_5	b0424//
go_0000101_6	b3838//
go_0000103_5	b2888//b2341//
go_0000105_6	b0448//b3704//b1864//b3524//b1117//b0368//b1333//b2121//
go_0000160_5	b3052//b1873//b0106//b3833//b2379//b0383//b0019//b0031//b2379//b4479//b2507//b3191//hiuH//b2374//b4618//b2330//b1238//b0758//b2312//b0554//b3343//b2182//b4480//b0166//b2728//b0695//b2758//b4090//b1012//b3501//b3142//b2335//b4260//b0934//b0792//b1540//b0213//b4465//b1162//b3268//b3955//b3183//
go_0000162_7	b3567//b0815//b4142//b1499//b2546//b3458//b4254//b1438//b2161//
go_0000270_7	b4114//b3871//b1235//b0474//b1538//b2741//b2563//b3453//b2574//b1025//b1338//b4130//
go_0000271_6	b3291//b3753//b4302//b0099//b0168//
go_0000302_5	b3880//b4131//
go_0000303_6	b0734//b3567//
go_0000305_5	b0231//
go_0000372_11	b2369//
go_0000413_9	b1226//b1008//b1740//b0727//b1435//b1718//b3705//b1785//
go_0000453_8	b0014//glsA2//b0172//b3753//b0530//
go_0000455_9	b1301//b2683//b0782//b2906//b4528//b0590//b3850//
go_0000462_11	b0470//b0677//
go_0000470_10	b2738//
go_0000478_9	b2041//
go_0000716_7	b2164//
go_0000724_8	b2311//
go_0000725_7	b2839//b1374//b2563//b0393//b1110//
go_0000726_7	b2903//
go_0000731_7	b0554//b1290//b2845//b3845//
go_0000737_7	b3715//
go_0000738_7	b2840//b4194//b2107//
