#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b0571//b3635//b3871//b1034//
go_0000025_7	b2995//
go_0000027_7	b3087//b2029//b3585//b1637//b3500//b1815//b2965//b3704//b3450//b0237//b1635//b0574//b3521//
go_0000028_7	b3024//b3052//b1266//b3297//b1737//b4133//b1039//b0060//b3958//
go_0000032_8	b0110//
go_0000041_8	b1870//
go_0000050_5	b4074//gapC//b0902//b0080//b3778//b3529//b2198//
go_0000053_5	b1206//
go_0000096_5	b3541//
go_0000101_6	b2845//
go_0000103_5	b3580//b4298//
go_0000105_6	b3574//b3172//insI3//b1119//b3911//b3264//b2548//b0556//
go_0000160_5	b0557//b3711//b4151//b0635//b2791//b2502//b4151//b2159//b1375//b0936//b3616//b1707//b0956//b1615//b2380//b4326//b4116//b2689//b3534//b2094//b2047//b3197//b1932//b2714//b1601//b4349//b4483//b1399//b3407//b2576//b4115//b0240//b0895//b4081//b0156//b2370//b4251//b1413//b0530//b2954//mltG//b4222//
go_0000162_7	b3433//b1220//b0304//b0072//b0090//b3307//b0325//b4138//b3940//
go_0000270_7	b0265//b2670//b3478//b2670//b1274//b3625//b0755//b1489//b3262//b4118//b1536//b3834//
go_0000271_6	b2180//b4361//b3133//b3676//b3634//
go_0000302_5	b4222//b1738//
go_0000303_6	b2619//b3208//
go_0000305_5	b1595//
go_0000372_11	b4201//
go_0000413_9	b2197//b3127//b2906//b1139//b2741//b0830//b2366//b2218//
go_0000453_8	b4028//b2760//b0410//b0460//b4115//
go_0000455_9	b4147//b3393//b0792//b1468//b0470//b1042//b0607//
go_0000462_11	b2942//b0677//
go_0000470_10	b3387//
go_0000478_9	b3375//
go_0000716_7	b2106//
go_0000724_8	b2512//
go_0000725_7	b2376//b1943//b1191//b3769//b0593//
go_0000726_7	b4235//
go_0000731_7	b3460//b3910//b3960//b0231//
go_0000737_7	b3025//
go_0000738_7	b3631//b1259//b0945//
go_0000746_4	b3635//
