#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1260//b3715//b2739//b4554//
go_0000025_7	b4602//
go_0000027_7	b3247//b2400//b3162//b3299//b3826//b3704//b1412//b1389//b0221//b1652//b1900//b3152//insI4//
go_0000028_7	b3222//b3605//b0475//b1994//b0313//b3394//b1682//b3262//b0179//
go_0000032_8	b4162//
go_0000041_8	b4089//
go_0000050_5	b2366//b1603//b0240//b3393//b1412//b1011//b3258//
go_0000053_5	b4160//
go_0000096_5	b4378//
go_0000101_6	b3949//
go_0000103_5	b0856//b2871//
go_0000105_6	b1655//b2095//b3594//b0443//b2138//b1250//b3105//b1525//
go_0000160_5	b2163//b1798//b0378//b3149//b0960//b0598//b1526//b2329//b3225//b1252//b2921//b2218//b4230//b3393//b2232//b1002//b2465//b0330//b1739//b3195//b3462//b3032//b3514//b1618//b2159//b0459//b3622//b3634//b1297//b1127//b3182//b3197//b1978//b1619//b2933//b4208//b2106//b1570//glsA1//b0724//b1901//b0933//
go_0000162_7	b0152//b3629//b3017//b2714//arcC//b2213//b3805//b4376//b0401//
go_0000270_7	b2017//b0121//b0543//b1327//b3153//b0301//b1749//b1511//b0125//b3583//b2812//b1881//
go_0000271_6	b3685//b4209//b2934//b1413//b1012//
go_0000302_5	b3507//b1914//
go_0000303_6	b3743//b0516//
go_0000305_5	b0999//
go_0000372_11	b3301//
go_0000413_9	b1107//b4209//b0222//b3592//b0026//b0344//b3519//b2277//
go_0000453_8	b1905//b0066//b2510//b4306//b0115//
go_0000455_9	b0555//b1024//b4666//b3183//b3534//b0480//b2496//
go_0000462_11	b0730//b4506//
go_0000470_10	b1649//
go_0000478_9	b2745//
go_0000716_7	b3513//
go_0000724_8	b2301//
go_0000725_7	b1223//b1533//b0518//b0723//b1448//
go_0000726_7	b2418//
go_0000731_7	b1132//b2257//b3707//bioP//
go_0000737_7	b0307//
go_0000738_7	b3297//b0106//b3541//
go_0000746_4	b2939//
go_0000820_7	b2078//
go_0000902_5	b3093//
go_0000910_4	b2310//b2933//b0937//
go_0000917_6	b0576//b2379//b2062//b0573//b2604//
go_0000918_6	b0799//b0767//b3401//b2151//
go_0000920_3	b4058//b4106//b3304//b2952//b3182//
go_0000921_6	b1260//
go_0000967_10	b1225//b1333//b0430//
go_0001101_4	b1540//b4203//b0603//b1465//b0835//
go_0001121_7	b4075//b2174//
go_0001123_8	b2831//
go_0001124_8	b2587//
go_0001407_7	b2945//b0873//b2520//b0596//
go_0001510_5	b1390//b0973//b2894//b1360//
go_0001514_8	b1580//
go_0001522_7	b0382//b0887//b2831//b3912//
go_0001558_5	b3149//b3893//
go_0001561_6	b2091//
go_0001676_6	b1477//
go_0001680_11	b3584//
go_0001682_11	b2358//
go_0001731_7	b1127//
go_0001762_6	b4322//
go_0001887_4	b4024//b2291//
go_0001896_5	b0551//b2303//b3842//b3980//
go_0002047_6	b0029//b2813//
go_0002097_8	b2313//
go_0002098_9	b3583//b0436//b4220//b1185//b0596//b2107//b4227//
go_0002099_9	b1127//b2743//
go_0002100_9	b4347//
go_0002101_9	b1266//
go_0002128_7	b4015//b0052//
go_0002131_9	b0778//
go_0002132_9	b1634//
go_0002136_10	b1967//
go_0002143_9	b0823//b2553//b0470//b2611//b2297//b3228//
go_0002181_7	b0195//b2479//
go_0002184_8	b1613//
go_0002188_6	b2669//
go_0002192_8	b0516//
go_0002937_9	b2423//
go_0002938_8	b0599//
go_0002939_7	b0313//
go_0002943_8	b3271//
go_0002949_8	b0151//b2153//b2995//b2938//
go_0003333_7	b2592//b1600//b0461//b4170//b0394//b0363//b2689//b0345//b0028//b2687//b0595//topAI//b0232//b2038//b3520//b0933//b1588//
