#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2162//b3746//b1686//b3753//
go_0000025_7	b1103//
go_0000027_7	b2797//b2686//b0265//b0490//b0004//b2937//b3212//b0008//b3781//b3571//b1207//b4095//b0827//
go_0000028_7	b3731//b0406//b3705//b3998//b2901//b3424//b0651//b4335//b0824//
go_0000032_8	b4194//
go_0000041_8	b2201//
go_0000050_5	b0401//b0827//b1293//b4230//b2840//b0432//b1775//
go_0000053_5	b3722//
go_0000096_5	b2537//
go_0000101_6	b3127//
go_0000103_5	b0880//b4682//
go_0000105_6	b0557//b1992//b2040//b0697//b0228//b1769//b2567//b4098//
go_0000160_5	b3216//b0638//b3566//b1761//b3931//b0524//b4219//b2341//b3349//b1865//b1008//b3312//b4379//b1619//b4074//b3387//b2698//b1506//b1140//b3571//b4073//b3481//b0121//b1901//b1590//b3582//b1290//b1753//b3622//b0516//b4142//b0091//b3525//b4170//b2009//b1878//b1084//b0531//b3639//b0186//b1653//b3519//
go_0000162_7	b3125//b3690//b3754//b1166//b4146//b3028//b2153//b0475//b1286//
go_0000270_7	b1701//b0963//b3714//b2798//b3746//b4354//b1114//b0980//b2519//b4311//b0608//b0880//
go_0000271_6	b0199//b0867//b0186//b3221//b4265//
go_0000302_5	b3591//b0828//
go_0000303_6	b3880//b2682//
go_0000305_5	b3686//
go_0000372_11	b4050//
go_0000413_9	b3634//b1497//b4352//b1702//b2756//b2135//b4262//b1932//
go_0000453_8	b2981//b3305//b3250//b1849//b3179//
go_0000455_9	b3766//b0463//b1463//b1226//b4196//b0532//b0803//
go_0000462_11	b3457//b3073//
go_0000470_10	b1292//
go_0000478_9	b1774//
go_0000716_7	b2568//
go_0000724_8	b0357//
go_0000725_7	b2760//b3030//b3838//b3429//b4119//
go_0000726_7	b0124//
go_0000731_7	b1374//b2062//b2335//b2574//
go_0000737_7	b0420//
go_0000738_7	b1362//b3360//b2581//
go_0000746_4	b2082//
go_0000820_7	b1743//
go_0000902_5	b3032//
go_0000910_4	b0183//b1799//b1188//
go_0000917_6	b2961//b0675//b0450//b3542//b2735//
go_0000918_6	b3931//b3637//b3021//b1891//
go_0000920_3	b1857//b2740//b4554//b2382//b3437//
go_0000921_6	b0241//
go_0000967_10	b1100//b3676//b2578//
go_0001101_4	b1664//b1579//b0599//b4137//b4177//
go_0001121_7	b3958//b2577//
go_0001123_8	b0774//
go_0001124_8	b4180//
go_0001407_7	b3770//b0758//b3144//b1072//
go_0001510_5	b2335//b3973//b1474//b3766//
go_0001514_8	b2316//
go_0001522_7	b0694//b1677//b0889//b3728//
go_0001558_5	b1159//b4665//
go_0001561_6	b2411//
go_0001676_6	b2409//
go_0001680_11	b3168//
go_0001682_11	b3543//
go_0001731_7	b0929//
go_0001762_6	b0191//
go_0001887_4	b0881//b4195//
go_0001896_5	b3368//rpnD//b3298//b1352//
go_0002047_6	b4240//b3990//
go_0002097_8	b1481//
go_0002098_9	b2497//b4389//b0367//b4367//b1613//b2211//b0514//
