#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1184//b1278//b3243//b3006//
go_0000025_7	b0511//
go_0000027_7	b2068//b3891//b0304//b3973//b2786//b2134//b1521//b1069//b1215//b1299//b0771//b2698//b0113//
go_0000028_7	b1194//b1113//b3092//b3526//b3417//b2296//b2076//b1993//b1312//
go_0000032_8	b4065//
go_0000041_8	b2634//
go_0000050_5	b0186//b2688//b1191//b3105//b2595//b4031//b3223//
go_0000053_5	b2715//
go_0000096_5	b0443//
go_0000101_6	b0220//
go_0000103_5	b2756//b2519//
go_0000105_6	b0811//b3225//b1663//b1609//b2203//b2617//b1116//b3749//
go_0000160_5	b3670//b0149//b3005//b2712//b1433//b2208//b2935//b3741//b3882//b2329//b0604//b1584//b2407//b1060//b1184//b1913//b0239//b0717//b2252//b4380//b2587//b2630//b1034//b3128//b3549//b0091//b1336//b4152//b1123//b4139//b1069//b3512//b3784//b0400//b1469//b3745//b0854//b4373//b1884//b2546//b0695//b4409//
go_0000162_7	b2049//b3442//b4114//b1330//b1306//b2241//b1275//b3441//b3687//
go_0000270_7	b1516//b0071//b0423//b0512//b1117//b1218//b4506//b4124//b0022//b1392//b3790//b0724//
go_0000271_6	b0587//b0243//b0470//b3287//b3452//
go_0000302_5	b2511//b3615//
go_0000303_6	b0616//b0158//
go_0000305_5	b2701//
go_0000372_11	b2301//
go_0000413_9	b3347//b0607//b0431//b4471//b0585//b4123//b4077//b3725//
go_0000453_8	b1160//b0726//b3083//b0649//b1501//
go_0000455_9	b3829//b2558//b0874//b2023//b4428//b2266//b1099//
go_0000462_11	b3507//b2075//
go_0000470_10	b2811//
go_0000478_9	b0025//
go_0000716_7	b4320//
go_0000724_8	b3599//
go_0000725_7	b1712//b2571//b0433//b0839//b3064//
go_0000726_7	b4403//
go_0000731_7	b3230//b0979//b0867//b2714//
go_0000737_7	b4043//
go_0000738_7	b3882//b3212//b0484//
go_0000746_4	b1809//
go_0000820_7	b1054//
go_0000902_5	b3279//
go_0000910_4	b3368//b1089//b1198//
go_0000917_6	b0574//b3413//b0892//b1235//b2111//
go_0000918_6	b3616//b0838//b2587//b3787//
go_0000920_3	b3410//b0123//yeeL//b0867//b0847//
go_0000921_6	b1924//
go_0000967_10	b0214//b0347//b0483//
go_0001101_4	b2362//b0071//b3576//b3528//b3114//
go_0001121_7	b3368//hprR//
go_0001123_8	b0269//
go_0001124_8	b2358//
