#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2066//b0481//b4174//b0124//
go_0000025_7	b0272//
go_0000027_7	b0196//b3718//b3653//b1905//b0680//b2392//b2780//b1394//b3451//b0804//b4175//b3667//b0177//
go_0000028_7	b3260//b2436//b1807//b3503//b3965//b3958//b2622//b3940//b3343//
go_0000032_8	b0932//
go_0000041_8	b3522//
go_0000050_5	b2456//b0300//b3528//b0047//b2414//b1008//b3173//
go_0000053_5	mltG//
go_0000096_5	b3607//
go_0000101_6	b3670//
go_0000103_5	b4070//b2710//
go_0000105_6	b4353//b3094//b3960//b3857//b3919//b1478//b0200//b0420//
go_0000160_5	b1329//b1985//b0446//b0033//b2168//b1569//b0254//b1787//b3336//b2213//b0636//b3320//b1638//b2819//b2604//b3935//b1872//b0312//b2009//b3094//b2808//b0802//b3341//b4478//b1505//b2341//b2382//b3753//b3396//b1435//b3623//b1924//b0556//b3576//b0880//b1840//b2017//b4086//b0212//b3309//b2544//b3317//
go_0000162_7	b0367//b3885//b1250//b1849//b3133//b0634//b3893//b0941//b2079//
go_0000270_7	b2211//b1866//b3403//b1636//b1525//b4383//b0400//b3457//b3222//b4138//b2843//b1348//
go_0000271_6	b3234//b0974//b0586//b0887//b2478//
go_0000302_5	b1300//b3577//
go_0000303_6	b4291//b3991//
go_0000305_5	b1024//
go_0000372_11	b3301//
go_0000413_9	b1080//b3653//b0804//b3731//b0616//b4362//b2367//b1905//
go_0000453_8	b1411//b3562//b1136//b3648//b3624//
go_0000455_9	b1094//b2108//b1111//b2144//b1236//b0092//b4302//
go_0000462_11	b0497//b2048//
go_0000470_10	b0070//
go_0000478_9	b2582//
go_0000716_7	b4320//
go_0000724_8	b0764//
go_0000725_7	b2945//b1481//b2029//b3478//b1711//
go_0000726_7	b0048//
go_0000731_7	b1848//b3260//b2267//b0414//
go_0000737_7	b4063//
go_0000738_7	b1766//b2418//b2514//
go_0000746_4	b4483//
go_0000820_7	rpnC//
go_0000902_5	b3199//
go_0000910_4	b1557//b2163//b2163//
go_0000917_6	b3983//b1988//b0294//b0677//b1609//
go_0000918_6	b2679//b1522//b3535//b0948//
go_0000920_3	b3185//b1916//b0774//b3478//b1536//
go_0000921_6	b3633//
go_0000967_10	b1800//b1677//b4198//
go_0001101_4	b0124//b0659//b1223//b4177//b3784//
go_0001121_7	b2676//b0740//
go_0001123_8	b2557//
go_0001124_8	b2496//
go_0001407_7	b3613//b2017//b1340//b4353//
go_0001510_5	b0031//b1304//b0863//b1299//
go_0001514_8	b3331//
go_0001522_7	b3072//b1535//b0006//b2981//
go_0001558_5	b0031//b2785//
go_0001561_6	b4662//
go_0001676_6	b3879//
go_0001680_11	b1764//
go_0001682_11	b2756//
go_0001731_7	b1943//
go_0001762_6	b1010//
go_0001887_4	b0345//b4252//
go_0001896_5	b4119//b4172//b1435//b1642//
go_0002047_6	b1835//b0151//
go_0002097_8	b1697//
go_0002098_9	b2207//b0793//b4144//b2514//b2527//b0003//b2679//
go_0002099_9	b2184//b0062//
go_0002100_9	b1337//
go_0002101_9	b1597//
go_0002128_7	b1253//b0363//
go_0002131_9	b4085//
go_0002132_9	b1712//
go_0002136_10	b4665//
go_0002143_9	b3547//b3605//b3477//b0504//b1817//b0768//
go_0002181_7	b2328//b0014//
go_0002184_8	b2153//
go_0002188_6	b2990//
go_0002192_8	b0778//
go_0002937_9	b0983//
go_0002938_8	b2052//
go_0002939_7	b1892//
go_0002943_8	b3891//
go_0002949_8	b1606//b1290//b0414//b1259//
go_0003333_7	b1642//b0835//b1679//b0655//b3330//b1113//b0087//b4520//b1861//b1307//b0091//b3162//b1622//b2326//b1791//b0623//b2041//
go_0005975_4	b1530//b3478//b3812//b3700//b2328//b3057//b1732//b3813//b3130//b2567//b2979//b2595//b1333//b1753//b3029//b1343//b3486//b0755//hprR//b2512//b2004//
go_0005976_5	b2709//
go_0005977_6	b2836//
go_0005978_7	b3577//b2597//b3748//b3169//
go_0005980_7	b0125//b0578//b1522//
go_0005986_7	b0513//
go_0005990_7	b1987//b4524//
go_0005992_7	b2883//b4252//
go_0005993_7	b4243//b3143//b2220//
go_0005995_7	b3622//
go_0005998_7	b2184//
go_0006000_6	b0348//
go_0006001_7	b0169//b4067//
go_0006002_5	b3006//b3499//b3491//
go_0006006_6	b0685//b3164//b1393//b2324//b3576//b2683//b0927//b4313//
go_0006007_7	b1090//b2407//
go_0006011_5	b0674//
go_0006012_6	b0784//b2096//
go_0006013_6	hxpA//
go_0006014_6	b2912//
go_0006015_7	b2904//b1492//
go_0006020_5	b1734//
go_0006044_7	b3996//
go_0006046_8	b1272//b0793//b3431//b1288//
go_0006047_5	b3081//b0557//
go_0006048_6	b0356//b3209//b4478//b1125//b1614//b1176//
go_0006053_8	b0429//
go_0006062_8	b3722//
go_0006071_6	b3131//b1141//b3521//
go_0006072_6	b0767//
go_0006082_4	b3507//b3807//
go_0006083_6	b0192//b1463//b2987//
go_0006086_8	b1256//
go_0006090_8	b1389//b3192//b4055//b3096//
go_0006094_7	b3917//b1873//b0156//b0460//b3486//b0447//b2169//b4153//b1049//b1525//
go_0006096_6	b3497//b2135//qorA//b0240//b2750//b1611//b4291//b1061//b3394//b3450//b0226//b3298//b3542//b2154//b2930//b3781//b3514//b3974//
go_0006097_5	b3577//b3866//b1188//b1140//b4363//
go_0006098_6	b1084//b3906//b1993//b0530//b3826//
go_0006099_4	b2257//b2208//b2976//b3155//b0314//b2527//b2201//b2423//b3360//b4024//b1733//b0693//b3187//b1352//b1352//b2890//b3654//
go_0006103_5	b3134//
go_0006104_6	b1306//b4193//b3953//
go_0006105_5	b0025//b2335//b3600//b3480//b0433//
go_0006106_8	b1712//
go_0006107_8	b3083//
go_0006108_8	b3588//b0999//b0491//b1012//b3669//
go_0006113_5	b3414//b1939//b1435//b3168//b2920//b4101//b0513//b3294//
go_0006115_6	b2934//
go_0006124_6	b3153//
go_0006144_6	b1076//b1902//
go_0006145_7	b1094//
go_0006146_8	b3396//b3041//
go_0006148_9	b4222//
go_0006149_9	b1809//
go_0006150_9	b2479//
go_0006152_7	b4557//b2574//b2180//b1653//b1704//
go_0006154_6	b2341//
go_0006161_9	b2169//
go_0006163_6	b2874//
go_0006164_7	b4383//b4399//b1481//b3823//
go_0006166_6	b3558//
go_0006168_7	b4222//b1073//
go_0006171_9	b2151//
go_0006172_9	b2512//
go_0006177_9	b3163//
go_0006178_7	b2818//
go_0006183_9	b1096//
go_0006189_10	b3832//b4174//
go_0006203_8	b2154//b2703//
go_0006206_6	b2266//b3133//b0828//b3793//
go_0006207_8	b0852//b1435//b0376//b3395//b3882//
go_0006208_7	b0585//b4255//b4195//b0333//b2961//b2867//b4086//b3832//
go_0006209_6	b3457//
go_0006210_8	b3367//
go_0006212_6	b4394//b2326//b4109//b3396//b0554//b3019//b2869//b3824//b4018//b0466//b0440//
go_0006217_9	b4151//
go_0006218_9	b2103//
go_0006220_6	b4476//
go_0006221_7	b4179//b2169//b0232//b1374//
go_0006222_9	b3460//
go_0006225_9	b1863//
go_0006226_9	b0053//b0532//
go_0006227_9	b2678//
go_0006231_9	b2313//
go_0006233_9	b1534//
go_0006235_9	b2009//
go_0006241_9	b1897//
go_0006259_5	b2107//b4465//b2573//b3960//b0998//b3080//b2686//
go_0006260_6	b2674//b0299//b4483//b2048//b4382//b2840//b1584//b3652//b0040//b2202//b3556//b0329//b2095//
go_0006261_7	b2669//b4231//b4062//b0262//b4064//b1873//b0627//b1808//b0281//b1410//
go_0006265_6	b3650//b0918//b1293//b2022//b2994//
go_0006266_6	b3424//b2185//b2801//
go_0006267_5	b4063//
go_0006268_9	b1279//b0325//b2491//
go_0006269_6	b2714//
go_0006270_6	b2154//b1599//b0927//b1902//b1897//
go_0006271_7	b3083//b2436//b3574//
go_0006274_6	b3094//
go_0006275_7	b1221//
go_0006276_3	b1444//b4116//b4378//b2292//b4313//b3740//
go_0006281_6	b3250//b0768//b0997//b0653//b1176//b2207//b1076//b4005//b3563//b1743//b2415//b3804//b3212//b1081//b1327//b2037//b1072//b0958//b2755//b2389//b4246//b1370//b0781//b1203//b2336//
go_0006283_8	b1848//
go_0006284_7	b2175//b2960//b1856//b1281//b4300//b1801//
go_0006285_6	b2334//b2295//b2078//b4220//
go_0006288_8	b0972//b2500//
go_0006289_7	b3881//
go_0006298_7	b4075//b1463//b3226//b2542//b1433//b3019//b3084//b4249//b2335//b1719//
go_0006301_7	b1394//
go_0006302_7	b1564//b4092//b2383//b2526//b3823//b1809//b2901//b2578//b2711//
go_0006307_8	b2891//b0623//b2996//b3430//b0156//
go_0006308_6	b4117//b0025//b0064//b1981//b4083//b3933//b4123//b3615//b2574//b0993//b4208//
go_0006310_6	b2503//b3522//b1391//b2707//b1258//b1227//b3365//b3519//b0782//b1247//b1514//b0593//b3895//b3600//b0790//b0419//b2665//b0421//b0074//b3149//b2938//b0956//b0557//b0397//b4317//b3203//b1926//
go_0006313_4	b4415//b0675//b0226//b2965//b1711//b1378//b0156//
go_0006351_6	b3010//b0900//b3024//b3181//b0313//b3295//b0775//b4081//b4267//b0452//b2752//b2616//b3224//b4300//b2231//b0556//b4035//b3393//b4237//b4172//b2161//b2516//b1601//b1778//b2476//b3794//b2954//b3080//b2939//b1469//b0783//b0796//b3063//b0740//b2810//b0093//b3279//b1380//b0894//b1932//b3375//b2995//b2981//b2182//b3115//b3181//b2134//b0928//b0886//b3628//b1939//b3838//b1897//b2015//b4005//b1818//b2992//b2610//b2542//b0601//b0657//b3118//b2470//b0697//b3953//b1822//b0846//b0036//b1613//b2199//b2347//b0661//b4262//b0276//b3580//b1448//b4464//b2297//b0661//b2511//b0084//b1035//b4265//b0912//b3684//b1890//b0346//b3414//b2023//b3691//b2576//b3685//b2195//b1711//b0904//b0072//b3287//b2964//b0086//b1441//b1601//b2782//b1167//b0570//b3105//b2465//b3152//b0045//b1021//b0545//b0080//b1140//b2330//b2497//b2215//b2077//b0007//b2224//b4064//
go_0006352_7	b0294//b1805//b0041//
go_0006353_7	b2929//b2320//
go_0006354_7	b4300//b4075//
go_0006355_7	b0809//b4365//b1047//b2340//b0007//b2262//b0367//b3708//b3600//b1342//b4301//b4384//b0487//b3465//b0920//b2262//b3717//b3838//b0084//b1122//b0095//b0026//b0634//b0160//b3671//b1226//b0830//b0304//b3945//b4705//b0752//b3300//b3412//b2312//b0438//b0904//b0699//b2710//b1394//b2575//b1799//b1132//b2676//b2922//b1991//b1482//b3305//b4171//b2630//b2578//b0838//b0184//b0836//b1034//b0677//b3429//bioP//b0999//b0590//b2435//b2841//b3110//b0938//b0303//b2385//b0692//b2972//b1203//b3831//b3540//b0839//b1330//b3811//b2111//b3231//b1620//b4351//b4039//b2098//b3438//b1091//b2498//b4166//b2148//b0300//b3704//b1988//b3666//b2779//b2808//b1646//b4114//b4351//b1472//b3451//b0574//b4302//b1189//b2742//b4255//b0169//b0844//hxpA//b0162//b3063//b3317//b1180//b2438//b2922//b2093//b0200//b2615//b4084//b1199//b1973//b4063//b4352//
go_0006357_8	b0839//
go_0006364_9	b0585//b3281//b2136//b0158//b4237//
go_0006378_8	b4367//b4035//
go_0006396_7	b0827//b3672//b2164//b0616//b0446//
go_0006397_8	b1522//b3307//
go_0006399_8	b1113//b3292//
go_0006400_7	b1801//b4004//b4260//b3396//b3251//
go_0006401_6	b0948//b3705//b3480//b0957//b1850//b0070//b3095//b3458//
go_0006402_7	b4170//b4554//b3769//b2913//b1133//hiuH//b0857//b2092//b3010//b3744//b2428//
go_0006412_6	b3883//b3729//b0419//b1563//b0479//b4041//b1987//b0847//b1600//b3375//b0312//b1478//b3686//b0995//b1801//b4079//b3062//b3730//b4119//b3891//b4484//b0912//b4065//b2748//b1854//b1127//b4175//b2507//b3295//b4019//b0213//b2682//b1597//b2414//b3361//b2480//b2020//b4316//b0086//b4201//b0178//b0630//b2540//b0902//b1636//b3210//b2379//b1579//b2406//
go_0006413_4	b0551//b0116//
go_0006414_6	b1873//b1714//b1599//b1104//b2734//
go_0006415_7	b0546//b4074//b0419//b0974//b2914//b3887//
go_0006417_7	b1189//b3390//b0840//b4097//b0441//
go_0006418_7	b2093//b0179//b3888//b3222//b2792//b0811//ftp//b0938//b1323//b2477//b2659//b3630//
go_0006419_8	b3147//
go_0006420_8	b2733//
go_0006421_8	b1970//
go_0006422_8	b3129//
go_0006423_8	b1570//
go_0006424_8	b4225//b1563//
go_0006425_8	b1131//
go_0006427_8	b2989//
go_0006428_8	b3127//
go_0006429_8	b3574//
go_0006430_8	b3581//b2595//
go_0006431_8	b1508//
go_0006432_8	b2819//b2330//
go_0006433_8	b2183//
go_0006434_8	b0102//
go_0006435_8	b1682//
go_0006436_8	b4471//
go_0006437_8	b2320//
go_0006438_8	b3138//
go_0006448_8	b2057//
go_0006450_4	b4565//b3282//b3399//b1245//b2665//b3882//b0312//
go_0006457_3	b0657//b3252//b4666//b0583//b0053//b4476//b3643//b2666//b0675//b4323//b1040//b1237//b0860//b2553//b4340//b0180//b2560//b4131//b3364//b3438//
go_0006458_4	b2019//
go_0006464_6	b1034//b1619//b3811//b2053//b2742//b3912//b2689//b4179//b3771//b2659//b2995//b3554//
go_0006465_6	b0610//b3321//b2561//
go_0006468_7	b3219//b3308//b2207//b2476//topAI//b3363//b0553//b2486//b0215//b1227//
go_0006470_7	b1998//b2096//b3271//b2949//b3258//b2224//b0305//b1656//b1472//b1619//b2392//b4065//b2551//
go_0006473_8	b2838//b3679//b2038//b4356//b3415//
go_0006474_6	b1449//b4241//b1829//b3465//b0829//
go_0006476_8	b1497//
go_0006479_5	b1090//b3793//b2161//b3842//b2907//b0611//
go_0006486_5	b1205//
go_0006490_5	b0214//
go_0006508_5	b1260//b0945//b1654//b1066//b4221//b3193//b4207//b3345//b2699//b2998//b3894//b1290//b2703//b3665//b2560//b1590//b2236//b3318//b3024//b3114//b1290//b3541//b3701//b2945//b3152//b2515//b2553//b2422//b2529//b4171//b1860//b2392//b1194//b1781//b0233//b3725//b0131//b3754//b0368//b3845//b0907//b2630//b1856//b3893//
go_0006515_7	b1205//b1472//b0478//b1826//
go_0006517_6	b2241//b3715//b1101//b1544//
go_0006518_5	hxpB//b4042//
go_0006523_8	b3410//b3177//
go_0006524_8	b1098//
go_0006526_8	b1704//b1692//b3884//b1312//b3357//b2557//b4187//
go_0006527_8	b3634//b1683//b2774//b3172//b0098//
go_0006529_7	b2339//b1360//
go_0006530_7	b2687//b3568//
go_0006531_7	b1237//
go_0006532_8	b0260//b1282//
go_0006535_8	b0325//b0074//b1775//
go_0006537_8	b3567//b2937//b2525//b1615//b4073//b0936//b1363//
go_0006538_8	b2027//b1651//
go_0006541_7	b3497//b3653//b2806//b0610//b2289//
go_0006542_8	b3669//b4290//
go_0006543_8	b3295//b1039//b3303//b3676//
go_0006545_6	b2019//
go_0006546_6	b1587//b3475//
go_0006554_8	b0032//b3630//
go_0006556_5	b3406//
go_0006559_6	b1285//b2802//
go_0006561_6	b1761//b0281//
go_0006563_7	b2233//
go_0006564_8	b3294//b3671//b1013//b1489//
go_0006565_8	b2174//b2689//b3672//b2435//b1955//
go_0006566_7	b4130//b3296//
go_0006567_8	b1334//b2105//b0300//b3522//b1472//b2943//b2845//b4324//
go_0006569_7	b2689//
go_0006571_7	b0575//b2438//
go_0006593_7	b2269//
go_0006598_8	b2545//b2839//b3509//
go_0006605_6	b3816//b1200//
go_0006612_6	b3668//
go_0006614_8	b3291//
go_0006616_7	b0287//b4025//b2483//
go_0006629_4	b1347//b4159//b1291//b2870//b4302//
go_0006631_5	b1111//b0004//b4288//b2727//b0220//
go_0006633_6	b4194//b2327//b2517//b1981//b3909//b0237//b0233//b1729//b4290//b0009//b1202//b0763//b0855//
go_0006635_6	b1970//b3793//b2865//b4166//b3779//b0140//b3062//b0101//b2421//b4371//b3567//b2301//b1951//
go_0006636_7	b2756//
go_0006637_5	b4171//b0025//b2777//b3447//
go_0006646_7	b4129//
go_0006650_6	b3017//
go_0006654_7	b3256//
go_0006655_7	b4465//b0565//
go_0006725_4	b0775//
go_0006729_6	b3991//b2515//
go_0006730_4	b0813//b2132//b3783//
go_0006734_9	b2268//
go_0006740_4	b3438//b4015//
go_0006741_9	b1872//
go_0006742_8	b0022//
go_0006744_7	b0533//b0185//b0045//b3234//b0152//b2209//b1580//b0003//b4085//b3849//b2883//b0768//b1206//
go_0006749_5	b2811//b1034//b0637//
go_0006750_6	b1872//b0808//
go_0006751_6	b3244//b2822//
go_0006757_5	b0175//
go_0006760_5	b4474//
go_0006761_7	b0221//
go_0006771_5	b4258//
go_0006772_6	b1939//b3389//
go_0006777_5	b2061//b2458//b2739//b2935//b1114//b0936//b3478//b1091//
go_0006779_6	b2476//b1552//b0724//b3519//b1433//b3605//
go_0006780_7	b1588//
go_0006782_7	b0862//b2064//b3706//b2989//
go_0006783_5	b3959//b1010//b1697//b0242//b0518//b2603//b1133//b3668//
