#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b3193//b2242//b0141//b1508//
go_0000025_7	b1925//
go_0000027_7	b2451//b2194//b1719//b1951//b3064//b2196//b0207//b1756//b1468//srkA//b0754//b2136//b0120//
go_0000028_7	b0228//b4109//b2253//b3637//b1440//b2922//b0042//b3645//b3144//
go_0000032_8	b1854//
go_0000041_8	b3615//
go_0000050_5	b1710//b2792//b0863//b3916//b3800//b4288//b4309//
go_0000053_5	b2009//
go_0000096_5	b2708//
go_0000101_6	b0466//
go_0000103_5	b1473//b3297//
go_0000105_6	b4240//b1045//b1404//b4665//b2347//b1194//b2933//b0139//
go_0000160_5	b3935//b0960//b4602//b1761//b3954//b1808//b3648//b4237//b1780//b2429//b3358//b4388//b4267//b3824//b1069//b4388//b0337//b0621//b0103//b3574//b2709//b1505//b3737//b2106//b2699//b0516//b0649//b0473//b3628//b3195//b3945//b1290//b0962//b2538//b0733//b0340//b1387//b1799//b3754//b1246//b4372//b1992//
go_0000162_7	b0738//b1850//b2640//b3629//b1930//b1590//b4401//b1392//b4146//
go_0000270_7	b2252//b0714//b1953//b1132//b4117//b0586//b3478//b1180//b2840//b1887//b2976//b0466//
go_0000271_6	b2162//b0161//b1252//b0879//b1174//
go_0000302_5	b1080//b2235//
go_0000303_6	b3691//b2108//
go_0000305_5	msrP//
go_0000372_11	b0090//
go_0000413_9	b0269//b4318//b0831//b0599//b0802//b2086//b2755//b3396//
go_0000453_8	b4039//b1163//b3431//b3345//b0030//
go_0000455_9	b4305//b3676//b3049//b1637//b1105//b3582//b2047//
go_0000462_11	b1805//b2486//
go_0000470_10	b4170//
go_0000478_9	b4682//
go_0000716_7	b0937//
go_0000724_8	b3237//
go_0000725_7	b1680//b1413//b2883//b1294//b4020//
go_0000726_7	b3498//
go_0000731_7	b0261//b0535//b0314//b3076//
go_0000737_7	b3620//
go_0000738_7	b0238//b0299//b3429//
go_0000746_4	b2551//
go_0000820_7	b0920//
go_0000902_5	b0445//
go_0000910_4	b1042//b3401//b2417//
go_0000917_6	b2924//b1497//b2358//b2180//b3641//
go_0000918_6	b0854//b3881//b2794//b2067//
go_0000920_3	b0437//b4075//b0120//b4079//b4477//
go_0000921_6	b1866//
go_0000967_10	b0430//b4159//b3496//
go_0001101_4	b3891//b0066//b1575//b1435//b3474//
go_0001121_7	b3199//b0893//
go_0001123_8	b0771//
go_0001124_8	b0957//
go_0001407_7	b2310//b3737//b4539//b1263//
go_0001510_5	b0632//b1037//b3032//b2537//
go_0001514_8	b2374//
go_0001522_7	b4474//b3651//b3083//b2559//
go_0001558_5	b1215//b3880//
go_0001561_6	b0300//
go_0001676_6	b3633//
go_0001680_11	b2330//
go_0001682_11	b4479//
go_0001731_7	b0175//
go_0001762_6	b0835//
go_0001887_4	b4077//b3262//
go_0001896_5	b2740//b3084//b2365//b2303//
go_0002047_6	b0436//b3567//
go_0002097_8	b2009//
go_0002098_9	b4367//b4352//b1427//b2024//b2416//b4249//b1344//
go_0002099_9	b0189//b4225//
go_0002100_9	b2935//
go_0002101_9	b0797//
go_0002128_7	b2236//b4327//
go_0002131_9	b0404//
go_0002132_9	b0661//
go_0002136_10	b3087//
go_0002143_9	b3363//b3235//b0942//b3622//b0470//b1603//
go_0002181_7	b2548//b0854//
go_0002184_8	b0870//
go_0002188_6	b3733//
go_0002192_8	b3687//
go_0002937_9	b0592//
go_0002938_8	b2380//
go_0002939_7	b3343//
go_0002943_8	b3240//
go_0002949_8	b1481//b4174//b3163//b2927//
go_0003333_7	b4355//b3172//b2517//b2819//b1472//b2041//b0657//b3017//b2287//b3961//b1415//b4019//b1614//b3845//b2702//b1951//b0298//
go_0005975_4	b1514//b4196//b3441//b0182//b3906//b2026//b2665//b0996//b0785//b2182//b0596//b2533//b2937//b3627//b1180//b2038//b2754//b4025//b0092//b2964//b3190//
go_0005976_5	b0524//
go_0005977_6	b4054//
