#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1421//b4255//b2518//b2277//
go_0000025_7	b2278//
go_0000027_7	b3287//b3889//b1944//b4032//b1024//hexR//b0963//b1339//b3350//b3426//b2429//b1926//b1734//
go_0000028_7	b4129//b0931//b3438//b1735//b4154//b3311//b4190//b3455//b1978//
go_0000032_8	b3180//
go_0000041_8	b0325//
go_0000050_5	b2094//b4393//b0576//b4453//b2474//b4471//b0813//
go_0000053_5	b2678//
go_0000096_5	b3210//
go_0000101_6	b3358//
go_0000103_5	b2333//b0979//
go_0000105_6	b2494//b1120//b2129//b3413//b4018//b1987//b0782//b3167//
go_0000160_5	b3037//b0839//b4377//b3540//b0270//b2840//b0844//b3572//b0698//b4041//b3738//glsB//b0730//b4586//b2717//b2838//b1410//b2616//b2212//b4453//b2019//b1176//b1245//b1289//b2026//b3631//b0545//b1799//b0445//b3510//b2252//b0854//b1745//b1579//b2893//b0959//b1104//b0603//b0624//b3910//b0863//b2224//
go_0000162_7	b1821//b4239//b1286//b3734//b0424//b0329//b2757//b0612//b0589//
go_0000270_7	b3169//b1133//b0577//b3363//b4320//b0459//b1525//b2508//b2874//b0287//b0942//b3034//
go_0000271_6	b1200//b3393//b3893//b2706//b0104//
go_0000302_5	b1084//b3258//
go_0000303_6	b1048//b2782//
go_0000305_5	b4078//
go_0000372_11	b3670//
go_0000413_9	b2306//b3883//msrQ//b2840//b0693//b2409//b3143//b0590//
go_0000453_8	b2803//b0635//b3221//b1681//b3082//
go_0000455_9	b1814//b2673//b4667//b0995//b2777//b3911//b3786//
go_0000462_11	b0628//b3895//
go_0000470_10	b0835//
go_0000478_9	b1831//
go_0000716_7	b0623//
go_0000724_8	b1276//
go_0000725_7	b1976//b3193//b0770//b0305//b3442//
go_0000726_7	b0604//
go_0000731_7	b1117//b2843//b2277//b2422//
go_0000737_7	b1924//
go_0000738_7	b1206//b2174//b3983//
go_0000746_4	b2789//
go_0000820_7	b2005//
go_0000902_5	b3891//
go_0000910_4	b0727//b3693//b0242//
go_0000917_6	b1166//b3017//b0863//b3641//b0597//
go_0000918_6	b3559//b0196//b0403//b0695//
go_0000920_3	b0403//b2893//b2193//b0124//b2788//
go_0000921_6	b2290//
go_0000967_10	b3521//b0770//b0783//
go_0001101_4	b0681//b1939//b1497//b3672//b1884//
go_0001121_7	b1886//b2976//
go_0001123_8	b2576//
go_0001124_8	b0233//
go_0001407_7	b0064//b3416//b1864//b0337//
go_0001510_5	b1759//b2125//b2784//b2266//
go_0001514_8	b3498//
go_0001522_7	b3199//b2442//b2606//b2552//
go_0001558_5	b2113//b2929//
go_0001561_6	b3897//
go_0001676_6	b3481//
go_0001680_11	b0878//
go_0001682_11	b2026//
go_0001731_7	b1186//
go_0001762_6	b1863//
go_0001887_4	b0484//b3845//
go_0001896_5	b2829//b2027//b2111//b3631//
go_0002047_6	b4613//b2802//
go_0002097_8	b4050//
go_0002098_9	b3244//b4024//b2582//b0081//b2743//b2874//b4153//
go_0002099_9	b4550//b2258//
go_0002100_9	b4029//
go_0002101_9	b3961//
go_0002128_7	b1650//b4288//
go_0002131_9	b2952//
go_0002132_9	b1593//
go_0002136_10	b3094//
go_0002143_9	b0962//b3011//b2061//b3516//b0826//b2425//
go_0002181_7	b2924//b0685//
go_0002184_8	b0436//
go_0002188_6	b3520//
go_0002192_8	b3647//
go_0002937_9	b0874//
go_0002938_8	b0900//
go_0002939_7	b0196//
go_0002943_8	b4353//
