#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b0717//b1014//b2052//b1639//
go_0000025_7	b1162//
go_0000027_7	b0789//b3050//b0790//b0918//b0724//b0636//b0406//b3008//b1842//b1998//b3882//b3621//b2914//
go_0000028_7	b0751//b2268//yeeL//b2206//b0450//b1743//b0572//b3115//b1122//
go_0000032_8	b1014//
go_0000041_8	b2198//
go_0000050_5	b2261//b1739//b4243//b0831//b1639//b3967//b4082//
go_0000053_5	b3260//
go_0000096_5	b2501//
go_0000101_6	b2207//
go_0000103_5	b1054//b2669//
go_0000105_6	b4208//b4099//b4162//b4476//b4141//b0517//b3707//b2341//
go_0000160_5	b3265//b3622//b2532//b0078//b1544//b4237//b2837//b2811//b0060//b1891//b3073//b3040//b1128//b0661//b2165//b2574//b2952//b3408//b2458//rhmD//b3181//b3520//b4354//b0170//b0022//b0511//b1185//b1077//b1991//b3522//b4029//b3877//b4300//b1748//b3973//b1074//b2631//b1488//b4207//b0831//b0386//b1421//
go_0000162_7	b1895//b1432//b2207//b3501//b0026//b0911//b3919//b1592//b1902//
go_0000270_7	b0878//b0427//b1823//mtnN//b3129//b0737//b1612//b4138//b2706//hprR//b4316//b4130//
go_0000271_6	b0550//b3637//b0041//b1014//b2702//
go_0000302_5	b1959//b3724//
go_0000303_6	b3256//b3179//
go_0000305_5	b0545//
go_0000372_11	topAI//
go_0000413_9	b1864//b3735//b2604//b3510//b3722//b2048//b1290//b3800//
go_0000453_8	b1200//b0762//b3237//b3800//b0196//
go_0000455_9	b3249//b2733//b0281//b0414//b2509//b2258//b3035//
go_0000462_11	b3565//glsA//
go_0000470_10	b2731//
go_0000478_9	b0607//
go_0000716_7	b1854//
go_0000724_8	b2245//
go_0000725_7	b0967//b0156//b3452//b1324//b1069//
go_0000726_7	b1612//
go_0000731_7	b3805//b4073//b1477//b0967//
go_0000737_7	b2179//
go_0000738_7	b2138//b4177//b1337//
go_0000746_4	b2947//
go_0000820_7	b2904//
go_0000902_5	b3912//
go_0000910_4	b3919//b1870//b4365//
go_0000917_6	b1114//b0225//b2704//b2838//b3889//
go_0000918_6	b3395//b2165//b4046//b2362//
go_0000920_3	b3134//b0260//b3177//b2666//b1201//
go_0000921_6	b4289//
go_0000967_10	b2871//b1554//b2943//
go_0001101_4	b0194//b2392//b2062//b3737//b1238//
go_0001121_7	b0877//b4081//
go_0001123_8	b4144//
go_0001124_8	b2458//
go_0001407_7	b2757//b3092//b3731//b1260//
go_0001510_5	b3544//b4702//b2530//b1317//
go_0001514_8	b1088//
go_0001522_7	b2760//b4062//b1162//b3578//
go_0001558_5	b0260//gpr//
go_0001561_6	b1302//
go_0001676_6	b2904//
go_0001680_11	rpnB//
go_0001682_11	b2901//
go_0001731_7	b1905//
go_0001762_6	insI4//
go_0001887_4	b0724//b2945//
go_0001896_5	b0997//b2989//b0428//b4020//
go_0002047_6	b3824//b0405//
go_0002097_8	b3661//
go_0002098_9	b0446//b4149//b3061//b2727//b3226//b1021//b0440//
go_0002099_9	b2469//b0397//
go_0002100_9	yjgX//
go_0002101_9	b0211//
go_0002128_7	b2570//b2532//
go_0002131_9	b1131//
go_0002132_9	b0196//
go_0002136_10	b0597//
go_0002143_9	b2792//b3637//b3784//b3237//b4267//b1597//
go_0002181_7	b3781//b2981//
go_0002184_8	b0539//
go_0002188_6	b0228//
go_0002192_8	b1136//
go_0002937_9	b3849//
go_0002938_8	b0024//
go_0002939_7	b2291//
go_0002943_8	b1857//
go_0002949_8	b0426//b1047//b3009//b1649//
go_0003333_7	b3155//b2544//b0927//b2500//b1188//b3461//b3624//b2888//b4112//b0846//b1227//b1079//b2760//b4350//b0158//b4306//b2829//
go_0005975_4	b1388//b2310//b0260//b2373//b0554//b2682//b2049//b1734//b4133//b0486//b1852//b4147//b1415//b3438//b0819//b0220//b2914//b3703//b3710//b4207//b0323//
go_0005976_5	b2726//
go_0005977_6	b2706//
go_0005978_7	b3844//b4154//b3765//b1378//
go_0005980_7	b3070//b1961//b2980//
go_0005986_7	b1186//
go_0005990_7	b0823//b3540//
go_0005992_7	b3984//b2682//
go_0005993_7	b3162//b2677//b1120//
go_0005995_7	b2206//
go_0005998_7	b3117//
go_0006000_6	b4313//
go_0006001_7	b1174//b2558//
go_0006002_5	b3906//b4128//b1693//
go_0006006_6	b4085//b3392//b1944//b3173//b0024//b4586//b2893//b3688//
go_0006007_7	b3857//b0599//
go_0006011_5	b2767//
go_0006012_6	b2831//b1535//
go_0006013_6	b0766//
go_0006014_6	b2500//
go_0006015_7	b3416//b1814//
go_0006020_5	b2195//
go_0006044_7	b4034//
