#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1533//b3318//b4153//b1112//
go_0000025_7	b0767//
go_0000027_7	b2515//b3986//b0452//b4039//b2208//b2817//b4388//b3633//b3934//b2209//b3022//b2219//b1205//
go_0000028_7	b1073//b1334//b1521//b0184//b1379//b2758//b3775//b0240//b1951//
go_0000032_8	b2724//
go_0000041_8	b1998//
go_0000050_5	b2060//b1985//b1296//b1053//b3137//b2203//b0819//
go_0000053_5	b1069//
go_0000096_5	b3597//
go_0000101_6	b4464//
go_0000103_5	b1864//b2261//
go_0000105_6	b3882//rpnD//b1392//b4074//b0349//b3442//b1554//b3073//
go_0000160_5	b4138//b2545//b3668//b2382//b1939//b2600//b3910//b2706//b1182//b0635//b2976//b2702//b3290//b0226//b1884//b0174//b1973//b3998//b2570//b2284//b2743//b1378//b0683//b0470//b4267//b2781//b3915//b3247//b0803//b0094//b2743//b2712//b3168//b2399//b0121//b3301//b1981//b3279//b2664//b1022//b2175//b2027//
go_0000162_7	b2354//b0699//b3288//b2628//b3152//b0121//b1921//b3307//b0860//
go_0000270_7	b1392//b0026//b1135//b0348//b2664//b3929//b3358//b3091//b3452//b0789//b3635//b1276//
go_0000271_6	b1314//b3634//b1492//b4025//b2888//
go_0000302_5	b2327//b2515//
go_0000303_6	b1992//b2745//
go_0000305_5	b1535//
go_0000372_11	b3243//
go_0000413_9	b1696//b3932//b3606//b0367//b0842//b1920//b2208//b2669//
go_0000453_8	b2990//b0535//b0242//b4520//b3616//
go_0000455_9	b3685//b3901//b3401//b0476//b1362//b3665//b3187//
go_0000462_11	b2930//b2491//
go_0000470_10	b0484//
go_0000478_9	b1360//
go_0000716_7	b1538//
go_0000724_8	b2675//
go_0000725_7	b0973//b1682//b2289//b1122//b0925//
go_0000726_7	b3842//
go_0000731_7	b2369//b3895//b3290//b4321//
go_0000737_7	b1745//
go_0000738_7	b0861//b2616//b1127//
go_0000746_4	b2552//
go_0000820_7	b1552//
go_0000902_5	b2365//
go_0000910_4	b1174//b4355//b0857//
go_0000917_6	b0614//b2365//b4353//b1054//b2670//
go_0000918_6	b2734//b0591//b1060//b1312//
go_0000920_3	b2184//b1861//b0088//b0341//b1590//
go_0000921_6	b1174//
go_0000967_10	b1737//b1876//b1007//
go_0001101_4	b1881//b4080//b2215//b0090//b3542//
go_0001121_7	b4362//b2770//
go_0001123_8	b4419//
go_0001124_8	b3892//
go_0001407_7	b2835//b1478//b0777//b0798//
go_0001510_5	b4225//b1715//b3563//b2733//
go_0001514_8	b3597//
go_0001522_7	b0870//b4687//b0990//b0822//
go_0001558_5	b0345//b3017//
go_0001561_6	b2616//
go_0001676_6	b3556//
go_0001680_11	b3998//
go_0001682_11	b2992//
go_0001731_7	b2820//
go_0001762_6	b3779//
go_0001887_4	b0087//b3094//
go_0001896_5	b3029//b0428//b3243//b2201//
go_0002047_6	b3137//b4371//
go_0002097_8	b1814//
go_0002098_9	b1435//b0983//b1409//b1463//b2231//b1104//b1410//
go_0002099_9	b4078//b2520//
go_0002100_9	b2989//
go_0002101_9	b1912//
go_0002128_7	b3437//b1066//
go_0002131_9	b2148//
go_0002132_9	b1468//
go_0002136_10	b0783//
go_0002143_9	b0675//b1253//b2076//b0026//b1905//b1970//
go_0002181_7	b4000//b2311//
go_0002184_8	b0628//
go_0002188_6	b0167//
go_0002192_8	b2609//
go_0002937_9	b0451//
