#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b4046//b3173//b1682//b4000//
go_0000025_7	b1061//
go_0000027_7	b3985//b1653//b3148//b2718//b3604//b1209//b3196//b1323//b0452//b4374//b2597//b3869//b2411//
go_0000028_7	b2091//b0025//b0742//b2517//b1998//b3819//b1473//b2799//b4059//
go_0000032_8	b0106//
go_0000041_8	b4011//
go_0000050_5	b1967//b2942//b3623//b2930//b3623//b0215//b1264//
go_0000053_5	b3010//
go_0000096_5	b0811//
go_0000101_6	b1832//
go_0000103_5	b0437//b3465//
go_0000105_6	b1392//b2935//b2812//b0350//b0805//b2634//b1260//b1807//
go_0000160_5	b3017//b0189//b0601//b2077//b1136//b3292//b0564//b3697//b0006//b1286//b0019//b0264//hprR//b0276//b1463//b4319//b4393//b1058//b0517//b1902//b4076//b1118//b3210//b0881//b2069//b1863//b0189//b0583//b1900//b0687//b1812//b1924//b2515//b2780//b3115//b2213//b3291//b1976//b3905//b2536//b2242//b1307//
go_0000162_7	b3405//b0732//b4305//b4664//b2565//b0316//b4082//b2417//b0065//
go_0000270_7	b0401//b2996//b0261//b1723//b1133//b1507//b3361//b2752//b3982//b1844//b0616//b0074//
go_0000271_6	b1579//b3980//b1264//b0882//b1333//
go_0000302_5	b3326//b1646//
go_0000303_6	b4380//b2029//
go_0000305_5	b0002//
go_0000372_11	b4476//
go_0000413_9	b1651//b3244//b1117//b4231//b4019//b2149//b3954//b3930//
go_0000453_8	b1247//b2962//b3230//b0315//b1840//
go_0000455_9	b3301//b3288//b2669//b2241//b1808//b0213//b3312//
go_0000462_11	b1798//b1370//
go_0000470_10	b3201//
go_0000478_9	b4267//
go_0000716_7	b3863//
go_0000724_8	b2717//
go_0000725_7	b1633//b3772//b3876//b0792//b0158//
go_0000726_7	b0857//
