#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b0847//b2474//b1387//b1347//
go_0000025_7	b1660//
go_0000027_7	b0155//b0333//b1507//b3522//b0438//b3228//b0734//b1686//b1450//b1693//b2349//b0822//b1277//
go_0000028_7	b1728//b2556//b1469//b4222//b1711//b3893//b1735//b2276//b3738//
go_0000032_8	b1694//
go_0000041_8	b0751//
go_0000050_5	b0303//b3119//b3973//b1540//b1252//b0873//b4132//
go_0000053_5	b2042//
go_0000096_5	b0612//
go_0000101_6	b0388//
go_0000103_5	b3455//b2086//
go_0000105_6	b0874//b0221//b2206//b3028//b1438//b2183//b0844//b4375//
go_0000160_5	b2992//b2640//b2811//b1688//b3574//b0151//b4476//b1544//b2079//b1764//b3249//b3247//b3972//b2416//b2683//b2302//b3401//b3807//b1244//b0281//b3829//b2545//b2835//b4119//b2350//b0348//b3135//b1238//b2954//b0649//b0461//b0115//b3929//b3829//b0099//b2079//b0161//b2791//b0759//b4180//b3693//b0270//
go_0000162_7	b2387//b0867//b0953//b2993//b0709//b0006//b2303//b0915//b1048//
go_0000270_7	b0929//b1499//b1618//b3433//b1533//b2530//b0832//b0604//b2946//b2892//b2481//b1410//
go_0000271_6	b3712//b4052//b1389//b4075//b4321//
go_0000302_5	b3026//b4249//
go_0000303_6	b2103//b0723//
go_0000305_5	b1743//
go_0000372_11	b3838//
go_0000413_9	b0492//b1204//b1110//b0173//b0859//b4467//b4179//b3228//
go_0000453_8	b2334//b0007//b0817//b3928//b3408//
go_0000455_9	b4238//b4214//b0072//b3210//b1412//b0437//b0778//
go_0000462_11	b0576//b1312//
go_0000470_10	b2038//
go_0000478_9	b4099//
go_0000716_7	b0014//
go_0000724_8	b4093//
go_0000725_7	b3399//b3845//b0874//b0478//b2421//
go_0000726_7	b0461//
go_0000731_7	b2323//b4513//b1395//b1759//
go_0000737_7	b3306//
go_0000738_7	b0578//b3612//b2579//
go_0000746_4	b2889//
go_0000820_7	b2008//
go_0000902_5	b4291//
go_0000910_4	b1175//b1729//b3376//
go_0000917_6	b3041//b3305//b1178//b0240//b4304//
go_0000918_6	b2726//b3502//b2005//b0633//
go_0000920_3	b1021//b2906//b3904//b2350//b4237//
go_0000921_6	b3769//
go_0000967_10	b0154//b1286//glsB//
go_0001101_4	b3288//b1944//b2711//b0678//b4265//
go_0001121_7	b2914//b1861//
go_0001123_8	b3909//
go_0001124_8	b0095//
go_0001407_7	b0397//b2104//b3351//b1932//
go_0001510_5	b2202//b0090//b4380//b2206//
go_0001514_8	b1438//
go_0001522_7	b4190//b3754//b4365//b3138//
go_0001558_5	insI3//b1422//
go_0001561_6	b1902//
go_0001676_6	b1772//
go_0001680_11	b0810//
go_0001682_11	b2710//
go_0001731_7	b4305//
go_0001762_6	b3727//
go_0001887_4	b1887//b3162//
go_0001896_5	b2520//b4372//b3613//b1895//
go_0002047_6	b0730//b0212//
go_0002097_8	b2282//
go_0002098_9	b3412//b3812//b1575//b2843//b3493//b3594//b0025//
go_0002099_9	b1042//b2938//
go_0002100_9	b2198//
go_0002101_9	b1280//
