#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1100//b1128//b0348//b3241//
go_0000025_7	b3583//
go_0000027_7	b2570//b3130//b4251//b2399//hxpB//b0009//b3910//b4260//b1265//b0860//b2412//b1279//b1618//
go_0000028_7	b1022//b2104//b2362//b2113//b1681//b0685//b1411//b2688//b3714//
go_0000032_8	b3247//
go_0000041_8	b2930//
go_0000050_5	b1299//b4305//b3554//b3401//b2092//b1116//b3849//
go_0000053_5	b0173//
go_0000096_5	b2599//
go_0000101_6	b3119//
go_0000103_5	b2758//b3117//
go_0000105_6	b3933//b4132//b2379//b3753//b4174//b2707//b3199//b3132//
go_0000160_5	b0138//b2980//b1141//b3993//b2381//b3095//b0530//b0346//b3648//b4203//b3392//b3671//b0593//b0954//b2952//b3834//b1103//b2008//b1800//b4142//b1007//b3391//b2295//b3765//b0375//b3060//b1317//b3680//b3447//b4050//b4022//b0097//b3366//b4207//b2707//b1774//b1487//b2451//b0061//b2604//b2100//b3462//
go_0000162_7	b0509//b3164//b3642//b4484//b3213//b0144//b0688//b1427//b1506//
go_0000270_7	b0035//b2744//b3321//b3805//b2733//b2758//b3529//b3022//b0170//b3774//b0241//b0577//
go_0000271_6	b1749//b1104//b0641//b3458//b0555//
go_0000302_5	b2552//b2540//
go_0000303_6	b3688//b3351//
go_0000305_5	b0637//
go_0000372_11	b0578//
go_0000413_9	b0312//b0024//b3734//b3894//b0129//b4201//b0176//b1798//
go_0000453_8	insI4//b1919//b0199//b3067//b3866//
go_0000455_9	b1550//b4168//b3993//b0431//b3720//b3789//b1743//
go_0000462_11	b3199//b0956//
go_0000470_10	b4106//
go_0000478_9	b0435//
go_0000716_7	b1900//
go_0000724_8	b3476//
go_0000725_7	b0546//b4027//b3128//b4261//b0212//
go_0000726_7	b0757//
go_0000731_7	b2577//b1863//b1620//b2797//
go_0000737_7	b1204//
go_0000738_7	b2441//b1992//b2506//
