#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b0740//b0675//b1756//b4128//
go_0000025_7	b2086//
go_0000027_7	b3926//b2563//b0809//b4213//b2683//b0650//b1380//b0543//b0506//b3786//b1998//b0846//b2048//
go_0000028_7	b0573//b1257//b0071//b3732//b2313//b2960//b0254//b1263//b0679//
go_0000032_8	b2838//
go_0000041_8	b3252//
go_0000050_5	b2409//b0941//b1410//b1960//b2676//b3131//b4309//
go_0000053_5	b0553//
go_0000096_5	b2004//
go_0000101_6	b0911//
go_0000103_5	b0828//b0644//
go_0000105_6	b3845//b2212//b0767//b1743//b0750//b2328//b3068//b4363//
go_0000160_5	b1238//b3953//b2022//b2428//b0331//b1544//b0168//b3805//b3228//b3785//b2537//b3087//b4421//b0208//b3667//b0627//b1592//b2493//b1580//b4114//b1550//b0033//b2729//b3973//hprS//b2710//b2429//b1120//b1635//b1349//b3193//rpnB//b0551//b2709//b1053//b3917//b1564//b0862//b0623//b3789//b1688//b3735//
go_0000162_7	b1713//b0655//b1634//b3229//b0781//b3863//b2844//b3785//b1257//
go_0000270_7	b1250//b3529//b3961//b1300//b2196//b4124//b1499//b3326//b1859//b0115//b1857//b2079//
go_0000271_6	b0846//b1166//b3657//b3637//b3408//
go_0000302_5	b1749//b3345//
go_0000303_6	b0659//b3980//
go_0000305_5	b3080//
go_0000372_11	b2282//
go_0000413_9	b2883//b3128//b0099//b1075//b0401//b1206//b3357//b4291//
go_0000453_8	b0589//b3884//b0535//b3952//b0924//
go_0000455_9	b4014//b2592//b3931//b4668//b4363//b3897//b2041//
go_0000462_11	b2755//b3546//
go_0000470_10	b0756//
go_0000478_9	b2533//
go_0000716_7	b3163//
go_0000724_8	b1379//
go_0000725_7	b1812//b3480//b2165//b2699//b3255//
go_0000726_7	b0864//
go_0000731_7	b1092//b1265//b0577//b2100//
go_0000737_7	b0931//
go_0000738_7	b1536//b3601//b0714//
go_0000746_4	b2712//
go_0000820_7	b1290//
go_0000902_5	b3604//
go_0000910_4	b2601//b1482//b2040//
go_0000917_6	b2011//b1857//b2797//b4011//b4031//
go_0000918_6	b3902//b0908//b2728//b1694//
go_0000920_3	b4115//b1264//b0635//b2699//b0439//
go_0000921_6	b1507//
go_0000967_10	b2038//b4026//b2669//
go_0001101_4	b4255//b1856//b0036//b4602//b4162//
go_0001121_7	b3134//b2756//
go_0001123_8	b1313//
go_0001124_8	b0195//
go_0001407_7	b2368//b0732//b0733//b3168//
go_0001510_5	b1812//b0511//b1081//b0061//
go_0001514_8	b1575//
go_0001522_7	b1188//b0932//b1235//b1978//
go_0001558_5	b4358//b0168//
go_0001561_6	b1570//
go_0001676_6	b4174//
go_0001680_11	b1522//
go_0001682_11	b1956//
go_0001731_7	b0185//
go_0001762_6	b3624//
go_0001887_4	b2565//b0024//
go_0001896_5	b4501//b1088//b1450//b3572//
go_0002047_6	b3203//b2519//
go_0002097_8	b0680//
go_0002098_9	b3010//rpnB//b4506//insI1//b3114//b3304//b4024//
go_0002099_9	b0115//b0112//
go_0002100_9	b4242//
go_0002101_9	b0388//
go_0002128_7	b3146//b1014//
go_0002131_9	b2382//
go_0002132_9	b0197//
go_0002136_10	b2368//
go_0002143_9	b1198//b4290//b4618//b0757//b2536//b0178//
go_0002181_7	b3072//b4132//
go_0002184_8	b1991//
go_0002188_6	b1554//
go_0002192_8	b0959//
go_0002937_9	b1702//
go_0002938_8	b1600//
go_0002939_7	b1652//
go_0002943_8	b0681//
go_0002949_8	b1895//b2386//b0750//b0584//
go_0003333_7	b0841//b0940//b3251//b1525//b0060//b0698//b0304//b0312//b3429//b3736//b4036//b0798//b2365//b0823//b3498//b2934//b3743//
go_0005975_4	b1709//b1387//b2041//b4311//b2735//b0410//b0428//b0756//b1570//b0007//b0902//b1636//b3491//b4298//rpnC//b3268//b4239//b2939//b2022//b3351//b0411//
go_0005976_5	b1985//
go_0005977_6	b2091//
go_0005978_7	b3712//b2508//b1953//b0861//
go_0005980_7	b3697//b1955//b1054//
go_0005986_7	b3715//
go_0005990_7	b1292//b2799//
go_0005992_7	b2479//b1694//
go_0005993_7	b1076//b2818//b2840//
go_0005995_7	b0732//
go_0005998_7	b1584//
go_0006000_6	b1111//
go_0006001_7	b2261//b1081//
go_0006002_5	b2024//b3310//b4189//
go_0006006_6	b3990//b2167//b0444//b0931//b3684//b1215//b2069//b2253//
go_0006007_7	b2904//b0366//
go_0006011_5	b2098//
go_0006012_6	b4235//msrQ//
go_0006013_6	b3281//
go_0006014_6	b1404//
go_0006015_7	b0401//b2703//
go_0006020_5	b2218//
go_0006044_7	b3189//
go_0006046_8	b2992//b0167//b1089//b2037//
go_0006047_5	b0902//b3905//
go_0006048_6	b4175//b1563//b2393//b3392//b2211//b1080//
go_0006053_8	b0487//
go_0006062_8	b1921//
go_0006071_6	b1724//b3849//b4613//
go_0006072_6	b4301//
