#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b0136//b4084//b1879//b0936//
go_0000025_7	b3170//
go_0000027_7	b1879//b4335//b4358//b3046//b0110//b3825//b1224//b4111//b4031//b0584//b2329//b0096//glsB//
go_0000028_7	b4016//b2379//b2682//b0341//b4192//b2600//b0333//b0546//b0036//
go_0000032_8	b4119//
go_0000041_8	b1107//
go_0000050_5	b0074//b1731//b4481//b3676//b1111//b2329//b0862//
go_0000053_5	b3197//
go_0000096_5	b2374//
go_0000101_6	b3918//
go_0000103_5	b0357//hxpA//
go_0000105_6	b0138//b3528//b2183//b1469//b2201//b2477//b3652//b1890//
go_0000160_5	b2507//b0659//b4398//b3908//b3433//b1130//b1107//b1602//b4335//b0925//b0307//b0649//b4269//b1264//b2364//b0895//b1677//b0347//b0158//b3982//b2579//b2480//b0794//b1010//b1712//b1878//b1186//b0723//b3520//b0739//b4097//b3416//b4159//b1633//b2061//b4304//b2594//b0802//b3403//b2664//b1071//b0215//
go_0000162_7	b3838//b4112//b2806//b0557//b3464//b2380//b0085//b0231//b0555//
go_0000270_7	b2474//b2912//b3368//b0077//b3070//b0798//b3719//b3347//b4375//b0480//b2686//b1785//
go_0000271_6	b4014//b1101//b1004//b3343//b1197//
go_0000302_5	qorA//b2920//
go_0000303_6	b0622//b0006//
go_0000305_5	b4192//
go_0000372_11	b3927//
go_0000413_9	b0653//b4245//b3583//b1176//b2253//b4080//b1873//b0784//
go_0000453_8	b3652//b2159//b0276//b0191//b1917//
go_0000455_9	b2539//b2526//b2981//b0176//b2563//b4075//b2532//
go_0000462_11	b0757//b1871//
go_0000470_10	b3357//
go_0000478_9	b4222//
go_0000716_7	b1040//
go_0000724_8	b3547//
go_0000725_7	b1135//b2421//b0284//b3394//b1175//
go_0000726_7	b3230//
go_0000731_7	b3925//b1735//b3229//b3476//
go_0000737_7	b0957//
go_0000738_7	b2891//b0981//b4252//
go_0000746_4	b3577//
go_0000820_7	b1579//
go_0000902_5	b0990//
go_0000910_4	b0870//b0159//b0452//
go_0000917_6	b1522//b3928//b1362//b3423//b0446//
go_0000918_6	b3869//b2914//b0929//b2537//
go_0000920_3	b1821//b2796//b2339//b0628//b1209//
go_0000921_6	b3609//
go_0000967_10	b3778//b3972//b1650//
go_0001101_4	b0602//b4355//b0595//b3303//b3037//
go_0001121_7	b2242//b3558//
go_0001123_8	b1959//
go_0001124_8	b0383//
go_0001407_7	b3594//b3863//b2500//b1012//
go_0001510_5	b1584//b3197//b3601//b1719//
go_0001514_8	b3554//
go_0001522_7	b0973//b1091//b0763//b1800//
go_0001558_5	b0591//b3790//
go_0001561_6	hprR//
go_0001676_6	b1644//
go_0001680_11	b4464//
go_0001682_11	b1682//
go_0001731_7	b3189//
go_0001762_6	b3481//
go_0001887_4	b1429//b0431//
go_0001896_5	b2532//b0081//b3583//b3432//
go_0002047_6	b3029//b1809//
go_0002097_8	b1160//
go_0002098_9	b3175//b2890//b4033//b0138//b0299//b0014//b0686//
go_0002099_9	b4479//b2947//
go_0002100_9	b3137//
go_0002101_9	b0860//
go_0002128_7	b2811//b2224//
go_0002131_9	b1432//
go_0002132_9	b0925//
go_0002136_10	b2168//
go_0002143_9	b1098//b1333//b2324//b3520//b2514//b3957//
go_0002181_7	b3819//b0381//
go_0002184_8	b1902//
go_0002188_6	b1430//
go_0002192_8	b1520//
go_0002937_9	b2556//
go_0002938_8	b1279//
go_0002939_7	b0793//
go_0002943_8	b3666//
go_0002949_8	b4468//b3512//b2182//b0144//
go_0003333_7	b1522//b4391//b3907//b2761//b2327//b2147//b3347//b2785//b2912//b1819//b3422//b2354//b1863//b1953//b4116//b0215//b3438//
go_0005975_4	selU//b3308//b2282//b0812//b3130//b3327//b1790//b2518//b3787//b1297//b2739//b3745//b3288//b2897//b0465//b3707//b3510//b3433//b1349//b1692//b3141//
go_0005976_5	b0979//
go_0005977_6	b0681//
go_0005978_7	b1300//b4346//b2702//b1058//
go_0005980_7	b2976//b0809//b2020//
go_0005986_7	b0113//
go_0005990_7	b2508//b2811//
go_0005992_7	rpnC//b1533//
go_0005993_7	b0610//b2291//b1192//
go_0005995_7	b1634//
go_0005998_7	b0038//
go_0006000_6	b4099//
go_0006001_7	b4232//b1884//
go_0006002_5	b3260//b2883//b2108//
