#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b3860//b3455//b3375//b1718//
go_0000025_7	b3423//
go_0000027_7	b0032//msrP//b1855//b2494//b4109//b1978//b0862//b0027//b3518//b2062//b0595//b3910//b0555//
go_0000028_7	b2682//b0443//b2430//b3110//b2938//b0751//b3252//b2926//b1022//
go_0000032_8	b1038//
go_0000041_8	b2157//
go_0000050_5	b0106//b0225//insI4//b0348//b2995//b1241//b2867//
go_0000053_5	b1778//
go_0000096_5	b0381//
go_0000101_6	b4337//
go_0000103_5	b3612//b0304//
go_0000105_6	b1186//topAI//b1334//b4359//b3447//b0149//b2405//b2753//
go_0000160_5	b3308//glsA1//b3697//b3161//b2215//b3953//b0027//b4147//b2109//b3786//b0662//b3909//b3682//b1421//b2067//b0068//b0727//b3010//b0437//b3895//b0836//b3363//b4040//b1243//b1511//b0914//b1307//b2224//b4365//b4161//b2961//b0798//b0847//msrQ//b2347//b0409//b0803//b3641//b1198//b0905//b1386//b0299//
go_0000162_7	b0586//b0784//b0610//b3872//b0134//b1427//b3232//b3672//b4197//
go_0000270_7	b3991//b2665//b3457//b1392//b4088//b3412//b0161//b0949//b1799//b2796//b2094//b0323//
go_0000271_6	b1475//b0083//b3018//b2919//b2405//
go_0000302_5	b1521//b3067//
go_0000303_6	b0622//b2376//
go_0000305_5	b4172//
go_0000372_11	b2919//
go_0000413_9	b0740//b0065//b1184//b3782//b2111//b1232//b4178//b3450//
go_0000453_8	b0565//b0839//b0835//b1282//b0783//
go_0000455_9	b3637//b4144//b2674//b0369//b0439//b3662//b1259//
go_0000462_11	b4093//b4039//
go_0000470_10	b0102//
go_0000478_9	b2260//
go_0000716_7	b3053//
go_0000724_8	b4203//
go_0000725_7	b0378//b0636//b0577//b3282//b2323//
go_0000726_7	b0318//
go_0000731_7	b0820//b0299//b0594//b3786//
go_0000737_7	insI1//
go_0000738_7	b0852//b1084//b0867//
go_0000746_4	b1515//
go_0000820_7	b4467//
go_0000902_5	b0357//
go_0000910_4	b0844//b3963//b2149//
go_0000917_6	b0731//b3597//b0516//b1926//b0628//
go_0000918_6	b2960//b0301//b3266//b1961//
go_0000920_3	b0112//b3412//b2199//b0959//topAI//
go_0000921_6	b0113//
go_0000967_10	b0873//b0504//b2752//
go_0001101_4	b0010//b1831//b3953//b1855//b3775//
go_0001121_7	b3654//b1998//
go_0001123_8	b0452//
go_0001124_8	b2545//
go_0001407_7	b0198//b3885//b2196//b2710//
go_0001510_5	b0111//b1256//b2407//b3462//
go_0001514_8	b1719//
go_0001522_7	b1129//b1313//b0400//b3130//
go_0001558_5	b0356//b0484//
go_0001561_6	insI1//
go_0001676_6	b0823//
go_0001680_11	b1642//
go_0001682_11	b0733//
go_0001731_7	b3934//
go_0001762_6	b2282//
go_0001887_4	b4088//b2606//
go_0001896_5	b3475//b0697//b4565//b2526//
go_0002047_6	b3744//b3316//
go_0002097_8	b0446//
go_0002098_9	b0262//b3022//b0459//b3117//b0778//b3793//b0939//
go_0002099_9	b2964//b1698//
go_0002100_9	b3784//
go_0002101_9	b2175//
go_0002128_7	b3789//b0817//
go_0002131_9	b2690//
go_0002132_9	b0198//
go_0002136_10	b3736//
go_0002143_9	b2954//b1698//b0860//b3180//b0822//b0106//
go_0002181_7	b0303//b1289//
go_0002184_8	b4020//
go_0002188_6	b1638//
go_0002192_8	b3625//
go_0002937_9	b3470//
go_0002938_8	b3524//
go_0002939_7	b1695//
go_0002943_8	b2201//
go_0002949_8	b0178//b3438//b2765//b1384//
go_0003333_7	b2365//b0149//b3934//b3431//b0737//b3686//b0093//b2581//b4365//b1872//b2962//b1920//b4386//b1564//b1430//b0490//b4513//
go_0005975_4	b2094//b3457//b0272//b1088//b1743//b0041//b3296//b3880//b3087//b2910//b0996//b1290//b1694//b3664//b4554//b3363//b0472//b1961//b1748//b3261//b3034//
go_0005976_5	b2606//
go_0005977_6	b1769//
go_0005978_7	b0870//b1038//b2114//b2423//
go_0005980_7	b0305//b0134//b3782//
go_0005986_7	b0822//
go_0005990_7	b2615//b3673//
go_0005992_7	b1564//b2578//
go_0005993_7	b1187//b0260//b1393//
go_0005995_7	b3344//
go_0005998_7	b3134//
go_0006000_6	b0620//
go_0006001_7	b4042//b2607//
go_0006002_5	b0553//b3368//b3732//
go_0006006_6	b2938//b0123//b4024//b3148//b0934//b1223//b0215//rpnA//
go_0006007_7	b0436//b4299//
go_0006011_5	b0003//
go_0006012_6	b1042//b3899//
go_0006013_6	b2262//
go_0006014_6	b3872//
go_0006015_7	b2762//b3300//
go_0006020_5	b3494//
go_0006044_7	b1976//
go_0006046_8	b0024//b3035//b0759//b0231//
go_0006047_5	b2506//b3547//
go_0006048_6	b4154//b3640//b1609//glsA1//b2091//b1902//
go_0006053_8	b1178//
go_0006062_8	b4371//
go_0006071_6	b2743//b4046//b2594//
go_0006072_6	b2216//
go_0006082_4	b4168//b0782//
go_0006083_6	b3703//b0902//b4428//
go_0006086_8	b3961//
go_0006090_8	b0422//b0708//b2167//b2894//
go_0006094_7	b0173//b2718//b2976//b3133//b0770//b0368//b3878//b2606//b0528//b2312//
go_0006096_6	b1264//b4301//b0686//b4366//b4082//b3161//b3290//b3932//b0004//b0546//b1590//b3253//b0377//b2611//b0437//b2614//b2993//b4304//
go_0006097_5	b2627//b0781//b3608//b2150//b2537//
go_0006098_6	b2149//b2347//b0566//b3673//b0133//
