#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2924//b2912//b1392//b0856//
go_0000025_7	b3491//
go_0000027_7	b1576//b2904//b0776//b0942//b2231//b0856//b4528//b3006//b1841//b1833//b2330//b1513//b0401//
go_0000028_7	b2599//b2303//b0273//b3199//b3089//b2963//b2524//b3549//b3647//
go_0000032_8	b0323//
go_0000041_8	b3932//
go_0000050_5	b3096//b1506//b0621//b2098//b0714//b1815//b0576//
go_0000053_5	b4040//
go_0000096_5	b2703//
go_0000101_6	b3250//
go_0000103_5	b0642//b1874//
go_0000105_6	b2890//b1114//b3071//b3130//b0125//b3718//b2262//b2774//
go_0000160_5	selU//b1775//b2738//b1799//b1841//b2037//b2922//b0328//b4106//b0256//b1891//b1661//b3219//b1855//b1866//b4376//b0300//b2725//b1413//b1818//b2554//b3733//b3026//b3172//b2315//b1218//b0318//b3255//b0045//b3227//b3881//b0197//b0790//b3736//b3265//b0698//b2620//b3404//b1317//b4354//b1649//b3910//
go_0000162_7	b1955//b3353//b3491//b0589//b1927//b0757//b4375//b0166//b3463//
go_0000270_7	b1518//b3237//b1850//b1314//b1819//b3156//b3807//b0085//b2389//b1077//b3155//b0996//
go_0000271_6	b2782//b0613//b2683//b2679//b4668//
go_0000302_5	b2261//b1988//
go_0000303_6	b3870//b0261//
go_0000305_5	b0779//
go_0000372_11	b1175//
go_0000413_9	b0578//b2563//b2161//b4146//b1482//b1786//b0348//b0793//
go_0000453_8	b2688//b1805//b1774//b2350//b3232//
go_0000455_9	b1763//b1438//b2709//b2546//b3407//b0943//b0226//
go_0000462_11	b0892//b4113//
go_0000470_10	b3816//
go_0000478_9	b3454//
go_0000716_7	b1100//
go_0000724_8	b0639//
go_0000725_7	b0074//b3221//b1886//b2017//b3751//
go_0000726_7	b0182//
go_0000731_7	b3878//b0199//b0133//b3892//
go_0000737_7	b1348//
go_0000738_7	b3021//b3470//b0177//
go_0000746_4	b3962//
go_0000820_7	b2662//
go_0000902_5	b0622//
go_0000910_4	b1111//b4340//b3464//
go_0000917_6	b1053//b3268//b4079//b1819//b3941//
go_0000918_6	b2328//b1823//b4520//b0902//
go_0000920_3	b2679//b0528//b0641//b0890//b3204//
go_0000921_6	b0555//
go_0000967_10	b3066//b3910//b4252//
go_0001101_4	b2493//b0406//b1703//b2570//b3616//
go_0001121_7	b3463//b3021//
