#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b3843//b0572//b3558//b3453//
go_0000025_7	b3133//
go_0000027_7	b3591//b0759//b0934//b4371//b1716//b3571//b2517//b3294//b1194//b2727//b1262//b3932//b4040//
go_0000028_7	b2326//b3084//b0460//b4065//b4637//b3192//b3833//b3775//b2870//
go_0000032_8	b3960//
go_0000041_8	b0159//
go_0000050_5	b3626//b2564//b1473//b0852//b1286//b3460//b0210//
go_0000053_5	b3056//
go_0000096_5	b2528//
go_0000101_6	b1829//
go_0000103_5	b1477//b0591//
go_0000105_6	selU//b2662//b0094//b0758//b2324//b3885//b2203//b0300//
go_0000160_5	b0110//b1521//b3769//b4029//b4374//b0914//b0191//b0979//b0311//b0344//b0956//b3843//b1069//b2918//b3415//b3907//b1034//b3114//b4361//b2751//b2546//b3788//b2531//b0481//b0160//b2933//b0245//b1215//b3907//b3165//b1749//b0284//b2980//b0531//b1215//b2339//b2905//b2604//b0238//b1579//b4087//b4111//
go_0000162_7	b1123//b2338//b1113//b3654//b2554//b1227//b3161//b2532//b0686//
go_0000270_7	b3198//b1967//b2296//b0598//b1613//b1554//b3670//b3256//b2729//b0688//b0796//b4220//
go_0000271_6	b1388//b1463//b3521//b1384//b1912//
go_0000302_5	b0775//b3173//
go_0000303_6	b0479//b3025//
go_0000305_5	b4339//
go_0000372_11	b1104//
go_0000413_9	b4544//b3496//rpnA//b2687//b2258//b1545//b2608//b2987//
go_0000453_8	b2478//b1004//b4665//b3082//b3447//
go_0000455_9	b1703//b3863//b0185//b0480//b0967//b2724//b3604//
go_0000462_11	b4359//b4064//
go_0000470_10	b3701//
go_0000478_9	b4043//
go_0000716_7	b3690//
go_0000724_8	b3091//
go_0000725_7	b4214//b0642//b1413//b0714//mltG//
go_0000726_7	b0243//
go_0000731_7	b4192//b0584//b0339//b1221//
go_0000737_7	b2313//
go_0000738_7	b1180//b0674//b3729//
go_0000746_4	b0535//
go_0000820_7	b0679//
go_0000902_5	b1250//
go_0000910_4	b2669//b2785//b3516//
go_0000917_6	b2817//b2411//b2981//b3551//b3134//
go_0000918_6	b3642//b2437//b0300//b4309//
go_0000920_3	b0265//b2882//b3701//b4306//b3241//
go_0000921_6	b0624//
go_0000967_10	b3292//b4252//b2882//
go_0001101_4	b0294//b3376//b0337//b4147//b2415//
go_0001121_7	b2255//b0449//
go_0001123_8	b2897//
go_0001124_8	b3619//
go_0001407_7	b1093//b0333//b2837//b0890//
go_0001510_5	b0903//b1918//b3317//b1410//
go_0001514_8	b3409//
go_0001522_7	b1688//b3876//b0511//b2728//
go_0001558_5	b2382//b2904//
go_0001561_6	b3447//
go_0001676_6	b2784//
go_0001680_11	b1684//
go_0001682_11	b4367//
go_0001731_7	b0517//
go_0001762_6	b0827//
go_0001887_4	b1615//b1891//
go_0001896_5	b3287//b2958//b2374//b2399//
go_0002047_6	b0028//b4554//
go_0002097_8	b0804//
go_0002098_9	b2025//b2898//b1060//b4171//b0653//b3917//b1525//
go_0002099_9	b1433//b1735//
go_0002100_9	b4376//
go_0002101_9	b2026//
go_0002128_7	b0686//b2185//
go_0002131_9	b3565//
go_0002132_9	b1291//
go_0002136_10	b0430//
go_0002143_9	b1427//b0506//b3347//b1387//b3197//b4544//
go_0002181_7	b1883//b1104//
go_0002184_8	b3607//
go_0002188_6	b1615//
go_0002192_8	b1299//
go_0002937_9	b0080//
go_0002938_8	b0081//
go_0002939_7	b1262//
go_0002943_8	b3883//
go_0002949_8	b3986//b1478//b1575//b2741//
go_0003333_7	b3341//b1024//b4054//b1838//b2600//b3424//b0014//b2531//b2659//b2901//xisR//b0577//b2934//b0414//b3008//hprS//b0981//
go_0005975_4	b2206//b0695//b0240//b2663//b3139//b0943//b4120//b3688//b0970//b3719//b3906//b1580//b2750//b3967//b4129//b2350//b2946//b1739//b1501//b3710//b0798//
go_0005976_5	b0177//
go_0005977_6	b0356//
go_0005978_7	b1314//b3912//b4169//b1234//
go_0005980_7	b2818//b3476//b3910//
go_0005986_7	b4092//
go_0005990_7	b1767//b1327//
go_0005992_7	b1126//b4260//
go_0005993_7	b3984//b2733//b1350//
go_0005995_7	b0680//
go_0005998_7	b0889//
go_0006000_6	b4386//
go_0006001_7	b3631//b2340//
go_0006002_5	b1215//b0697//bioD1//
go_0006006_6	b0443//b0514//b4207//b4117//b1496//b1175//b2424//b0652//
go_0006007_7	b3134//b3148//
go_0006011_5	b3032//
go_0006012_6	b1955//b2194//
go_0006013_6	b2541//
go_0006014_6	b4301//
go_0006015_7	b2287//b1279//
go_0006020_5	b2688//
go_0006044_7	b1639//
go_0006046_8	b3997//b0441//b0207//b1790//
go_0006047_5	b2437//b3082//
go_0006048_6	b4392//b3143//b0403//b2746//b0305//b0199//
go_0006053_8	b2361//
go_0006062_8	b3072//
go_0006071_6	b4347//b3178//b3529//
go_0006072_6	b1319//
