#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1530//b2553//b2687//b2960//
go_0000025_7	b1131//
go_0000027_7	b2246//b4309//b0099//b1247//b2715//b3654//b0159//b1073//b3599//b3210//b1610//b3105//b1895//
go_0000028_7	b2971//b4665//b4077//b1037//b1619//b2282//b0167//b1054//b3974//
go_0000032_8	b2248//
go_0000041_8	b3145//
go_0000050_5	b4084//b1779//b0618//b2015//b4367//b1411//b2381//
go_0000053_5	b0138//
go_0000096_5	b0802//
go_0000101_6	b4144//
go_0000103_5	b0377//b4180//
go_0000105_6	b2267//b0001//b0590//b2129//b1791//b4379//b0742//b2753//
go_0000160_5	b2029//b1326//b3227//b0439//b1111//b0074//b2573//b2067//b4173//b0177//b1786//b2175//b0415//b0460//b0565//b0604//b4055//b0129//b3168//b0608//b0574//b0972//b0425//b2587//b2481//b1967//b2616//b4016//b4315//b3753//b1930//b0573//b2945//b0586//b0619//b0090//b3738//b1981//b2711//b0356//b2015//b0198//
go_0000162_7	b3623//b0083//b1925//b3738//b3666//b2224//b3232//b4078//b4074//
go_0000270_7	b3615//b1348//b2243//b4130//b3307//b2665//b4159//b4214//b4025//b0174//b3125//b2106//
go_0000271_6	b4393//b0681//b1698//b3727//b4254//
go_0000302_5	b3197//b0199//
go_0000303_6	b3709//b1329//
go_0000305_5	b4366//
go_0000372_11	b3259//
go_0000413_9	b4222//b2791//b0945//b2947//b3789//b1775//b3125//b1692//
go_0000453_8	b1775//b4125//b1038//b0243//b0770//
go_0000455_9	b2287//b2362//b1505//b1724//b0855//b3893//b0599//
go_0000462_11	b1042//b2026//
go_0000470_10	b2888//
go_0000478_9	b4070//
go_0000716_7	b3524//
go_0000724_8	b4386//
go_0000725_7	b1878//b3268//b2529//b1261//b0895//
go_0000726_7	b4246//
go_0000731_7	b4003//b2079//b2261//b0272//
go_0000737_7	b1288//
go_0000738_7	b3430//b0638//b2882//
go_0000746_4	b0840//
go_0000820_7	b1652//
go_0000902_5	b4149//
go_0000910_4	b3912//b3514//b1300//
go_0000917_6	b3829//b0879//b0097//b2502//b3094//
go_0000918_6	b3210//b1363//b2575//b3882//
go_0000920_3	b4381//b0225//b2151//b0975//b0957//
go_0000921_6	b0007//
go_0000967_10	b0220//b4055//b3034//
go_0001101_4	b1505//b0158//b1540//b3320//b2910//
go_0001121_7	b3553//b0759//
go_0001123_8	b1090//
go_0001124_8	b2987//
go_0001407_7	b1327//b4098//b4042//b2679//
go_0001510_5	b1252//b1780//b1409//b2548//
go_0001514_8	b0131//
go_0001522_7	b2283//b2441//b3358//b2326//
go_0001558_5	b1009//b0641//
go_0001561_6	b3164//
go_0001676_6	b3745//
go_0001680_11	b4041//
go_0001682_11	b1588//
go_0001731_7	b3292//
go_0001762_6	b1215//
go_0001887_4	b2492//b1110//
go_0001896_5	b1040//b0184//b0680//b2128//
go_0002047_6	b1243//b3592//
go_0002097_8	mtnN//
go_0002098_9	b1313//b3204//b4398//b2248//b2105//b2476//b3667//
go_0002099_9	b0764//b2840//
go_0002100_9	b3005//
go_0002101_9	b4039//
go_0002128_7	b3147//b2349//
go_0002131_9	b1645//
go_0002132_9	b1620//
go_0002136_10	b1737//
go_0002143_9	b1069//b1953//b2842//b2578//b2541//b1252//
go_0002181_7	b3478//b3458//
go_0002184_8	b3198//
go_0002188_6	b4136//
go_0002192_8	b4067//
go_0002937_9	b3843//
go_0002938_8	b2451//
go_0002939_7	b0945//
go_0002943_8	b4705//
go_0002949_8	b0799//b2438//b2481//b0876//
go_0003333_7	b3178//b3341//b1764//b2106//b1704//b2754//b1857//b1635//b4323//b0095//b1237//b1175//b3731//b0571//b3669//b0943//b3344//
go_0005975_4	b0276//b1884//b1473//b2892//b2209//b0022//b3642//b1873//b2376//b1145//b4242//b3637//b0111//b3551//b1415//b3486//b1618//b1681//b1411//b3747//b0378//
go_0005976_5	b2133//
go_0005977_6	b1178//
go_0005978_7	b2835//b3583//b0052//b2441//
go_0005980_7	b3715//b3121//b3400//
go_0005986_7	b1059//
go_0005990_7	b1872//b2865//
go_0005992_7	b1297//b0368//
go_0005993_7	b3717//b0242//b2679//
go_0005995_7	b1961//
go_0005998_7	b0473//
go_0006000_6	b3145//
go_0006001_7	b2458//b0839//
go_0006002_5	b2170//b0174//b2937//
go_0006006_6	b2603//b2209//b0435//b4195//b4367//b0443//b1651//b1678//
go_0006007_7	b4172//b1518//
go_0006011_5	b2624//
