#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b4460//b2474//b0045//b2297//
go_0000025_7	b3048//
go_0000027_7	b2844//b3247//b1702//b1886//b0462//b0605//b0778//b2780//b1881//b3265//b1985//b0383//b1112//
go_0000028_7	b3889//b2020//b0349//b2943//b3454//b4170//b2946//b1623//b1433//
go_0000032_8	b0405//
go_0000041_8	b2442//
go_0000050_5	b1118//b3191//b0566//b3224//b2379//b2531//b3493//
go_0000053_5	b2358//
go_0000096_5	b4468//
go_0000101_6	b3204//
go_0000103_5	b0232//b1187//
go_0000105_6	b2552//b2958//b1824//b1855//b0091//b4020//b0572//b2474//
go_0000160_5	b1492//b3261//b4029//b2918//b1545//b2617//b3822//rpnB//b3110//b0481//b0680//b3416//b1167//b2074//b1160//b3831//b4035//b2310//b2581//b0765//b0022//b2696//b3264//b2998//b2926//b2617//b2699//b3794//b2551//b0418//b1330//b3615//b4020//b4025//b4109//b3117//b2407//b1617//b0036//b0893//b3857//b0483//
go_0000162_7	b4034//b4082//b1994//b2971//b2436//b2611//rpnA//b3414//b2027//
go_0000270_7	b3317//b3917//b0042//b3032//b0207//b1918//b1280//b3753//b2517//b0880//b3326//b4106//
go_0000271_6	b4079//b3405//b2821//b3212//b3679//
go_0000302_5	b4665//b2548//
go_0000303_6	b2800//b3432//
go_0000305_5	b4220//
go_0000372_11	b0892//
go_0000413_9	b0975//b1682//b3666//b3867//b0861//b3720//b2892//b0817//
go_0000453_8	b2406//b3147//b0367//b1655//b3563//
go_0000455_9	b0822//b4224//b3196//b4702//b4149//b3708//b3816//
go_0000462_11	b2628//b1595//
go_0000470_10	b4290//
go_0000478_9	b0878//
go_0000716_7	b2993//
go_0000724_8	b2164//
go_0000725_7	b1344//b2514//b0993//b4177//b1116//
go_0000726_7	b0473//
go_0000731_7	b0649//b2819//b1363//b0570//
go_0000737_7	b1544//
go_0000738_7	b2556//b3745//b3998//
go_0000746_4	b3429//
go_0000820_7	b3981//
go_0000902_5	b3408//
go_0000910_4	b3476//b0771//b2252//
go_0000917_6	b0120//b2220//b1352//b0819//b0135//
go_0000918_6	b1738//b2761//b4213//b2682//
go_0000920_3	b3183//b1738//b2835//b1741//b1253//
go_0000921_6	xisR//
go_0000967_10	b0479//b1440//b3534//
go_0001101_4	b0598//b3989//b3294//b2733//b4122//
go_0001121_7	b3567//b2761//
go_0001123_8	b0344//
go_0001124_8	b1096//
go_0001407_7	b3303//b1126//b3393//b0904//
go_0001510_5	b0935//b1507//b3622//b2927//
go_0001514_8	b1489//
