#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2603//b4119//b3872//b0060//
go_0000025_7	b2417//
go_0000027_7	b4269//b1857//b2714//b1122//b2939//b0967//b3368//b1009//b0243//b2796//b2496//b2544//b0449//
go_0000028_7	b1088//b2971//b2157//b0437//b3067//b1973//b0301//b2129//b3924//
go_0000032_8	b2435//
go_0000041_8	b0038//
go_0000050_5	b2981//b0273//b2717//b3221//b4180//b4178//b4557//
go_0000053_5	b3345//
go_0000096_5	b0098//
go_0000101_6	b3884//
go_0000103_5	b2086//b2898//
go_0000105_6	b0912//b0644//b4154//b0409//b1394//b4237//b1824//b3788//
go_0000160_5	b0555//b3082//b1619//b0369//b1073//b0480//qorA//b4116//b1890//b4550//b4351//b1261//b1921//b2745//b1194//b2057//b3601//b1611//b1916//b0315//b4089//b3119//b0709//b2529//b3167//b4146//b1198//b4171//b2912//b4073//b2799//b0043//b3945//b2896//b0535//b2020//b1306//b0378//b4301//b3893//b2808//b3900//
go_0000162_7	b4143//b2095//b1888//b2667//b1210//b4208//b2024//b2134//b3869//
go_0000270_7	b3829//b0807//b1579//b3689//b3702//b0077//b3697//b0623//b1587//b3648//b0727//b3704//
go_0000271_6	b1391//b1409//b2184//b0793//b1552//
go_0000302_5	b2830//b0001//
go_0000303_6	b3778//glsA2//
go_0000305_5	b1600//
go_0000372_11	b0240//
go_0000413_9	b0572//b3616//b2508//yjgX//b3554//b1221//b0692//b0127//
go_0000453_8	b4128//b0486//b3664//b3010//b1222//
go_0000455_9	b3546//b0166//b3139//b3289//b0426//b4254//b2743//
go_0000462_11	b3941//b2143//
go_0000470_10	b3900//
go_0000478_9	b2409//
go_0000716_7	b1194//
go_0000724_8	b1832//
go_0000725_7	b4265//b3391//b1711//b0042//b2780//
go_0000726_7	b0175//
go_0000731_7	b2336//rpnD//b2716//b0084//
go_0000737_7	b1944//
go_0000738_7	b0535//b2892//b4480//
go_0000746_4	b2037//
go_0000820_7	b1703//
go_0000902_5	b3370//
go_0000910_4	b0272//b1636//b0067//
go_0000917_6	b3138//b2032//b2077//b0213//b4078//
go_0000918_6	b2040//b0472//b3124//b0186//
go_0000920_3	b3982//b0661//b4059//b1831//b4520//
go_0000921_6	b2587//
go_0000967_10	b0924//b0650//b1379//
go_0001101_4	b3317//b2199//b0047//b1840//b2369//
go_0001121_7	b0572//b4352//
go_0001123_8	b2539//
go_0001124_8	glsB//
go_0001407_7	b2093//b0688//b2516//b1180//
go_0001510_5	b1563//b2735//b2442//b1587//
go_0001514_8	b2716//
go_0001522_7	b1078//b0179//b0954//b1435//
go_0001558_5	b0941//b3612//
go_0001561_6	b2220//
go_0001676_6	b4069//
go_0001680_11	b0815//
go_0001682_11	b3785//
go_0001731_7	b3955//
go_0001762_6	b3806//
go_0001887_4	b1713//b3392//
go_0001896_5	b1719//b0714//b3942//b0892//
go_0002047_6	b4511//b0662//
go_0002097_8	b3630//
go_0002098_9	b1333//b1040//b1858//b0424//b4266//b3910//b2714//
go_0002099_9	b0009//b3983//
go_0002100_9	b2154//
go_0002101_9	b1162//
go_0002128_7	b0981//b2498//
go_0002131_9	b0239//
go_0002132_9	b3704//
go_0002136_10	b4087//
go_0002143_9	b4172//b1297//b1539//b2921//b3981//b2310//
go_0002181_7	b1176//b4192//
go_0002184_8	b3572//
go_0002188_6	b1508//
go_0002192_8	b2164//
go_0002937_9	b2516//
go_0002938_8	b0879//
go_0002939_7	b1701//
go_0002943_8	b2777//
go_0002949_8	b4381//b0166//b3507//b0693//
