#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b4470//b3144//b4266//b4377//
go_0000025_7	b0708//
go_0000027_7	b2530//b0551//b3479//b3834//b3135//b2754//b1167//b2289//b3249//b4040//b3847//b1119//b0728//
go_0000028_7	b2599//b0681//b4177//b4031//b1914//b4350//b2578//b2364//b3148//
go_0000032_8	b3305//
go_0000041_8	b2197//
go_0000050_5	b2525//b2265//b1602//b1823//b1448//b1658//b3198//
go_0000053_5	b4350//
go_0000096_5	b1888//
go_0000101_6	b0492//
go_0000103_5	b1623//b3012//
go_0000105_6	b3730//b3422//b2302//b2926//b2146//b2560//b2058//b1635//
go_0000160_5	b2991//b0233//b0303//b2551//b2255//b3310//b3588//b3838//b0171//b1348//b1807//b2140//b3461//b1165//b0975//b0333//b0053//b2216//b3806//b1045//b3396//b3389//b2477//b2687//b1008//b2501//b1748//rpnC//b3577//b2559//b3240//b2918//b3384//b3863//b3138//b0686//b1696//b4428//b4180//b3298//b1333//b2318//
go_0000162_7	b2987//rpnC//b4302//b0299//b3566//b3493//b3689//b3581//b0002//
go_0000270_7	b1249//b2929//b2802//b3630//b4315//b2726//b2130//b1389//b0521//b0088//b0149//b1053//
go_0000271_6	b1635//b0979//b3728//b3394//b3823//
go_0000302_5	b4203//b4133//
go_0000303_6	b4528//b3957//
go_0000305_5	b1128//
go_0000372_11	b1176//
go_0000413_9	b3843//b4289//b1139//b0238//b3734//b2759//b3972//b2491//
go_0000453_8	b0014//b0027//b2640//b2022//b4071//
go_0000455_9	b0864//b3161//b4419//b2290//b0080//b3709//b4011//
go_0000462_11	b1300//b3809//
go_0000470_10	b0429//
go_0000478_9	b1410//
go_0000716_7	b3116//
go_0000724_8	b0612//
go_0000725_7	b2901//b3620//b2029//b3501//b0808//
go_0000726_7	b2077//
go_0000731_7	b0863//b3746//b0882//b1220//
go_0000737_7	b2620//
go_0000738_7	b0633//b0473//b0932//
go_0000746_4	b3029//
go_0000820_7	b0046//
go_0000902_5	b2422//
go_0000910_4	b3836//b3118//b3400//
go_0000917_6	b1534//b3612//b0605//b2803//b2201//
go_0000918_6	b1378//b1833//b0948//b3959//
go_0000920_3	b3613//b3303//b0785//b2971//b0586//
go_0000921_6	b4059//
go_0000967_10	b0799//b1872//b1496//
go_0001101_4	b0766//b3562//bioD1//b0084//b1037//
go_0001121_7	b0784//b4305//
go_0001123_8	b2156//
go_0001124_8	b0260//
go_0001407_7	b1370//b2028//b0121//b1895//
go_0001510_5	b2763//b1557//b3942//b3133//
go_0001514_8	b3194//
go_0001522_7	b1393//b0443//b2744//b3626//
go_0001558_5	b2057//b3469//
go_0001561_6	b3680//
go_0001676_6	b3653//
go_0001680_11	b1238//
go_0001682_11	b0191//
go_0001731_7	b3724//
go_0001762_6	b3980//
go_0001887_4	b0405//b3433//
go_0001896_5	b4409//b1344//b0979//b3639//
go_0002047_6	b3997//b0273//
go_0002097_8	b2925//
go_0002098_9	b2155//b3585//b4171//b3061//b0920//b0693//b3624//
go_0002099_9	b1701//b1692//
go_0002100_9	b4335//
