#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2491//b3939//b1711//b1603//
go_0000025_7	b1072//
go_0000027_7	b2925//b0032//b1921//b3651//b3707//b2799//b3281//b2470//b0484//b2306//b3902//b2710//b4144//
go_0000028_7	b2542//b4260//b1129//b0346//b1034//b3061//b2801//b3553//b1269//
go_0000032_8	b3889//
go_0000041_8	b4510//
go_0000050_5	b0867//b4353//b0040//b3203//b3741//b4035//b3727//
go_0000053_5	b2065//
go_0000096_5	b0644//
go_0000101_6	b3956//
go_0000103_5	b3569//b0026//
go_0000105_6	b0873//b2252//b0062//b2388//b3498//b0134//b3955//b2569//
go_0000160_5	b2042//b3619//b0877//b2312//b1613//b0830//b0034//b0399//b0730//b3754//b4291//b0112//b0852//b0508//b1790//b4187//b0240//b0433//b3426//b2133//b2263//b1012//b2603//b3193//b3622//b3319//b1732//b0528//b3673//b1854//b2140//b4485//b2136//b3493//b3030//b2262//b4687//b0794//b0817//b2702//b3591//b1410//
go_0000162_7	b0329//b1094//b3605//b0492//b0474//b2061//b2533//b4401//b3316//
go_0000270_7	b2739//b2576//b3310//b0159//b0892//b1304//b1045//b2428//b0574//b0597//b2686//b1021//
go_0000271_6	b3769//b4224//b1818//b1018//b0550//
go_0000302_5	b4179//b3877//
go_0000303_6	b2418//b3393//
go_0000305_5	b2906//
go_0000372_11	b2842//
go_0000413_9	b2307//b4384//b2497//b1046//b3779//b3363//b2062//b2470//
go_0000453_8	b1388//b4320//b4557//b3833//b2004//
go_0000455_9	b2133//b4557//b2628//b0336//b0681//b3183//b3364//
go_0000462_11	b1211//b1075//
go_0000470_10	b1285//
go_0000478_9	b1430//
go_0000716_7	b0805//
go_0000724_8	b3637//
go_0000725_7	b2676//b2301//b1905//b0397//b2163//
go_0000726_7	b0763//
go_0000731_7	b2243//b3876//b4501//b0437//
go_0000737_7	b3032//
go_0000738_7	b2759//b0431//b4022//
go_0000746_4	b2029//
go_0000820_7	b3860//
go_0000902_5	b2425//
go_0000910_4	b1642//b2128//b2347//
go_0000917_6	b3867//b2392//b0588//b1896//b2603//
go_0000918_6	b2199//b0892//b0067//b0265//
go_0000920_3	b2257//b2103//b4249//b1011//b2329//
go_0000921_6	b1247//
go_0000967_10	b1062//b2871//b1481//
go_0001101_4	b2758//b1167//b1824//b1002//b1440//
go_0001121_7	b0724//b0880//
go_0001123_8	b2669//
go_0001124_8	b3679//
go_0001407_7	b3299//b3118//b2548//b2836//
go_0001510_5	b1127//b3540//b3247//b3717//
go_0001514_8	b0053//
go_0001522_7	b4361//b2264//b4231//b0550//
go_0001558_5	b2418//b0099//
go_0001561_6	b1082//
go_0001676_6	b0546//
go_0001680_11	b3116//
go_0001682_11	b1206//
go_0001731_7	b2313//
go_0001762_6	hprR//
go_0001887_4	b3569//b0936//
go_0001896_5	b2076//b4201//b2523//b2949//
go_0002047_6	b3145//b0686//
go_0002097_8	b2366//
go_0002098_9	b2904//b1337//b2231//b0782//b4035//b0755//b1723//
go_0002099_9	b2312//b2927//
go_0002100_9	b0104//
go_0002101_9	b3582//
go_0002128_7	b0269//b1775//
go_0002131_9	b3074//
go_0002132_9	b0823//
go_0002136_10	b1731//
go_0002143_9	b3115//b1252//b2340//b0311//b0260//b0846//
go_0002181_7	b4352//b2269//
go_0002184_8	b4297//
go_0002188_6	b2786//
go_0002192_8	b1129//
go_0002937_9	b3479//
go_0002938_8	b2567//
go_0002939_7	b2315//
go_0002943_8	b0312//
go_0002949_8	b2971//b2913//b1330//b0084//
go_0003333_7	b1482//b3869//b4399//b3210//b0844//b3347//b4702//b4152//b0592//b1759//b2708//b0300//b0437//b1440//b0710//b0614//b2060//
go_0005975_4	b0315//b3838//b3012//b1189//b2435//b2731//b0487//b2431//b3588//b4532//b0465//b2540//b1856//b3784//b0242//b0296//glsA//b1018//b1286//b0452//b3900//
go_0005976_5	b2531//
go_0005977_6	b0852//
go_0005978_7	b3926//b1066//b2831//b2209//
go_0005980_7	b3082//b4088//b0819//
go_0005986_7	b2136//
go_0005990_7	b0071//b4366//
go_0005992_7	b3216//b0807//
go_0005993_7	b0777//b3341//b0377//
go_0005995_7	b3743//
go_0005998_7	b3613//
go_0006000_6	b3210//
go_0006001_7	b1201//b1243//
go_0006002_5	b0089//b2242//b1782//
go_0006006_6	b2874//b3236//b1223//b0674//b2161//b1905//b2094//b3453//
go_0006007_7	b3244//b3664//
go_0006011_5	b2614//
go_0006012_6	b0197//b3297//
go_0006013_6	b2128//
go_0006014_6	b1636//
go_0006015_7	b2038//b2047//
go_0006020_5	b0213//
go_0006044_7	b3261//
go_0006046_8	b2261//b0718//b3408//b4160//
go_0006047_5	b3812//b2429//
go_0006048_6	b0534//b3138//b1132//b3008//b0876//b3750//
go_0006053_8	b4239//
go_0006062_8	b3770//
go_0006071_6	b2354//b4074//b3451//
go_0006072_6	b3479//
go_0006082_4	b1042//b3188//
go_0006083_6	b3405//b1167//b0785//
go_0006086_8	b2169//
go_0006090_8	b4366//b3590//b3871//b3005//
go_0006094_7	b1116//b0414//b1622//hprS//b3178//b1116//b2682//b1362//b3400//b1050//
go_0006096_6	b3371//b2897//b0367//b4180//b3268//b3029//b2838//b2175//b3517//b3805//b3199//b1075//b1167//b0336//b1313//b0094//b1493//b2411//
go_0006097_5	b3892//b3258//b1336//b0002//b2435//
go_0006098_6	b0233//b3612//b0764//b0162//b1787//
go_0006099_4	b4046//b2759//b0675//b1445//b1174//b2307//b4356//b2582//b1683//b3230//b0054//b1652//b0813//b1712//b1111//b4602//b4371//
go_0006103_5	b2594//
go_0006104_6	b1430//b0808//b2361//
go_0006105_5	b4118//b3179//b3800//b3205//b0467//
go_0006106_8	b1203//
go_0006107_8	b1576//
go_0006108_8	b3669//b2297//b2328//b2314//b0904//
go_0006113_5	b1246//b4321//b1175//b0214//b2566//b0467//b3165//b1956//
go_0006115_6	b2336//
go_0006124_6	b3128//
go_0006144_6	b2740//b4027//
go_0006145_7	b4040//
go_0006146_8	b0041//b0381//
go_0006148_9	b4095//
go_0006149_9	b2335//
go_0006150_9	b3210//
go_0006152_7	b3330//b1487//rpnA//b2945//b0860//
go_0006154_6	b0208//
go_0006161_9	b0447//
go_0006163_6	b0614//
go_0006164_7	b2302//b2818//b2767//b2262//
go_0006166_6	b2746//
go_0006168_7	b2594//b0798//
go_0006171_9	b0239//
go_0006172_9	b1892//
go_0006177_9	b1299//
go_0006178_7	b3746//
go_0006183_9	b2194//
go_0006189_10	b4148//b3562//
go_0006203_8	b0686//b3375//
go_0006206_6	b1260//b1300//b1530//b4260//
go_0006207_8	b2640//b2378//b1538//b0979//b1961//
go_0006208_7	b1805//b3542//b1593//b0583//b4480//b4335//b1993//b1967//
go_0006209_6	b3664//
go_0006210_8	b2553//
go_0006212_6	b3541//b1879//b0006//b3682//b4299//b2582//b3981//b0425//b2952//b0403//b0588//
go_0006217_9	b3138//
go_0006218_9	b0912//
go_0006220_6	b2393//
go_0006221_7	b1781//b2277//b1854//b0954//
go_0006222_9	b3068//
go_0006225_9	b0366//
go_0006226_9	b0484//b1927//
go_0006227_9	b0958//
go_0006231_9	b0835//
go_0006233_9	b1533//
go_0006235_9	b0878//
go_0006241_9	b1724//
go_0006259_5	b0948//b0755//b0270//b3400//b3639//b3543//b4312//
go_0006260_6	b4100//b0438//b3347//b0444//b3071//b4367//b4175//b3243//b2715//b2382//b0127//b4118//b2318//
go_0006261_7	b0343//b0657//b2100//b3164//b1552//b3386//b1734//b4092//b1300//b3516//
go_0006265_6	b2552//b4142//b3633//b4147//b3405//
go_0006266_6	b3494//b1985//b3888//
go_0006267_5	b2327//
go_0006268_9	b0465//b2369//b2810//
go_0006269_6	b3939//
go_0006270_6	b2368//b0065//b2342//b4554//b3717//
go_0006271_7	b2292//b4393//b0692//
go_0006274_6	b4662//
go_0006275_7	b2336//
