#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b1664//b0189//b1120//b3349//
go_0000025_7	b0386//
go_0000027_7	b0408//b1900//b4090//b0804//b2508//b2213//b2942//b3309//b2631//b0435//b3686//b2620//b0281//
go_0000028_7	b4321//b3578//b1222//b1534//b1449//b4028//b3517//b4311//b2411//
go_0000032_8	b2975//
go_0000041_8	b3925//
go_0000050_5	b2997//b4388//b2566//b2599//b3889//b2739//b3931//
go_0000053_5	b1393//
go_0000096_5	b4136//
go_0000101_6	b2841//
go_0000103_5	b2064//b3604//
go_0000105_6	b2756//b3189//b1594//b4092//b2028//b2724//b2724//b2962//
go_0000160_5	b0758//b3909//b2409//b1312//b4120//b3824//b2383//b3011//b1728//b2793//b2791//b3390//b1636//b3474//b1587//b1162//b3133//b4132//b3386//b1516//b1275//b2686//b1235//b1090//b4241//b4380//b3507//b0383//b4096//b1204//b1851//b1575//b2078//b4320//b2497//b2937//b1404//b3297//b1733//b4174//b1292//b2767//
go_0000162_7	b2048//b1294//b3192//b3788//b0608//b1215//b1714//b3181//b0998//
go_0000270_7	b4403//b3813//b2131//b1080//b4510//b2839//b3148//b0097//b2077//b2567//b0134//b2393//
go_0000271_6	b0807//b3330//b4073//b2506//b3006//
go_0000302_5	b0184//b1060//
go_0000303_6	b1227//b3491//
go_0000305_5	b0063//
go_0000372_11	b2218//
go_0000413_9	b0939//b2519//b3197//b0914//b1158//b0714//b1392//b1292//
go_0000453_8	b3262//b1987//b1203//b1271//b3872//
go_0000455_9	b1696//b3816//b0336//b3135//b0921//b0415//b2386//
go_0000462_11	b3406//b1412//
go_0000470_10	b1876//
go_0000478_9	b3825//
go_0000716_7	b1905//
go_0000724_8	b1740//
go_0000725_7	b0008//b0136//b4111//b3081//b2326//
go_0000726_7	b2810//
go_0000731_7	b4118//b0819//b1590//b0937//
go_0000737_7	b0824//
go_0000738_7	b3783//b3577//b3909//
go_0000746_4	b2246//
go_0000820_7	b0098//
go_0000902_5	b4195//
go_0000910_4	b2703//b0517//b2794//
go_0000917_6	b3175//b1829//b1212//b2904//b3982//
