#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b2540//b0603//b3825//b1244//
go_0000025_7	b0106//
go_0000027_7	b4084//b4072//b3653//b2143//b3515//b0465//b3258//b4162//b0857//b1662//b2010//b1748//b2919//
go_0000028_7	b3192//b1633//b3661//b1050//b0446//b2510//b3594//b2802//b0683//
go_0000032_8	b1012//
go_0000041_8	b0526//
go_0000050_5	b2617//b1225//b2755//b2759//b3442//b3741//b1293//
go_0000053_5	b2990//
go_0000096_5	b1263//
go_0000101_6	b3661//
go_0000103_5	b0756//b1241//
go_0000105_6	b1896//b2195//b1790//b0655//b2912//b3453//b2424//b3558//
go_0000160_5	b0813//b4191//b3794//b3941//b4192//b2567//b3619//b2241//b2336//b3367//b1723//b2841//b4335//b0074//b0058//b2789//b1489//b3787//b4300//b4227//b2779//b3807//b0388//b2066//b2256//b1220//b0636//b2032//b1091//b2103//b2409//b3819//b2616//b4350//b0675//b2194//b2882//hexR//b0641//b3881//b0409//b3899//
go_0000162_7	b0138//b1597//b1525//b3612//b2511//b2366//b0431//b0072//b2406//
go_0000270_7	b3927//b0106//b1337//b0099//b0220//b0878//b3500//b0053//b1340//b4485//b4039//b0112//
go_0000271_6	b3252//b2765//b2780//b4178//b3528//
go_0000302_5	b0686//b2903//
go_0000303_6	b1074//b3061//
go_0000305_5	b2283//
go_0000372_11	b0996//
go_0000413_9	b1649//b1827//arcC//b1314//b1959//b2907//b1774//b2326//
go_0000453_8	b0143//b0878//b2136//b1695//b1407//
go_0000455_9	b4202//b2469//b1741//b1492//b0095//b1970//b2219//
go_0000462_11	b0765//b0722//
go_0000470_10	b4043//
go_0000478_9	b2235//
go_0000716_7	b0446//
go_0000724_8	b4240//
go_0000725_7	b3627//b0428//b3183//b0867//b3430//
go_0000726_7	b0417//
go_0000731_7	b2431//b4243//b4539//b0652//
go_0000737_7	b1917//
go_0000738_7	b1434//b2500//b3182//
go_0000746_4	b2992//
go_0000820_7	b0533//
go_0000902_5	b1072//
go_0000910_4	b3056//b1801//b2042//
go_0000917_6	b3666//hxpB//b1579//b2213//b0678//
go_0000918_6	b2919//b0399//glsA2//b4554//
go_0000920_3	b0198//b4365//b3566//b2243//b3929//
go_0000921_6	b0892//
go_0000967_10	b1099//b2990//b3320//
go_0001101_4	b2702//b3967//b2015//b1858//b3867//
go_0001121_7	b0809//b1212//
go_0001123_8	b0051//
go_0001124_8	b3689//
go_0001407_7	b2451//b3752//b1270//b3823//
go_0001510_5	b1313//b4323//b3068//b3491//
go_0001514_8	b2987//
go_0001522_7	b1042//b3705//b4419//b4239//
go_0001558_5	b1113//b4151//
go_0001561_6	b0439//
go_0001676_6	b2673//
go_0001680_11	b4662//
go_0001682_11	b1492//
go_0001731_7	b2248//
go_0001762_6	b2793//
go_0001887_4	b3664//glsA2//
go_0001896_5	b4350//b1098//b0426//b0622//
go_0002047_6	b2365//b0180//
go_0002097_8	b2010//
go_0002098_9	b4322//b0294//b2898//b3298//b1135//b1902//b1474//
go_0002099_9	b2494//b0492//
go_0002100_9	b0509//
go_0002101_9	b0709//
go_0002128_7	b2995//b3166//
go_0002131_9	b0153//
go_0002132_9	b2733//
go_0002136_10	b0110//
go_0002143_9	b2284//b1830//b3357//b1127//b3816//b0438//
go_0002181_7	b1474//b0023//
go_0002184_8	b4239//
go_0002188_6	b2388//
go_0002192_8	b0908//
go_0002937_9	b0685//
go_0002938_8	b0144//
go_0002939_7	b3208//
go_0002943_8	b0438//
go_0002949_8	b2382//b1599//b3743//b0049//
go_0003333_7	b0892//b3659//b3642//b0855//b1766//b1887//b3035//b3600//b3341//b3223//b3958//b1505//b2010//b4027//b1289//b1515//b0811//
go_0005975_4	b0222//b0578//b2038//b0827//insI1//gapC//b3924//b3206//b0069//b3699//b2542//b4170//b1701//b2779//b0792//b2340//b0836//b1323//b2184//b3432//b0307//
go_0005976_5	b0574//
go_0005977_6	b2040//
go_0005978_7	b0158//b1377//b0127//b3889//
go_0005980_7	b0213//b0551//b1441//
go_0005986_7	b4082//
go_0005990_7	b0166//b1223//
go_0005992_7	b2374//b1848//
go_0005993_7	b3299//b4289//b2563//
go_0005995_7	b3317//
go_0005998_7	b0734//
go_0006000_6	b2568//
go_0006001_7	b1767//b3823//
go_0006002_5	b0377//b3518//b2608//
go_0006006_6	b2465//b4245//b4080//b0895//b3143//b0830//b2811//b3740//
go_0006007_7	b0033//b1475//
go_0006011_5	b3928//
go_0006012_6	b3882//b3442//
go_0006013_6	b1197//
go_0006014_6	b0533//
go_0006015_7	rpnC//b0176//
go_0006020_5	b4351//
go_0006044_7	b3591//
go_0006046_8	b1861//b4082//b0935//b4005//
go_0006047_5	b2481//b1334//
go_0006048_6	b3291//b2301//b1897//b1212//b3407//b3367//
go_0006053_8	b0263//
go_0006062_8	b3918//
go_0006071_6	b4202//b3201//b1740//
go_0006072_6	b3717//
go_0006082_4	b3732//b1959//
go_0006083_6	b1602//b4115//b2827//
go_0006086_8	b1200//
go_0006090_8	b0273//b3018//b0084//b3134//
go_0006094_7	b3076//b1759//b4280//b1122//b1303//b2548//b3685//msrQ//b2910//b1238//
go_0006096_6	b1496//b1215//b1960//b4239//b1021//b2040//b0068//b3667//b3882//b1207//b1397//mltG//b4255//b3719//b0041//b2869//b1477//b1059//
go_0006097_5	b2786//b2506//b0435//b0829//b3072//
go_0006098_6	b1897//b1686//b0462//b4398//b4130//
go_0006099_4	b0168//b3063//b1970//b2212//b0954//b2503//b3010//b4304//b3143//b0882//b1623//b2755//b1885//b0401//b1201//b3540//b3568//
go_0006103_5	b3347//
go_0006104_6	b0245//b2993//b0864//
go_0006105_5	b0532//b3892//b2248//b0228//b0895//
go_0006106_8	b1394//
go_0006107_8	b1550//
go_0006108_8	b2157//b2383//b1978//b1450//b1122//
go_0006113_5	b1110//b1448//b2019//b4316//b1822//b3875//b2220//b3370//
go_0006115_6	b0176//
go_0006124_6	b3676//
go_0006144_6	b4415//b1874//
go_0006145_7	b0530//
go_0006146_8	b2688//b2177//
go_0006148_9	b2164//
go_0006149_9	b2537//
go_0006150_9	b1288//
go_0006152_7	b0570//b3447//b3310//b1552//b0069//
go_0006154_6	b2727//
go_0006161_9	b1926//
go_0006163_6	b1838//
go_0006164_7	b3455//b2289//b1763//b0511//
go_0006166_6	b2603//
go_0006168_7	b3813//b4465//
go_0006171_9	b3512//
go_0006172_9	b0591//
go_0006177_9	b0639//
go_0006178_7	b3244//
go_0006183_9	b1827//
go_0006189_10	b0336//b3249//
go_0006203_8	b1158//b0174//
go_0006206_6	b0484//b3351//b0738//b1062//
go_0006207_8	b2327//b0023//b3187//b1163//b2198//
go_0006208_7	b2574//b1096//b0708//b3670//b2518//b1264//b0311//b2385//
go_0006209_6	b1817//
go_0006210_8	b2028//
go_0006212_6	b0803//b3206//b4280//b2157//b0196//b1791//b0024//b0233//b3430//b2519//b4098//
go_0006217_9	b0871//
go_0006218_9	b1488//
go_0006220_6	b0415//
go_0006221_7	b3413//b2019//b3072//b3517//
go_0006222_9	b4197//
go_0006225_9	b3883//
go_0006226_9	b3387//b4421//
go_0006227_9	b3469//
go_0006231_9	b3912//
go_0006233_9	b1812//
go_0006235_9	b1271//
go_0006241_9	b0140//
go_0006259_5	b2483//b0452//b1917//b3784//b4227//b2149//b3142//
go_0006260_6	b4637//b3422//b3153//b1822//b2556//b1550//b2156//b1330//b1444//b0088//b0857//b1920//b3579//
go_0006261_7	b2292//b2701//b2255//b4042//b4224//bioP//b4090//b0173//b3918//b1704//
go_0006265_6	b3399//b3642//b1709//b0043//b2603//
go_0006266_6	b0311//b2144//b1178//
go_0006267_5	b3640//
go_0006268_9	b0270//b0905//b2048//
go_0006269_6	b2758//
go_0006270_6	b3647//b3047//b0102//b3424//b2430//
go_0006271_7	b3201//b4349//b4174//
go_0006274_6	b2252//
go_0006275_7	b3885//
go_0006276_3	b1378//b2738//b4355//b2955//b0521//b0420//
go_0006281_6	b1655//b2374//b0065//b1320//b0803//b3251//b2215//b1535//b1006//b1104//b3996//b3034//b2964//b2794//b0556//b4289//b1723//b1799//b0300//b0969//b4004//b0807//b1123//b0344//b3224//
go_0006283_8	b1260//
go_0006284_7	b3912//b3912//b2715//b3185//b3737//b3464//
go_0006285_6	b1888//b2910//b0507//b0136//
go_0006288_8	b2278//b1513//
go_0006289_7	b0474//
go_0006298_7	b1205//b2380//b1066//b1998//b3919//b0877//b1205//b3011//b1004//b2168//
go_0006301_7	b1053//
go_0006302_7	b2140//b1253//b0437//b3313//b3626//b2592//b1544//b1593//b0417//
go_0006307_8	b0741//b1748//b3926//b3916//b2760//
go_0006308_6	b1855//b3662//b4377//b1922//b3008//b2739//b0212//b2256//b0093//b1489//b1800//
go_0006310_6	bioP//b1481//b3395//b0571//b0211//b2132//b1389//b2802//b0924//b0429//b2201//b1212//b0174//b3515//b3541//b2780//b4471//b3119//b4231//b0759//b3353//b0316//b0492//b4154//b3724//b3641//b2611//
go_0006313_4	b0241//b2683//b0139//b1987//b1135//b2912//b3182//
go_0006351_6	b2291//b2687//b0822//b4148//b1707//b2017//b3089//b2005//b3012//b0921//b0378//b0177//b3433//b0420//b3114//b1614//b0636//b3080//b0058//b3524//b1711//b1570//b0752//b0969//b1049//b3386//b4259//b2417//b4291//b3165//b2811//b4340//b0103//b0262//b3023//b3780//b3648//b3191//b0113//b1857//b3198//b1749//b3412//b1189//b1967//b4026//b3386//b1611//b2538//b0111//b3142//b1257//b2996//b0860//b2617//b0894//b3899//b1606//b3479//b2106//b3688//b0954//b4337//b3068//b1335//b2477//b4146//b1790//b4168//b0750//b1812//b1766//b3967//b0006//b0727//b0378//b3182//b4055//b3509//b1639//b0231//b3155//b2481//b0528//b1186//b1257//yeeL//b4077//b3931//b0465//b1141//b4319//b2370//b1270//b4084//b3640//b0182//b4198//b2294//b3786//b2061//b2748//b3959//b2053//b3714//b0059//b0422//b0931//b0067//b1973//b3197//b2330//b1756//b3012//b3524//b3956//b3269//b0850//b2701//
go_0006352_7	b0723//b1049//b3965//
go_0006353_7	b4471//b2701//
go_0006354_7	b1163//b2526//
go_0006355_7	b0836//b3981//b1160//b2971//b1116//b2819//b2318//b1649//b2178//b4067//b2615//b2929//b1976//b0113//b2368//b1994//b2143//b0741//b1262//b1187//b4076//b4230//b4480//b0803//b1094//b0091//b0850//b1637//b3360//b0812//b3301//b4198//b3623//b1343//b0460//b0644//b4401//b0969//b1080//b3576//b3513//b1054//b0465//b0340//b2763//b2136//b1651//b0827//b1183//b0572//b1885//b4668//b3766//b3319//b2752//b3010//b0438//b3365//b3431//b1661//b4014//b0928//b1978//b3918//b1389//b1034//b1745//b3629//b3630//b0167//b0378//b0827//b0347//b0006//b0343//b2028//b1832//b0511//b3714//b4383//b1756//b1881//b4192//b3080//b0627//b1679//b1313//b3546//b0876//b1594//b2235//b2366//b4260//b2510//b2740//b0937//b3565//b0435//b2486//b2560//b2521//b1101//b2836//b4528//b3390//b0750//b3601//b0405//b3023//b3262//b1622//b0411//b1434//b0921//b0040//b3599//b1729//
go_0006357_8	b2689//
go_0006364_9	b1370//b2837//b0889//b0878//b0175//
go_0006378_8	b1215//b2213//
go_0006396_7	b4046//b2628//b1339//b0377//b2151//
go_0006397_8	b1488//b2240//
go_0006399_8	b3893//b1922//
go_0006400_7	b0948//b1018//b0024//b2491//b0679//
go_0006401_6	b1035//b2630//b3409//b1209//b2465//b0353//b0781//b2601//
go_0006402_7	b3635//b2707//b0154//b0022//b1084//b4309//b3052//b1207//b1819//b2366//b0565//
go_0006412_6	b0047//b3022//b3076//b0963//b0982//b3330//b2234//b2265//b3478//b0138//b3161//b0064//b1851//b0708//b1109//b1506//b0789//b2510//bioD1//b4393//b2501//b0721//b3131//b1890//b4501//b2842//b3212//b4207//b3475//b0316//b1062//b1865//b2742//b0935//b1695//b1343//b3778//b3206//b1799//b2029//b2130//b3631//b2837//b1695//b3659//b3725//b3125//rhmD//b4306//
go_0006413_4	b0765//b1411//
go_0006414_6	b2064//b2906//b1176//b3805//b1054//
go_0006415_7	b3906//b2896//b0723//b3833//b0608//b0098//
go_0006417_7	b2597//b3476//b3601//b3407//b1487//
go_0006418_7	b3225//b3501//b0793//b1111//b1039//b3139//b0303//b3632//b1075//b3359//b0394//b1336//
go_0006419_8	b4550//
go_0006420_8	b3327//
go_0006421_8	b3281//
go_0006422_8	b0595//
go_0006423_8	b4302//
go_0006424_8	b1141//b0469//
go_0006425_8	b1093//
go_0006427_8	b3268//
go_0006428_8	b4317//
go_0006429_8	b4177//
go_0006430_8	b3458//b0566//
go_0006431_8	b1533//
go_0006432_8	b4014//b2664//
go_0006433_8	b3049//
go_0006434_8	b1125//
go_0006435_8	b1025//
