#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:44 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/gos_bnum.txt
go_0000018_7	b0881//b0521//b1162//b1597//
go_0000025_7	b4291//
go_0000027_7	b0900//b1851//b1275//b2413//b3919//b3149//b2670//b3170//b0939//b2026//b3653//b0001//b1860//
go_0000028_7	b1384//b0529//b3659//b3463//b0473//b2338//b0751//b2326//b4687//
go_0000032_8	b2759//
go_0000041_8	b3599//
go_0000050_5	b4478//b2374//b2378//b0315//b4265//b0765//b3034//
go_0000053_5	b2980//
go_0000096_5	b0178//
go_0000101_6	b1223//
go_0000103_5	b2323//b4179//
go_0000105_6	b3687//b3918//b3092//b0823//b4160//b0599//b1866//b2100//
go_0000160_5	b4428//b1822//b4258//b1098//b0003//b1050//b1232//b4478//b4403//b0041//b0531//b1111//b0064//b0852//b0076//b1324//b0333//b4035//b3743//b0639//b4092//b0640//b3037//b2193//b3994//b0566//b2659//b0844//b3993//b3316//b1686//b0610//b2907//b3676//b0106//b1998//b1821//b0031//b0305//b0064//b1084//b1525//
go_0000162_7	b3424//b0091//b3714//b0649//b1844//b2659//b2767//b0438//b0189//
go_0000270_7	b2109//b3622//b2069//b2508//b1650//b3023//b3671//b1120//b3578//b3359//b4392//b0831//
go_0000271_6	b3089//b0447//b2755//b0225//b0177//
go_0000302_5	b4115//b1786//
go_0000303_6	b3643//b1293//
go_0000305_5	b2574//
go_0000372_11	b4664//
go_0000413_9	b2871//b0910//b0763//b3900//yeeL//b2965//b1554//b0221//
go_0000453_8	b3567//b4041//b4189//b2093//b3298//
go_0000455_9	b2679//b2387//b3401//b0072//b0123//b3457//b3470//
go_0000462_11	b4112//b0657//
go_0000470_10	b3878//
go_0000478_9	b3664//
go_0000716_7	b1873//
go_0000724_8	b2037//
go_0000725_7	b0589//b2263//b1370//b4055//b4311//
go_0000726_7	b0085//
go_0000731_7	b1072//b2260//b2735//b2867//
go_0000737_7	b0092//
go_0000738_7	b4484//b0886//b0415//
go_0000746_4	b2423//
go_0000820_7	b1119//
go_0000902_5	b4028//
go_0000910_4	b2365//b2724//b3651//
go_0000917_6	b0072//b0793//b1334//b1347//b1232//
go_0000918_6	b3458//b2523//b4380//b0375//
go_0000920_3	b1759//b0575//b2525//b1686//b1799//
go_0000921_6	b1919//
go_0000967_10	b2318//b1215//b3024//
go_0001101_4	b1337//b3640//b3928//b1101//b2157//
go_0001121_7	b4383//b4460//
go_0001123_8	b4142//
go_0001124_8	b3384//
go_0001407_7	b3893//b1855//b4254//b1084//
go_0001510_5	b4065//b4046//b3955//b1136//
go_0001514_8	b4190//
go_0001522_7	b3514//b3343//b0931//b4513//
go_0001558_5	b4058//b0116//
go_0001561_6	b4097//
go_0001676_6	b1379//
go_0001680_11	b3342//
go_0001682_11	b1444//
go_0001731_7	b1692//
go_0001762_6	b1918//
go_0001887_4	b0179//b2752//
go_0001896_5	b2869//b2962//b2865//b0610//
go_0002047_6	b3875//b1302//
go_0002097_8	b3688//
go_0002098_9	b0085//b3507//mtnN//b1296//b3690//b2379//b0314//
go_0002099_9	b3441//b1025//
go_0002100_9	b2197//
go_0002101_9	b1122//
go_0002128_7	b3996//b2580//
go_0002131_9	b0728//
go_0002132_9	b3433//
go_0002136_10	b3407//
go_0002143_9	b0555//b3608//b4168//b0921//b0178//b3480//
go_0002181_7	b3316//b3343//
go_0002184_8	b0082//
go_0002188_6	b2845//
go_0002192_8	b3326//
go_0002937_9	b0415//
go_0002938_8	b3521//
go_0002939_7	b3829//
go_0002943_8	b1126//
go_0002949_8	b1250//b4214//b2992//b2714//
go_0003333_7	b2946//b3478//b2216//b3048//b3478//b2820//b3181//b0929//b0521//b2750//b0795//b0095//b4168//b2435//b1363//b1180//b1871//
go_0005975_4	b0127//b2553//b0425//b1992//b2364//b2318//b3260//b4029//b2905//b1387//b1723//b1601//b2511//b0194//b1081//b0732//b0398//b0511//b0779//b0103//b3204//
go_0005976_5	b2240//
go_0005977_6	b1337//
go_0005978_7	b1664//b2704//b0641//b1328//
go_0005980_7	b1807//b1053//b3701//
go_0005986_7	b3311//
go_0005990_7	b1853//b1981//
go_0005992_7	b3939//b0171//
go_0005993_7	b3189//b4288//b0425//
go_0005995_7	b4052//
go_0005998_7	b3661//
go_0006000_6	b3926//
go_0006001_7	b0904//b3180//
go_0006002_5	b0710//b2195//b1515//
go_0006006_6	b3465//b0366//b0687//b3501//b3513//b2952//b2106//b3554//
go_0006007_7	b0024//b1218//
go_0006011_5	b0973//
go_0006012_6	b3826//b0597//
go_0006013_6	b3680//
go_0006014_6	b3706//
go_0006015_7	b0550//b1218//
go_0006020_5	b3625//
go_0006044_7	b0857//
go_0006046_8	b1593//b1078//b2563//b4398//
go_0006047_5	b2558//b2195//
go_0006048_6	b1277//b0104//b3621//b0765//b4073//b2368//
go_0006053_8	b0409//
go_0006062_8	b2354//
go_0006071_6	b2992//b3072//b2334//
go_0006072_6	b2162//
go_0006082_4	b0304//b2149//
go_0006083_6	b0343//b0417//b0448//
go_0006086_8	b1118//
go_0006090_8	b3137//b1422//b2503//b1333//
go_0006094_7	b3612//b1895//b1467//b1881//b3581//b3576//b1236//b1817//b1215//b3778//
go_0006096_6	b1563//b1753//b2882//xisR//b2620//b3046//b1823//b0939//b0513//b4613//b0450//b0074//b0937//b0728//b1905//b2075//b0776//b2105//
go_0006097_5	b4122//b1736//b3417//b3973//b4133//
go_0006098_6	b0889//b2203//b2573//b3119//b0052//
go_0006099_4	b0038//bioD2//b2716//b3133//b1552//b1257//b3654//b4032//b3138//b1194//b0422//b1010//b3405//b3925//b1103//b0444//b2921//
go_0006103_5	b1041//
go_0006104_6	b0708//b0915//b0758//
go_0006105_5	b3900//b3147//b0303//b1493//b1399//
go_0006106_8	b1876//
go_0006107_8	b2383//
go_0006108_8	b3175//b1124//b3940//b1197//b1269//
go_0006113_5	b1093//b1205//b0539//b2512//b1158//b0823//qorA//b1913//
go_0006115_6	b3312//
go_0006124_6	b1879//
go_0006144_6	b4377//b3829//
go_0006145_7	b1122//
go_0006146_8	b2571//b0778//
go_0006148_9	b3518//
go_0006149_9	b0978//
go_0006150_9	b4069//
go_0006152_7	b3361//b0602//b2025//b0071//b3005//
go_0006154_6	b0073//
go_0006161_9	b0727//
go_0006163_6	b2418//
go_0006164_7	b0333//b1606//b4076//b2062//
go_0006166_6	b3127//
go_0006168_7	b0726//b4039//
go_0006171_9	b4667//
go_0006172_9	b2418//
go_0006177_9	b1823//
go_0006178_7	b1073//
go_0006183_9	b0895//
go_0006189_10	b2411//b2008//
go_0006203_8	b3989//b2213//
go_0006206_6	b0222//b4085//b3926//b3287//
go_0006207_8	b4093//b0911//b0958//b2750//b1786//
go_0006208_7	b4668//b0176//b3421//b2110//b0714//b2261//b0479//insI1//
go_0006209_6	b1184//
go_0006210_8	b1175//
go_0006212_6	b3708//msrQ//b3318//b3153//b1257//b1207//b3375//b0345//b0030//b0653//b0620//
go_0006217_9	b2053//
go_0006218_9	b3463//
go_0006220_6	b0608//
go_0006221_7	b0368//b4138//b4381//b2751//
go_0006222_9	b4474//
go_0006225_9	b2551//
go_0006226_9	b3141//b4189//
go_0006227_9	b1399//
go_0006231_9	b4055//
go_0006233_9	b1389//
go_0006235_9	b1145//
go_0006241_9	b2126//
go_0006259_5	b1194//b2267//b2584//b2939//b0417//b1088//b1130//
go_0006260_6	b3659//b4361//b1861//b3740//b3794//b0945//b1576//b0403//b1306//b2262//b1804//qorA//b1174//
